customer_id,event_time,interaction_type,next_action
C_398853,2020-10-14,برنامه خرید,بدون اقدام
C_398853,2020-01-19,پیگیری سفارش,بدون اقدام
C_401016,2020-05-13,خدمات فنی,پیگیری تلفنی
C_401016,2020-12-07,پیگیری سفارش,پیگیری تلفنی
C_401016,2021-06-24,برنامه خرید,بدون اقدام
C_401016,2020-08-02,پیگیری سفارش,بدون اقدام
C_401016,2020-08-24,پیگیری سفارش,جلسه قیمت
C_401016,2020-07-18,برنامه خرید,پیگیری تلفنی
C_401016,2020-07-21,قیمت و تخفیف,بازدید فنی
C_401016,2020-07-21,قیمت و تخفیف,بازدید فنی
C_401016,2021-05-02,پیگیری سفارش,بدون اقدام
C_401016,2020-10-26,پیگیری سفارش,پیگیری تلفنی
C_401016,2020-12-31,خدمات فنی,بدون اقدام
C_401016,2020-12-31,خدمات فنی,بدون اقدام
C_401016,2020-08-13,خدمات فنی,پیگیری تلفنی
C_401016,2020-08-13,خدمات فنی,پیگیری تلفنی
C_401016,2021-02-08,برنامه خرید,بدون اقدام
C_401016,2021-03-26,نمونه محصول,پیگیری تلفنی
C_401016,2021-04-04,پیگیری سفارش,ارسال نمونه
C_410063,2020-04-28,پیگیری سفارش,بدون اقدام
C_410063,2021-05-15,پیگیری سفارش,پیگیری تلفنی
C_410063,2021-05-15,پیگیری سفارش,پیگیری تلفنی
C_410063,2020-04-15,خدمات فنی,بدون اقدام
C_410063,2021-05-02,خدمات فنی,پیگیری تلفنی
C_410063,2021-06-05,برنامه خرید,بدون اقدام
C_411261,2022-01-12,برنامه خرید,جلسه قیمت
C_411261,2020-05-26,خدمات فنی,پیگیری تلفنی
C_411261,2021-12-03,پیگیری سفارش,پیگیری تلفنی
C_411261,2022-01-17,وصول مطالبات,پیگیری تلفنی
C_411261,2021-02-04,پیگیری سفارش,بازدید فنی
C_411261,2021-06-29,خدمات فنی,ارسال نمونه
C_411261,2020-11-29,نمونه محصول,جلسه قیمت
C_411261,2021-01-27,برنامه خرید,پیگیری تلفنی
C_411612,2021-07-17,پیگیری سفارش,بازدید فنی
C_411612,2021-09-09,خدمات فنی,ارسال نمونه
C_411612,2021-10-31,نمونه محصول,جلسه قیمت
C_411612,2021-09-22,برنامه خرید,پیگیری تلفنی
C_411612,2021-09-22,برنامه خرید,پیگیری تلفنی
C_411612,2021-08-30,وصول مطالبات,ارسال نمونه
C_412212,2020-05-14,پیگیری سفارش,جلسه قیمت
C_412212,2020-06-14,برنامه خرید,ارسال نمونه
C_412212,2020-04-08,پیگیری سفارش,جلسه قیمت
C_412212,2021-06-12,قیمت و تخفیف,پیگیری تلفنی
C_412212,2020-06-09,کیفیت محصول,جلسه قیمت
C_412635,2020-11-08,پیگیری سفارش,پیگیری تلفنی
C_412635,2021-07-30,وصول مطالبات,پیگیری تلفنی
C_412635,2020-03-25,خدمات فنی,جلسه قیمت
C_412635,2021-05-14,کیفیت محصول,بازدید فنی
C_412635,2021-03-02,نمونه محصول,پیگیری تلفنی
C_412635,2021-06-19,وصول مطالبات,ارسال نمونه
C_412635,2020-02-24,برنامه خرید,جلسه قیمت
C_412635,2021-02-19,پیگیری سفارش,بازدید فنی
C_412635,2021-09-12,نمونه محصول,بازدید فنی
C_412635,2020-10-29,کیفیت محصول,پیگیری تلفنی
C_412635,2020-10-29,کیفیت محصول,پیگیری تلفنی
C_412635,2020-12-07,پیگیری سفارش,ارسال نمونه
C_412635,2020-12-08,پیگیری سفارش,پیگیری تلفنی
C_412635,2020-12-10,خدمات فنی,جلسه قیمت
C_412635,2020-10-13,پیگیری سفارش,پیگیری تلفنی
C_412635,2020-03-06,وصول مطالبات,ارسال نمونه
C_415428,2022-01-31,برنامه خرید,جلسه قیمت
C_415428,2020-08-22,قیمت و تخفیف,بدون اقدام
C_415428,2021-10-17,کیفیت محصول,بازدید فنی
C_415428,2020-07-24,قیمت و تخفیف,جلسه قیمت
C_415428,2020-07-24,قیمت و تخفیف,جلسه قیمت
C_415428,2021-12-13,خدمات فنی,بدون اقدام
C_416625,2020-04-02,پیگیری سفارش,ارسال نمونه
C_416625,2020-03-15,پیگیری سفارش,پیگیری تلفنی
C_416625,2020-04-15,خدمات فنی,جلسه قیمت
C_416625,2020-04-06,پیگیری سفارش,پیگیری تلفنی
C_416625,2020-03-06,وصول مطالبات,ارسال نمونه
C_417601,2021-08-10,پیگیری سفارش,پیگیری تلفنی
C_417601,2021-08-10,پیگیری سفارش,پیگیری تلفنی
C_417601,2020-08-27,کیفیت محصول,بازدید فنی
C_417601,2020-11-18,خدمات فنی,پیگیری تلفنی
C_417601,2022-01-28,نمونه محصول,ارسال نمونه
C_417601,2021-08-19,کیفیت محصول,پیگیری تلفنی
C_417601,2021-10-02,برنامه خرید,پیگیری تلفنی
C_417601,2022-07-06,برنامه خرید,بدون اقدام
C_419410,2021-09-19,برنامه خرید,بدون اقدام
C_419410,2021-11-06,وصول مطالبات,جلسه قیمت
C_419410,2021-05-27,قیمت و تخفیف,بازدید فنی
C_419410,2022-07-03,وصول مطالبات,پیگیری تلفنی
C_419410,2021-08-18,پیگیری سفارش,جلسه قیمت
C_419410,2021-09-13,برنامه خرید,پیگیری تلفنی
C_419410,2021-11-25,قیمت و تخفیف,بازدید فنی
C_419410,2021-11-25,قیمت و تخفیف,بازدید فنی
C_419410,2021-10-19,پیگیری سفارش,جلسه قیمت
C_419410,2022-06-24,خدمات فنی,پیگیری تلفنی
C_419410,2021-10-14,خدمات فنی,پیگیری تلفنی
C_420287,2020-05-24,برنامه خرید,پیگیری تلفنی
C_420287,2020-03-29,قیمت و تخفیف,بازدید فنی
C_420287,2020-06-02,پیگیری سفارش,جلسه قیمت
C_420287,2020-04-25,خدمات فنی,پیگیری تلفنی
C_420287,2020-04-08,خدمات فنی,پیگیری تلفنی
C_420849,2020-08-04,قیمت و تخفیف,ارسال نمونه
C_420849,2021-12-09,پیگیری سفارش,پیگیری تلفنی
C_420849,2021-12-27,کیفیت محصول,جلسه قیمت
C_420849,2021-12-22,نمونه محصول,جلسه قیمت
C_420849,2021-10-29,کیفیت محصول,بدون اقدام
C_420849,2021-10-29,کیفیت محصول,بدون اقدام
C_420849,2022-01-30,وصول مطالبات,پیگیری تلفنی
C_420879,2021-06-08,نمونه محصول,جلسه قیمت
C_420879,2020-06-26,کیفیت محصول,بدون اقدام
C_420879,2021-06-21,وصول مطالبات,پیگیری تلفنی
C_420879,2020-07-09,پیگیری سفارش,جلسه قیمت
C_420879,2020-07-14,کیفیت محصول,پیگیری تلفنی
C_421083,2022-06-12,پیگیری سفارش,پیگیری تلفنی
C_421083,2021-03-10,قیمت و تخفیف,بدون اقدام
C_421083,2020-04-04,نمونه محصول,بدون اقدام
C_421083,2022-06-30,نمونه محصول,پیگیری تلفنی
C_421083,2021-05-16,نمونه محصول,بدون اقدام
C_421536,2020-10-01,نمونه محصول,پیگیری تلفنی
C_421536,2020-10-01,نمونه محصول,پیگیری تلفنی
C_421536,2020-08-31,پیگیری سفارش,پیگیری تلفنی
C_421536,2020-07-10,نمونه محصول,بازدید فنی
C_421536,2020-04-12,قیمت و تخفیف,پیگیری تلفنی
C_421536,2020-07-07,وصول مطالبات,پیگیری تلفنی
C_421536,2021-04-24,خدمات فنی,بدون اقدام
C_421536,2021-04-24,خدمات فنی,بدون اقدام
C_421536,2021-02-10,قیمت و تخفیف,بدون اقدام
C_421536,2020-05-03,نمونه محصول,بازدید فنی
C_421536,2020-08-22,خدمات فنی,جلسه قیمت
C_421536,2020-07-15,پیگیری سفارش,بدون اقدام
C_421536,2020-08-05,وصول مطالبات,بازدید فنی
C_421536,2020-06-29,قیمت و تخفیف,پیگیری تلفنی
C_421536,2020-12-10,کیفیت محصول,بازدید فنی
C_421536,2021-07-18,کیفیت محصول,پیگیری تلفنی
C_421536,2020-12-14,خدمات فنی,جلسه قیمت
C_422566,2021-09-25,وصول مطالبات,جلسه قیمت
C_422566,2020-12-15,قیمت و تخفیف,بازدید فنی
C_422566,2020-12-15,قیمت و تخفیف,بازدید فنی
C_422566,2021-09-12,کیفیت محصول,جلسه قیمت
C_422566,2021-09-20,وصول مطالبات,بازدید فنی
C_422566,2021-10-21,برنامه خرید,پیگیری تلفنی
C_422566,2021-10-21,برنامه خرید,پیگیری تلفنی
C_422697,2020-05-15,وصول مطالبات,بازدید فنی
C_422697,2020-04-14,قیمت و تخفیف,پیگیری تلفنی
C_422697,2020-05-28,کیفیت محصول,بازدید فنی
C_422697,2020-06-01,کیفیت محصول,پیگیری تلفنی
C_422697,2020-03-27,خدمات فنی,جلسه قیمت
C_426424,2021-10-24,قیمت و تخفیف,پیگیری تلفنی
C_426424,2021-09-23,پیگیری سفارش,پیگیری تلفنی
C_426424,2021-11-06,کیفیت محصول,جلسه قیمت
C_426424,2021-10-06,کیفیت محصول,جلسه قیمت
C_426424,2021-09-05,پیگیری سفارش,جلسه قیمت
C_426816,2020-09-14,برنامه خرید,جلسه قیمت
C_426816,2021-05-05,قیمت و تخفیف,جلسه قیمت
C_426816,2020-11-08,برنامه خرید,بدون اقدام
C_426816,2021-03-25,وصول مطالبات,بدون اقدام
C_426816,2021-02-06,کیفیت محصول,جلسه قیمت
C_426816,2021-02-06,کیفیت محصول,جلسه قیمت
C_426816,2020-09-16,کیفیت محصول,ارسال نمونه
C_427824,2022-02-04,وصول مطالبات,بدون اقدام
C_427824,2022-01-04,کیفیت محصول,جلسه قیمت
C_427824,2021-12-04,کیفیت محصول,ارسال نمونه
C_427824,2022-01-17,وصول مطالبات,بدون اقدام
C_427824,2021-05-22,وصول مطالبات,ارسال نمونه
C_428127,2021-12-28,وصول مطالبات,بدون اقدام
C_428127,2022-02-25,کیفیت محصول,پیگیری تلفنی
C_428127,2021-03-17,خدمات فنی,ارسال نمونه
C_428127,2020-12-17,خدمات فنی,بازدید فنی
C_428127,2022-01-23,برنامه خرید,پیگیری تلفنی
C_428127,2022-01-07,پیگیری سفارش,پیگیری تلفنی
C_431599,2021-12-06,خدمات فنی,بازدید فنی
C_431599,2021-11-02,برنامه خرید,پیگیری تلفنی
C_431599,2021-11-07,پیگیری سفارش,پیگیری تلفنی
C_431599,2021-10-01,وصول مطالبات,پیگیری تلفنی
C_431599,2021-10-12,قیمت و تخفیف,بازدید فنی
C_431599,2021-10-12,قیمت و تخفیف,بازدید فنی
C_431655,2021-11-27,کیفیت محصول,پیگیری تلفنی
C_431655,2021-11-01,وصول مطالبات,جلسه قیمت
C_431655,2021-11-14,پیگیری سفارش,پیگیری تلفنی
C_431655,2021-11-14,پیگیری سفارش,پیگیری تلفنی
C_431655,2020-10-27,نمونه محصول,ارسال نمونه
C_431655,2022-06-25,برنامه خرید,بازدید فنی
C_431655,2021-08-18,وصول مطالبات,پیگیری تلفنی
C_431655,2020-09-16,پیگیری سفارش,جلسه قیمت
C_431655,2021-07-02,خدمات فنی,بازدید فنی
C_432760,2021-11-24,برنامه خرید,بازدید فنی
C_432760,2022-01-15,وصول مطالبات,پیگیری تلفنی
C_432760,2021-12-07,پیگیری سفارش,جلسه قیمت
C_432760,2022-01-28,خدمات فنی,بازدید فنی
C_432760,2021-12-20,برنامه خرید,بدون اقدام
C_433939,2020-11-05,پیگیری سفارش,جلسه قیمت
C_433939,2021-11-07,نمونه محصول,پیگیری تلفنی
C_433939,2021-11-07,نمونه محصول,پیگیری تلفنی
C_433939,2020-09-04,نمونه محصول,ارسال نمونه
C_433939,2020-08-07,خدمات فنی,بدون اقدام
C_433939,2020-09-07,وصول مطالبات,بدون اقدام
C_439356,2020-12-14,پیگیری سفارش,بدون اقدام
C_439356,2020-12-14,پیگیری سفارش,بدون اقدام
C_439356,2021-01-27,برنامه خرید,ارسال نمونه
C_439356,2020-12-27,برنامه خرید,جلسه قیمت
C_439356,2021-02-09,خدمات فنی,پیگیری تلفنی
C_439356,2020-10-12,وصول مطالبات,بدون اقدام
C_440132,2022-03-11,قیمت و تخفیف,ارسال نمونه
C_440132,2021-10-31,نمونه محصول,بدون اقدام
C_440132,2021-09-30,برنامه خرید,جلسه قیمت
C_440132,2021-09-22,نمونه محصول,ارسال نمونه
C_440132,2021-11-05,وصول مطالبات,پیگیری تلفنی
C_442101,2020-12-17,قیمت و تخفیف,پیگیری تلفنی
C_442101,2020-11-03,کیفیت محصول,ارسال نمونه
C_442101,2020-12-04,وصول مطالبات,بدون اقدام
C_442101,2020-10-21,برنامه خرید,جلسه قیمت
C_442101,2020-11-21,وصول مطالبات,بدون اقدام
C_444616,2020-10-13,خدمات فنی,بازدید فنی
C_444616,2021-08-15,وصول مطالبات,ارسال نمونه
C_444616,2020-09-23,کیفیت محصول,پیگیری تلفنی
C_444616,2020-08-10,قیمت و تخفیف,ارسال نمونه
C_444616,2020-05-14,پیگیری سفارش,بدون اقدام
C_444616,2020-04-24,برنامه خرید,پیگیری تلفنی
C_445916,2021-12-21,قیمت و تخفیف,ارسال نمونه
C_445916,2021-02-06,پیگیری سفارش,بدون اقدام
C_445916,2021-02-06,پیگیری سفارش,بدون اقدام
C_445916,2021-12-08,برنامه خرید,پیگیری تلفنی
C_445916,2021-07-09,کیفیت محصول,ارسال نمونه
C_445916,2020-05-24,قیمت و تخفیف,پیگیری تلفنی
C_445923,2021-05-15,قیمت و تخفیف,ارسال نمونه
C_445923,2021-06-28,نمونه محصول,پیگیری تلفنی
C_445923,2021-06-23,قیمت و تخفیف,پیگیری تلفنی
C_445923,2021-05-23,خدمات فنی,پیگیری تلفنی
C_445923,2021-06-30,کیفیت محصول,جلسه قیمت
C_451428,2021-07-19,برنامه خرید,بازدید فنی
C_451428,2020-05-26,نمونه محصول,پیگیری تلفنی
C_451428,2021-08-01,وصول مطالبات,جلسه قیمت
C_451428,2021-08-06,خدمات فنی,بدون اقدام
C_451428,2021-09-06,قیمت و تخفیف,ارسال نمونه
C_451674,2020-07-23,خدمات فنی,پیگیری تلفنی
C_451674,2020-08-23,پیگیری سفارش,جلسه قیمت
C_451674,2020-07-13,قیمت و تخفیف,پیگیری تلفنی
C_451674,2020-07-13,قیمت و تخفیف,پیگیری تلفنی
C_451674,2020-08-13,قیمت و تخفیف,پیگیری تلفنی
C_451674,2020-06-01,وصول مطالبات,ارسال نمونه
C_453891,2021-07-16,پیگیری سفارش,بازدید فنی
C_453891,2021-08-29,قیمت و تخفیف,جلسه قیمت
C_453891,2021-07-29,پیگیری سفارش,بازدید فنی
C_453891,2021-09-11,کیفیت محصول,جلسه قیمت
C_453891,2021-08-11,پیگیری سفارش,ارسال نمونه
C_455087,2021-04-16,پیگیری سفارش,ارسال نمونه
C_455087,2020-09-08,قیمت و تخفیف,بازدید فنی
C_455087,2021-03-31,کیفیت محصول,جلسه قیمت
C_455087,2020-08-23,برنامه خرید,بدون اقدام
C_455087,2020-12-13,کیفیت محصول,ارسال نمونه
C_455087,2020-12-13,کیفیت محصول,ارسال نمونه
C_459713,2021-12-10,کیفیت محصول,ارسال نمونه
C_459713,2021-12-20,قیمت و تخفیف,بدون اقدام
C_459713,2022-01-20,کیفیت محصول,پیگیری تلفنی
