invoice_no,invoice_date,customer_id
T_214220,2021-04-26,C_769450
T_214231,2021-04-19,C_633661
T_214372,2022-05-02,C_603877
T_214378,2020-11-23,C_986633
T_214499,2020-02-24,C_838088
T_214742,2021-10-04,C_705572
T_214759,2022-05-16,C_245948
T_214782,2021-02-15,C_292582
T_214822,2021-11-08,C_857626
T_215051,2021-02-15,C_299317
T_215080,2021-09-13,C_806376
T_215099,2020-07-27,C_117580
T_215182,2022-03-07,C_473035
T_215212,2020-12-14,C_568392
T_215224,2021-09-13,C_937594
T_215333,2021-03-01,C_523504
T_215460,2021-11-29,C_472366
T_215484,2020-10-19,C_714619
T_215507,2022-04-04,C_473035
T_215509,2022-04-25,C_276942
T_215513,2020-11-09,C_473035
T_215702,2022-01-17,C_299317
T_215721,2020-05-25,C_703801
T_215745,2020-05-25,C_122750
T_215795,2022-01-24,C_197461
T_215842,2021-06-28,C_284990
T_216173,2020-10-26,C_421536
T_216229,2021-03-08,C_245948
T_216486,2020-08-31,C_421536
T_216536,2022-02-28,C_342564
T_216609,2021-04-26,C_603968
T_216625,2020-05-18,C_245948
T_216786,2021-09-06,C_690888
T_217042,2021-11-01,C_951507
T_217147,2020-03-09,C_245948
T_217351,2020-05-18,C_871835
T_217386,2022-04-18,C_986633
T_217416,2020-07-20,C_951507
T_217419,2020-07-20,C_117580
T_217551,2021-08-23,C_762928
T_217576,2020-09-28,C_940986
T_217594,2020-12-07,C_314119
T_217660,2020-11-23,C_535756
T_217713,2021-12-27,C_022746
T_217721,2021-03-29,C_535756
T_217897,2021-03-01,C_164510
T_218071,2020-06-08,C_117580
T_218170,2020-11-23,C_808695
T_218246,2020-06-01,C_746892
T_218257,2020-09-07,C_113139
T_218334,2020-07-06,C_113139
T_218358,2022-02-21,C_877858
T_218394,2021-08-30,C_858384
T_218509,2020-02-03,C_815913
T_218550,2022-04-25,C_240236
T_218573,2021-04-26,C_633661
T_218639,2021-10-11,C_113139
T_218747,2021-05-24,C_245948
T_218825,2022-06-06,C_527060
T_218844,2020-04-27,C_714619
T_218880,2021-07-05,C_240236
T_218991,2020-09-21,C_119382
T_219013,2021-11-22,C_884864
T_219112,2020-09-14,C_969414
T_219170,2021-05-17,C_878590
T_219439,2020-11-30,C_310107
T_219441,2021-02-15,C_677190
T_219491,2020-07-13,C_948070
T_219718,2020-03-23,C_838088
T_219777,2020-12-14,C_858384
T_219901,2021-12-13,C_937594
T_220011,2020-08-03,C_479796
T_220133,2020-06-15,C_328236
T_220150,2020-03-09,C_937594
T_220153,2021-08-02,C_746892
T_220223,2020-11-09,C_218295
T_220270,2021-03-01,C_746892
T_220293,2020-12-28,C_739947
T_220358,2022-04-18,C_336021
T_220374,2021-12-13,C_937594
T_220637,2020-03-30,C_391166
T_220703,2021-08-30,C_838088
T_220721,2021-07-12,C_792125
T_220725,2020-03-09,C_479796
T_220750,2020-11-23,C_051706
T_220772,2021-05-24,C_535756
T_220924,2020-02-03,C_769491
T_221011,2020-03-16,C_144468
T_221043,2020-01-20,C_063809
T_221121,2022-04-18,C_884864
T_221186,2020-11-16,C_705572
T_221264,2020-07-27,C_117580
T_221295,2021-10-18,C_749821
T_221469,2020-08-10,C_661757
T_221524,2020-10-05,C_698497
T_221533,2020-09-28,C_848211
T_221598,2021-06-21,C_923612
T_221617,2021-08-23,C_683666
T_221809,2021-11-29,C_698497
T_221891,2020-11-16,C_806376
T_221958,2021-09-06,C_941574
T_221975,2020-09-28,C_314119
T_221999,2021-03-01,C_258325
T_222005,2021-05-31,C_672706
T_222010,2020-04-13,C_117580
T_222101,2021-08-09,C_969004
T_222131,2021-05-24,C_871835
T_222150,2020-04-06,C_930788
T_222208,2021-07-12,C_419410
T_222224,2020-05-11,C_980626
T_222285,2020-06-08,C_113139
T_222389,2021-12-06,C_524968
T_222436,2020-08-24,C_314119
T_222473,2021-05-10,C_633661
T_222495,2020-09-21,C_746892
T_222759,2020-04-13,C_739258
T_222768,2022-03-21,C_276262
T_222816,2020-11-30,C_412635
T_222824,2021-11-01,C_180817
T_222909,2021-04-19,C_317124
T_222944,2022-03-07,C_749821
T_222945,2020-08-03,C_593639
T_223024,2020-09-14,C_357434
T_223176,2021-11-08,C_063926
T_223223,2019-12-30,C_385862
T_223327,2021-11-15,C_672706
T_223360,2021-09-13,C_792125
T_223505,2020-03-16,C_703801
T_223567,2020-08-03,C_117580
T_223573,2021-08-30,C_746892
T_223576,2020-09-28,C_144468
T_223596,2020-10-19,C_473035
T_223736,2021-03-29,C_069492
T_223803,2022-01-03,C_063926
T_223830,2022-02-21,C_479796
T_223982,2021-08-02,C_063926
T_224135,2021-03-08,C_866894
T_224150,2021-08-16,C_806376
T_224181,2020-09-14,C_683666
T_224207,2020-07-27,C_762928
T_224284,2020-08-31,C_245948
T_224333,2020-05-18,C_746892
T_224389,2021-07-12,C_871835
T_224400,2020-06-08,C_997228
T_224479,2020-06-29,C_877858
T_224535,2021-04-26,C_412635
T_224554,2020-12-14,C_937594
T_224634,2021-11-15,C_800815
T_224641,2020-11-30,C_981891
T_224747,2022-04-18,C_335730
T_224763,2021-08-30,C_593639
T_224783,2021-07-12,C_299317
T_224842,2021-11-29,C_749821
T_224872,2020-02-17,C_633661
T_225027,2021-11-15,C_050237
T_225029,2021-07-05,C_806376
T_225049,2021-03-08,C_051706
T_225142,2020-12-28,C_762928
T_225172,2020-03-23,C_144468
T_225206,2022-04-11,C_884864
T_225240,2020-10-19,C_729868
T_225257,2020-06-08,C_997228
T_225331,2021-01-18,C_705572
T_225338,2020-02-24,C_063926
T_225351,2021-10-18,C_113139
T_225390,2021-05-03,C_939370
T_225481,2021-05-03,C_528949
T_225540,2020-05-04,C_479796
T_225628,2020-05-18,C_117580
T_225808,2021-08-23,C_603968
T_225837,2020-11-16,C_984759
T_225842,2021-04-05,C_739947
T_225902,2020-10-19,C_862106
T_225921,2020-10-05,C_731802
T_225997,2021-10-18,C_806376
T_226051,2021-05-17,C_696763
T_226118,2021-08-16,C_479796
T_226120,2020-10-26,C_806376
T_226136,2021-09-27,C_113139
T_226174,2020-12-21,C_762928
T_226244,2021-04-26,C_265163
T_226301,2020-10-12,C_727451
T_226388,2020-12-14,C_769491
T_226554,2020-07-06,C_705680
T_226555,2020-11-09,C_051535
T_226586,2020-02-24,C_551361
T_226622,2021-11-08,C_472366
T_226632,2021-08-09,C_342153
T_226726,2020-11-02,C_385527
T_226806,2020-04-27,C_769450
T_226917,2021-07-26,C_113139
T_226966,2022-04-18,C_937594
T_226993,2020-06-08,C_117580
T_227056,2022-04-25,C_021985
T_227069,2021-05-10,C_937594
T_227138,2022-04-04,C_419410
T_227147,2021-03-15,C_196572
T_227207,2020-06-22,C_063926
T_227276,2020-01-27,C_745468
T_227319,2021-04-26,C_806376
T_227536,2020-03-23,C_126481
T_227556,2020-09-07,C_862106
T_227719,2020-03-09,C_915518
T_227729,2020-04-20,C_980626
T_227746,2020-03-02,C_245948
T_228089,2021-09-06,C_150182
T_228134,2021-05-03,C_342153
T_228211,2020-08-24,C_951507
T_228237,2021-10-25,C_749821
T_228264,2021-10-18,C_948070
T_228404,2021-08-09,C_746892
T_228449,2021-08-16,C_419410
T_228479,2021-08-09,C_806376
T_228588,2020-08-31,C_083552
T_228649,2021-05-31,C_746892
T_228695,2020-03-23,C_421536
T_228724,2021-10-04,C_551361
T_228774,2020-12-28,C_603968
T_228838,2021-05-17,C_838088
T_228971,2020-01-27,C_838088
T_228986,2020-10-12,C_603968
T_229013,2020-06-15,C_117580
T_229087,2022-04-04,C_732146
T_229335,2021-03-01,C_746892
T_229463,2021-05-17,C_282979
T_229464,2021-08-30,C_873415
T_229608,2020-10-12,C_328979
T_229795,2020-06-01,C_739947
T_229874,2020-05-18,C_121437
T_229902,2021-07-19,C_826339
T_229944,2020-08-03,C_117580
T_230076,2020-06-22,C_113139
T_230191,2021-01-18,C_878590
T_230234,2021-09-06,C_914687
T_230341,2020-08-17,C_528949
T_230350,2020-10-19,C_180745
T_230354,2020-07-20,C_746892
T_230362,2021-09-13,C_948070
T_230437,2021-11-01,C_672706
T_230489,2022-04-04,C_535756
T_230602,2021-07-26,C_316786
T_230632,2020-12-28,C_180817
T_230635,2021-09-06,C_806376
T_230692,2021-08-23,C_877858
T_230709,2020-08-03,C_479796
T_230742,2020-03-02,C_984759
T_230770,2021-03-29,C_101842
T_230824,2020-04-27,C_051535
T_230849,2020-10-19,C_746892
T_230985,2021-11-08,C_431655
T_231046,2020-01-27,C_939370
T_231114,2020-11-09,C_428127
T_231173,2021-08-09,C_746892
T_231222,2020-03-16,C_117580
T_231293,2020-06-29,C_662193
T_231338,2021-11-22,C_101842
T_231378,2021-06-14,C_419410
T_231421,2021-10-25,C_734711
T_231648,2022-02-07,C_317124
T_231703,2020-06-15,C_117580
T_231704,2021-03-01,C_284990
T_231727,2020-08-03,C_866894
T_231838,2021-11-08,C_472366
T_231842,2021-10-04,C_328236
T_231854,2020-12-07,C_074947
T_231901,2021-02-01,C_677156
T_231986,2020-12-07,C_473035
T_232014,2021-07-12,C_806376
T_232030,2020-04-27,C_969414
T_232079,2020-12-14,C_401016
T_232157,2020-06-29,C_421536
T_232185,2020-09-07,C_117580
T_232403,2021-08-30,C_662193
T_232538,2021-11-29,C_398853
T_232539,2020-04-13,C_401016
T_232712,2021-08-30,C_633661
T_232718,2022-02-14,C_472366
T_232795,2021-10-11,C_479796
T_232901,2020-12-21,C_806376
T_233105,2020-11-09,C_746892
T_233275,2021-07-05,C_548964
T_233314,2021-05-17,C_697340
T_233391,2019-12-30,C_773326
T_233446,2020-06-01,C_883501
T_233483,2020-03-16,C_633091
T_233544,2020-10-19,C_593639
T_233555,2022-04-04,C_838088
T_233632,2021-07-12,C_258325
T_233727,2021-08-09,C_150182
T_233855,2022-04-25,C_664019
T_233896,2020-07-20,C_117580
T_233925,2020-03-23,C_117580
T_234028,2020-08-17,C_117580
T_234141,2020-09-07,C_565612
T_234276,2020-05-25,C_117580
T_234525,2020-03-23,C_410063
T_234604,2020-10-19,C_412635
T_234683,2021-03-29,C_939370
T_234708,2019-12-30,C_968987
T_234765,2021-01-25,C_888956
T_234773,2021-08-16,C_857626
T_234778,2021-02-08,C_698497
T_234784,2021-08-30,C_769450
T_234888,2020-05-18,C_512037
T_234996,2021-09-27,C_303006
T_235117,2021-11-22,C_459713
T_235174,2020-02-03,C_603968
T_235182,2021-07-19,C_937594
T_235247,2020-02-10,C_603968
T_235274,2020-11-16,C_401016
T_235339,2021-11-15,C_113139
T_235366,2020-08-10,C_683666
T_235420,2021-07-12,C_806376
T_235488,2020-05-04,C_548964
T_235520,2021-05-24,C_950113
T_235521,2021-10-04,C_696763
T_235596,2021-11-01,C_698497
T_235622,2021-04-05,C_950113
T_235710,2021-11-08,C_866894
T_235765,2021-06-21,C_806376
T_235878,2021-03-29,C_937594
T_235923,2020-11-30,C_937594
T_236070,2021-02-08,C_853926
T_236145,2020-07-13,C_937594
T_236185,2022-04-25,C_412635
T_236214,2020-12-28,C_979950
T_236224,2021-10-04,C_746892
T_236395,2021-09-20,C_603968
T_236399,2020-10-05,C_535756
T_236556,2021-08-02,C_739947
T_236604,2021-08-16,C_984759
T_236647,2021-11-08,C_411261
T_236671,2021-05-24,C_915518
T_236832,2021-06-14,C_866894
T_236855,2022-01-10,C_066978
T_236903,2021-04-19,C_806376
T_237051,2021-06-21,C_021985
T_237089,2021-08-23,C_342564
T_237183,2020-08-17,C_010119
T_237217,2020-11-09,C_050237
T_237331,2021-03-01,C_888956
T_237351,2021-11-22,C_479796
T_237363,2020-09-28,C_705680
T_237364,2021-10-18,C_419410
T_237497,2020-11-16,C_603877
T_237688,2021-07-26,C_806376
T_237841,2020-04-20,C_322219
T_237880,2020-09-21,C_150182
T_237884,2021-07-05,C_806376
T_237920,2020-08-17,C_258325
T_238036,2021-12-20,C_472366
T_238037,2020-11-23,C_866894
T_238181,2020-09-07,C_479796
T_238233,2020-12-07,C_245948
T_238313,2020-08-31,C_593639
T_238441,2021-01-25,C_800815
T_238447,2020-04-20,C_474104
T_238516,2020-11-23,C_984759
T_238532,2020-08-17,C_705572
T_238553,2020-09-07,C_728285
T_238671,2021-08-09,C_705572
T_238708,2020-03-02,C_984759
T_239003,2020-10-26,C_304036
T_239093,2021-09-27,C_507964
T_239097,2021-07-05,C_022240
T_239234,2020-07-20,C_853926
T_239323,2021-07-19,C_915518
T_239469,2020-02-24,C_398853
T_239495,2020-05-11,C_411261
T_239526,2022-03-21,C_491628
T_239581,2021-10-04,C_342153
T_239629,2019-12-23,C_018229
T_239657,2020-07-20,C_593639
T_239736,2021-07-19,C_806376
T_239780,2021-01-18,C_010649
T_239986,2021-12-13,C_472366
T_239990,2020-02-17,C_444616
T_240003,2021-11-29,C_683666
T_240127,2021-04-05,C_010649
T_240587,2020-09-07,C_683666
T_240623,2020-07-13,C_101842
T_240650,2020-08-10,C_593639
T_240714,2021-11-22,C_472366
T_240719,2020-03-09,C_939370
T_240798,2021-04-05,C_489616
T_240814,2021-07-12,C_276262
T_240861,2020-05-25,C_421536
T_240968,2019-12-23,C_468898
T_241022,2020-01-06,C_746892
T_241040,2020-11-30,C_806376
T_241084,2020-06-01,C_376594
T_241145,2022-04-11,C_551361
T_241312,2021-09-27,C_051535
T_241342,2020-08-10,C_444616
T_241367,2021-11-29,C_180817
T_241383,2020-08-17,C_117580
T_241475,2020-08-10,C_683666
T_241483,2021-01-11,C_692721
T_241531,2021-07-19,C_258325
T_241585,2021-08-02,C_113139
T_241675,2021-10-18,C_746892
T_241684,2022-03-21,C_419410
T_241845,2020-08-31,C_117580
T_241862,2020-06-01,C_095017
T_241863,2021-09-20,C_683666
T_241911,2021-10-25,C_858384
T_241935,2020-03-09,C_297913
T_242060,2021-03-15,C_245948
T_242134,2022-04-04,C_022240
T_242273,2020-02-17,C_453891
T_242281,2021-05-10,C_769491
T_242370,2020-06-29,C_633661
T_242567,2021-06-28,C_113139
T_242599,2020-01-20,C_465481
T_242669,2021-06-07,C_769450
T_242712,2020-06-22,C_421536
T_243021,2020-04-20,C_117580
T_243072,2021-11-08,C_479796
T_243100,2020-02-10,C_769491
T_243151,2020-05-11,C_479796
T_243533,2021-11-08,C_258325
T_243574,2021-10-04,C_677156
T_243576,2020-04-20,C_603968
T_243642,2021-01-18,C_479796
T_243645,2021-11-01,C_672256
T_243668,2022-04-18,C_769491
T_243687,2021-08-30,C_806376
T_243891,2021-11-08,C_705572
T_243947,2021-05-31,C_593639
T_243953,2021-02-01,C_076411
T_244075,2022-04-18,C_472366
T_244182,2020-09-07,C_739258
T_244502,2020-08-03,C_728285
T_244511,2020-04-27,C_877858
T_244566,2021-03-29,C_050237
T_244579,2021-06-21,C_806376
T_244582,2021-10-25,C_806376
T_244584,2021-08-23,C_806376
T_244638,2021-03-01,C_524968
T_244723,2020-08-24,C_245948
T_244808,2020-08-31,C_590257
T_245024,2020-05-25,C_939370
T_245047,2020-11-02,C_028208
T_245180,2021-02-15,C_035718
T_245232,2020-07-06,C_984759
T_245319,2021-11-29,C_600979
T_245325,2021-08-09,C_310107
T_245347,2021-08-30,C_633661
T_245459,2021-02-22,C_303006
T_245521,2020-08-10,C_426816
T_245527,2020-02-03,C_385862
T_245595,2021-11-15,C_101842
T_245606,2022-01-10,C_749821
T_245673,2022-02-07,C_593639
T_245692,2021-09-13,C_848211
T_245718,2020-09-07,C_519849
T_245744,2022-03-07,C_473035
T_245790,2020-07-13,C_512037
T_245829,2020-06-29,C_739947
T_245848,2021-03-01,C_633661
T_245852,2020-11-30,C_185126
T_245866,2021-06-28,C_698497
T_245888,2021-08-30,C_317124
T_245952,2021-06-21,C_074947
T_246337,2021-08-30,C_459713
T_246433,2020-06-01,C_939370
T_246440,2020-11-23,C_593639
T_246441,2020-04-13,C_633661
T_246750,2020-11-09,C_585944
T_246773,2020-02-17,C_815913
T_246862,2021-05-24,C_376135
T_246926,2021-02-15,C_376594
T_246993,2021-03-08,C_698497
T_247063,2021-06-28,C_756222
T_247109,2021-10-25,C_218295
T_247284,2020-01-20,C_862106
T_247326,2021-02-08,C_245948
T_247374,2020-06-22,C_117580
T_247598,2021-11-22,C_866894
T_247661,2021-01-25,C_951507
T_247765,2020-11-23,C_322219
T_247830,2020-03-16,C_117580
T_247901,2021-11-08,C_705572
T_247971,2021-05-10,C_627716
T_248008,2020-11-16,C_519849
T_248094,2021-04-19,C_412635
T_248110,2020-03-30,C_661757
T_248140,2020-04-20,C_683666
T_248201,2021-04-12,C_705572
T_248214,2020-03-09,C_184726
T_248509,2020-07-20,C_603968
T_248646,2021-08-30,C_535756
T_248687,2021-11-08,C_717003
T_248760,2020-04-13,C_126481
T_248810,2021-02-08,C_603877
T_248842,2020-11-02,C_633661
T_248916,2021-04-19,C_806376
T_248932,2021-09-13,C_051535
T_249030,2020-02-03,C_908293
T_249035,2022-01-24,C_848211
T_249059,2020-09-28,C_664019
T_249201,2020-08-24,C_117580
T_249238,2020-11-16,C_915518
T_249274,2021-09-27,C_473035
T_249375,2020-03-09,C_113139
T_249434,2020-06-15,C_117580
T_249506,2022-04-04,C_276262
T_249533,2021-03-01,C_633661
T_249650,2020-11-23,C_172705
T_249715,2020-08-17,C_661757
T_249732,2021-08-02,C_691869
T_249772,2020-08-17,C_728285
T_249810,2021-07-12,C_806376
T_249845,2020-09-07,C_664019
T_249896,2020-03-16,C_336021
T_249958,2021-04-26,C_172705
T_250020,2020-02-17,C_937594
T_250070,2020-11-02,C_705680
T_250248,2020-08-31,C_705572
T_250249,2021-02-15,C_749821
T_250392,2020-05-18,C_117580
T_250749,2020-11-30,C_806376
T_250762,2020-08-24,C_728285
T_251064,2022-01-24,C_535756
T_251319,2020-06-01,C_113139
T_251320,2020-01-20,C_245948
T_251449,2019-12-30,C_672256
T_251582,2020-10-19,C_421536
T_251676,2021-03-08,C_899372
T_251810,2020-05-25,C_937594
T_251881,2020-06-22,C_431655
T_251965,2020-03-23,C_662193
T_252068,2021-09-20,C_806376
T_252118,2020-12-14,C_683666
T_252217,2021-03-01,C_951507
T_252225,2021-10-25,C_808695
T_252229,2020-05-04,C_792125
T_252241,2020-12-14,C_951507
T_252370,2020-05-25,C_322219
T_252375,2020-03-30,C_126481
T_252380,2022-01-10,C_749821
T_252393,2020-11-30,C_698497
T_252437,2021-10-04,C_419410
T_252495,2021-03-08,C_074947
T_252508,2020-07-06,C_282979
T_252573,2021-04-12,C_739947
T_252619,2021-05-03,C_832816
T_252651,2021-07-12,C_593639
T_252673,2022-03-14,C_507964
T_252820,2020-06-01,C_083552
T_252882,2021-09-06,C_769491
T_252944,2020-12-07,C_806376
T_253009,2020-09-21,C_739947
T_253174,2020-07-13,C_117580
T_253264,2021-03-08,C_949047
T_253291,2021-11-01,C_749821
T_253313,2021-10-25,C_593639
T_253369,2020-12-21,C_401016
T_253475,2021-09-06,C_683666
T_253590,2020-02-17,C_172705
T_253615,2020-08-17,C_698497
T_253636,2020-10-12,C_603968
T_253692,2020-11-02,C_535756
T_253902,2020-08-03,C_117580
T_253962,2020-06-08,C_951507
T_254055,2021-07-26,C_113139
T_254065,2020-06-15,C_593639
T_254175,2020-11-30,C_464759
T_254200,2020-04-06,C_172705
T_254218,2020-06-22,C_310107
T_254254,2021-10-18,C_419410
T_254378,2021-09-06,C_662193
T_254597,2021-02-22,C_698497
T_254689,2020-08-17,C_051706
T_254818,2020-10-12,C_113139
T_254864,2021-03-22,C_806376
T_254996,2021-03-01,C_951507
T_255031,2021-07-05,C_593639
T_255117,2021-03-29,C_806376
T_255281,2022-05-16,C_243568
T_255283,2020-06-08,C_113139
T_255326,2020-03-02,C_633661
T_255330,2022-04-04,C_468898
T_255359,2021-06-07,C_806376
T_255370,2020-03-09,C_245948
T_255380,2020-08-24,C_387172
T_255481,2021-01-18,C_862106
T_255492,2020-02-03,C_258325
T_255530,2020-10-05,C_412635
T_255531,2020-08-10,C_951507
T_255740,2019-12-30,C_932446
T_255818,2020-11-30,C_387172
T_255854,2020-07-06,C_672256
T_255898,2020-09-28,C_633661
T_255931,2020-12-21,C_531868
T_256026,2020-11-09,C_342564
T_256102,2020-11-16,C_951507
T_256111,2021-06-07,C_172705
T_256122,2020-11-23,C_806376
T_256253,2020-12-07,C_746892
T_256276,2021-05-03,C_739947
T_256302,2021-09-06,C_479796
T_256311,2021-04-12,C_258325
T_256385,2022-04-25,C_304036
T_256399,2020-05-25,C_126481
T_256404,2021-11-22,C_328511
T_256655,2022-02-14,C_937594
T_256710,2020-06-29,C_603877
T_256763,2020-05-25,C_117580
T_256768,2021-12-06,C_472366
T_256774,2021-09-27,C_297913
T_256860,2021-08-23,C_050237
T_256892,2020-02-17,C_984759
T_256932,2022-03-14,C_472366
T_256966,2020-04-13,C_672706
T_257014,2020-09-07,C_603968
T_257097,2020-08-10,C_479796
T_257137,2020-05-25,C_937594
T_257165,2020-08-17,C_473035
T_257229,2021-07-05,C_806376
T_257257,2022-01-24,C_299317
T_257263,2021-06-07,C_051535
T_257470,2021-03-01,C_745897
T_257550,2021-08-23,C_705572
T_257667,2021-01-18,C_739947
T_257725,2020-04-13,C_479796
T_257731,2020-09-07,C_354860
T_257756,2020-11-02,C_317124
T_257771,2021-12-27,C_472366
T_257791,2020-06-22,C_282979
T_257814,2021-11-08,C_472366
T_257825,2020-08-24,C_490597
T_257831,2020-11-02,C_431655
T_257866,2020-06-22,C_117580
T_257868,2020-05-18,C_853926
T_257894,2021-02-22,C_638314
T_257907,2020-11-02,C_051706
T_257952,2021-03-15,C_245948
T_258077,2020-01-13,C_773326
T_258088,2021-03-08,C_401016
T_258104,2020-02-24,C_537815
T_258112,2020-08-17,C_342564
T_258148,2021-08-02,C_806376
T_258346,2021-11-22,C_768792
T_258347,2021-07-26,C_419410
T_258517,2020-03-09,C_633661
T_258559,2020-06-01,C_117580
T_258771,2020-11-02,C_603877
T_258967,2020-11-30,C_512037
T_258980,2020-12-28,C_180817
T_259031,2020-10-26,C_091997
T_259059,2021-10-04,C_980957
T_259061,2021-12-06,C_074947
T_259273,2020-06-29,C_672256
T_259368,2020-06-15,C_683666
T_259491,2020-10-12,C_245948
T_259719,2021-04-05,C_705572
T_259792,2021-12-06,C_050237
T_259892,2020-11-09,C_672256
T_259965,2020-07-06,C_937594
T_260026,2020-11-09,C_310107
T_260040,2021-07-19,C_316786
T_260245,2022-05-09,C_524968
T_260263,2021-11-01,C_937594
T_260408,2020-06-15,C_603968
T_260451,2020-06-22,C_117580
T_260669,2020-09-07,C_172705
T_260826,2020-05-11,C_411261
T_260934,2020-02-17,C_714619
T_261042,2020-08-03,C_701486
T_261061,2022-04-11,C_150182
T_261086,2021-01-25,C_769491
T_261119,2021-08-09,C_691869
T_261139,2021-10-04,C_878590
T_261175,2020-08-31,C_749821
T_261178,2020-08-03,C_155990
T_261273,2020-03-23,C_664019
T_261392,2020-06-29,C_245948
T_261524,2020-03-16,C_672256
T_261589,2022-04-04,C_749821
T_261865,2020-11-30,C_672256
T_262023,2022-03-28,C_937594
T_262202,2021-10-25,C_419410
T_262218,2020-07-20,C_739258
T_262226,2021-10-04,C_746892
T_262270,2020-11-02,C_939370
T_262287,2020-03-23,C_792125
T_262303,2020-04-06,C_412635
T_262355,2020-03-02,C_649318
T_262433,2020-09-21,C_758522
T_262464,2020-09-21,C_282979
T_262479,2021-08-30,C_440132
T_262550,2020-06-01,C_479796
T_262704,2020-08-17,C_573925
T_262713,2021-07-26,C_113139
T_262757,2022-03-07,C_050237
T_262775,2020-10-05,C_069492
T_262831,2021-08-02,C_317124
T_262892,2020-04-06,C_951507
T_262914,2021-08-02,C_806376
T_262926,2022-02-28,C_245948
T_262958,2020-02-10,C_969707
T_262985,2021-08-02,C_980626
T_263027,2020-06-15,C_117580
T_263102,2021-12-27,C_074947
T_263111,2020-03-02,C_063809
T_263117,2020-11-16,C_877858
T_263166,2020-02-24,C_797326
T_263184,2020-06-29,C_039413
T_263338,2022-02-14,C_472366
T_263472,2021-06-28,C_113139
T_263540,2020-02-24,C_915518
T_263551,2020-03-02,C_714619
T_263595,2021-08-02,C_769491
T_263614,2020-05-11,C_113139
T_263690,2022-01-31,C_472366
T_263728,2020-04-20,C_117580
T_263784,2021-08-30,C_426424
T_263852,2021-05-31,C_299317
T_263875,2021-10-18,C_479796
T_263891,2021-05-31,C_594561
T_263973,2021-06-14,C_598080
T_263993,2020-04-13,C_126481
T_264055,2020-08-24,C_398853
T_264151,2022-01-31,C_352205
T_264341,2020-05-25,C_661757
T_264386,2020-07-27,C_051706
T_264412,2020-06-29,C_412635
T_264424,2021-09-13,C_342153
T_264429,2020-10-05,C_914687
