customer_id,invoice_no,invoice_date,collection_date,collected_amount,delay_days,bounced_check
C_603877,T_277871,2020-03-23,2020-06-08,6868.07,47.0,0
C_866894,T_277899,2020-09-21,2020-10-12,66515.98,21.0,0
C_317124,T_277914,2021-02-01,2021-02-17,19015.6,16.0,0
C_903161,T_277989,2020-11-09,2020-12-02,5109.68,23.0,0
C_806376,T_278034,2021-03-22,2021-04-15,91327.52,24.0,0
C_083552,T_278070,2020-04-27,2020-06-02,9862.11,36.0,0
C_472366,T_278132,2021-11-15,2021-12-19,102330.19,34.0,0
C_472366,T_278132,2021-11-15,2022-01-03,102330.18,49.0,0
C_502843,T_278192,2021-09-13,2021-10-31,54206.54,48.0,0
C_117580,T_278238,2020-06-22,2020-07-22,59592.02,30.0,0
C_086403,T_278288,2021-10-04,2021-10-22,73407.18,18.0,0
C_746892,T_278400,2020-01-20,2020-05-07,65739.08,18.0,0
C_051706,T_278685,2020-04-20,2020-09-03,50452.4,46.0,0
C_421536,T_278714,2020-08-31,2020-09-24,212708.91,24.0,0
C_483750,T_278722,2020-06-22,2020-07-25,236289.98,3.0,0
C_951507,T_278734,2021-05-03,2021-06-09,91688.95,37.0,0
C_683666,T_278756,2021-10-04,2021-11-12,927171.82,39.0,0
C_703801,T_278764,2020-11-09,2020-12-14,729895.02,35.0,0
C_180745,T_278932,2021-06-07,2021-06-07,33584.25,0.0,0
C_180745,T_278932,2021-06-07,2021-07-07,33584.26,30.0,0
C_698497,T_279078,2021-05-31,2021-06-28,38166.06,0.0,0
C_698497,T_279078,2021-05-31,2021-07-31,38166.05,31.0,0
C_683666,T_279088,2020-11-16,2020-11-25,461140.88,9.0,0
C_758522,T_279119,2020-08-31,2020-10-18,342987.98,48.0,0
C_661757,T_279248,2020-11-02,2020-11-27,178789.09,0.0,0
C_594561,T_279315,2022-04-25,2022-05-22,307507.33,27.0,0
C_245948,T_279324,2020-01-20,2020-05-19,144334.59,30.0,0
C_113139,T_279507,2020-10-05,2021-01-07,83308.59,4.0,0
C_117580,T_279569,2020-06-08,2020-08-04,60599.65,27.0,0
C_302517,T_279579,2022-03-28,2022-04-11,53671.96,14.0,0
C_527060,T_279584,2022-05-09,2022-07-08,568302.91,30.0,0
C_117580,T_279734,2020-05-18,2020-06-18,29056.47,31.0,0
C_117580,T_279734,2020-05-18,2020-07-04,29056.46,47.0,0
C_866894,T_279827,2022-02-07,2022-03-07,79114.04,28.0,0
C_866894,T_279827,2022-02-07,2022-02-25,79114.03,18.0,0
C_661757,T_279851,2020-07-13,2020-09-19,60750.64,38.0,0
C_661757,T_279851,2020-07-13,2020-09-04,60750.63,23.0,0
C_800815,T_279893,2020-11-02,2020-11-23,7092.21,21.0,0
C_888956,T_279947,2021-06-07,2021-06-09,154725.12,2.0,0
C_469142,T_279957,2020-08-31,2020-08-31,92607.67,0.0,0
C_806376,T_280033,2021-08-02,2021-09-08,105329.92,7.0,0
C_299317,T_280046,2021-06-07,2021-07-02,775327.35,25.0,0
C_806376,T_280183,2020-11-30,2020-12-23,11544.07,23.0,0
C_769491,T_280201,2020-09-14,2020-10-05,635.61,21.0,0
C_420287,T_280215,2020-03-23,2020-05-01,37232.98,9.0,0
C_420287,T_280215,2020-03-23,2020-05-01,37232.98,9.0,0
C_806376,T_280249,2020-11-16,2020-11-24,39479.43,8.0,0
C_806376,T_280249,2020-11-16,2020-11-24,39479.42,8.0,0
C_625486,T_280326,2021-04-26,2021-05-01,75185.4,5.0,0
C_661757,T_280358,2020-07-06,2020-08-31,143773.32,26.0,0
C_661757,T_280414,2020-04-20,2020-07-03,28936.27,44.0,0
C_391166,T_280610,2021-05-03,2021-06-18,284846.47,46.0,0
C_050237,T_280671,2021-11-29,2021-11-30,1103187.08,1.0,0
C_050237,T_280671,2021-11-29,2021-12-04,1103187.07,5.0,0
C_888956,T_280715,2020-08-10,2020-08-29,18865.69,19.0,0
C_172705,T_280737,2020-11-16,2020-11-17,1632.84,1.0,0
C_172705,T_280737,2020-11-16,2020-12-18,1632.83,32.0,0
C_691869,T_280769,2021-08-02,2021-09-21,724568.45,20.0,0
C_691869,T_280769,2021-08-02,2021-10-13,724568.45,42.0,0
C_338236,T_280791,2021-10-18,2021-11-19,1184369.69,32.0,0
C_799217,T_280922,2020-11-23,2020-12-13,2745.56,20.0,0
C_698497,T_280930,2021-03-08,2021-06-14,73652.5,8.0,0
C_361181,T_281092,2021-02-22,2021-05-01,397726.87,38.0,0
C_746892,T_281114,2020-06-08,2020-09-19,61416.78,13.0,0
C_746892,T_281114,2020-06-08,2020-09-17,61416.78,11.0,0
C_382272,T_281282,2020-07-13,2020-08-10,382.46,28.0,0
C_590257,T_281335,2020-09-28,2020-10-05,15533.02,7.0,0
C_070712,T_281409,2022-04-11,2022-05-03,122720.41,22.0,0
C_051535,T_281575,2020-04-20,2020-07-07,340822.39,48.0,0
C_274912,T_281717,2020-03-23,2020-03-26,66643.65,3.0,0
C_274912,T_281717,2020-03-23,2020-03-29,66643.65,6.0,0
C_117580,T_281765,2020-06-08,2020-07-20,58248.79,42.0,0
C_317216,T_281922,2021-06-21,2021-08-01,16619.09,41.0,0
C_806376,T_281980,2020-12-07,2020-12-17,76724.94,10.0,0
C_697340,T_282019,2021-06-07,2021-06-23,759813.82,16.0,0
C_954731,T_282183,2020-12-28,2021-02-09,56757.06,43.0,0
C_411261,T_282235,2020-06-29,2020-08-30,200947.83,32.0,0
C_411261,T_282235,2020-06-29,2020-09-15,200947.82,48.0,0
C_514318,T_282377,2022-05-02,2022-05-20,172131.19,18.0,0
C_514318,T_282377,2022-05-02,2022-05-15,172131.19,13.0,0
C_941574,T_282476,2021-07-12,2021-07-31,5908.89,19.0,1
C_209453,T_282487,2020-11-09,2020-11-16,7422.57,7.0,0
C_662193,T_282511,2020-11-30,2021-01-17,22675.81,48.0,0
C_185126,T_282516,2020-11-23,2020-12-15,270738.2,22.0,0
C_113139,T_282584,2021-11-08,2021-12-15,153997.64,7.0,0
C_172705,T_282621,2020-09-07,2020-10-12,6925.62,35.0,0
C_245948,T_282722,2022-03-14,2022-05-13,4988572.85,30.0,0
C_535756,T_282737,2020-04-13,2020-06-18,207955.64,36.0,0
C_535756,T_282737,2020-04-13,2020-06-04,207955.64,22.0,0
C_258325,T_282792,2021-08-16,2021-11-29,231440.68,15.0,0
C_422566,T_282843,2020-10-19,2020-11-17,20875.65,29.0,0
C_051706,T_282886,2020-12-07,2020-12-07,36075.34,0.0,0
C_303006,T_282939,2020-09-21,2020-10-05,283204.1,14.0,0
C_245948,T_282977,2020-06-01,2020-09-10,361152.35,11.0,0
C_342153,T_282979,2021-10-25,2021-12-12,6169.9,48.0,0
C_342153,T_282979,2021-10-25,2021-11-22,6169.9,28.0,0
C_548964,T_282981,2020-07-13,2020-08-09,2322.57,27.0,0
C_672256,T_283134,2022-05-02,2022-05-03,1507930.11,1.0,0
C_951507,T_283176,2020-02-17,2020-03-30,51911.48,42.0,0
C_891574,T_283189,2020-08-03,2020-08-18,6899.81,15.0,0
C_565612,T_283195,2020-04-13,2020-05-03,344983.75,20.0,0
C_937594,T_283579,2020-09-07,2020-12-21,270975.5,15.0,0
C_938531,T_283635,2020-09-21,2020-09-25,3990.72,4.0,0
C_938531,T_283635,2020-09-21,2020-09-27,3990.72,6.0,0
C_633514,T_283744,2021-05-03,2021-05-30,724.74,27.0,0
C_867370,T_283791,2020-08-17,2020-11-25,16848.05,10.0,0
C_677190,T_284200,2020-10-19,2020-11-25,193801.25,37.0,0
C_769491,T_284236,2020-07-13,2020-08-06,785.18,24.0,0
C_937594,T_284367,2021-03-08,2021-07-08,196604.92,32.0,0
C_937594,T_284367,2021-03-08,2021-07-24,196604.92,48.0,0
C_421536,T_284696,2020-04-06,2020-04-22,75022.14,16.0,0
C_361181,T_284760,2022-04-25,2022-06-06,68791.25,42.0,0
C_603968,T_284770,2021-07-05,2021-10-22,45704.86,19.0,0
C_603968,T_284770,2021-07-05,2021-11-13,45704.86,41.0,0
C_633661,T_284795,2020-03-02,2020-03-18,183814.84,16.0,0
C_633661,T_284795,2020-03-02,2020-03-14,183814.83,12.0,0
C_633661,T_285069,2020-04-06,2020-04-25,184418.06,19.0,0
C_633661,T_285069,2020-04-06,2020-04-20,184418.05,14.0,0
C_593639,T_285078,2021-10-25,2021-12-31,667744.52,37.0,0
C_050237,T_285176,2022-05-23,2022-06-17,3988906.53,25.0,0
C_877858,T_285303,2020-09-07,2020-09-07,1027.07,0.0,0
C_740903,T_285324,2022-03-14,2022-03-14,5590.87,0.0,0
C_740903,T_285324,2022-03-14,2022-03-17,5590.86,3.0,0
C_573297,T_285343,2021-08-16,2021-09-29,564998.19,44.0,0
C_117580,T_285405,2020-07-13,2020-07-22,192260.24,9.0,0
C_705572,T_285539,2020-09-07,2021-01-16,85359.21,41.0,0
C_705572,T_285539,2020-09-07,2020-12-31,85359.21,25.0,0
C_322219,T_285560,2020-09-07,2020-09-07,96111.28,0.0,0
C_050237,T_285604,2022-04-25,2022-04-25,3806832.5,0.0,0
C_951507,T_285662,2020-11-16,2020-12-08,84228.04,22.0,0
C_551361,T_285724,2022-03-07,2022-03-08,1687429.15,1.0,0
C_551361,T_285724,2022-03-07,2022-04-08,1687429.14,32.0,0
C_117580,T_285937,2020-06-29,2020-07-23,58315.84,24.0,0
C_245948,T_285967,2020-11-30,2021-04-01,570015.94,32.0,0
C_691869,T_286017,2020-03-16,2020-06-12,215045.59,0.0,0
C_180745,T_286050,2020-01-13,2020-02-01,123005.27,19.0,0
C_431655,T_286069,2020-06-29,2020-07-02,10645.7,3.0,0
C_117580,T_286187,2020-06-15,2020-07-02,60216.38,17.0,0
C_421536,T_286195,2020-06-08,2020-07-26,22416.64,48.0,0
C_749821,T_286225,2022-03-14,2022-03-14,97633.72,0.0,0
C_683666,T_286253,2021-02-15,2021-04-04,635515.16,48.0,0
C_117580,T_286356,2020-09-07,2020-10-20,59649.96,43.0,0
C_507964,T_286438,2021-09-06,2021-11-01,224516.32,26.0,0
C_421536,T_286505,2020-03-02,2020-04-18,36616.98,47.0,0
C_338236,T_286549,2021-10-04,2021-12-01,36182.77,13.0,0
C_338236,T_286549,2021-10-04,2021-12-26,36182.77,38.0,0
C_419410,T_286571,2021-09-27,2021-10-15,146452.25,18.0,0
C_010649,T_286615,2022-04-18,2022-05-25,3752761.74,37.0,0
C_593639,T_286732,2021-01-11,2021-03-17,329742.72,35.0,0
C_915518,T_286809,2020-03-02,2020-03-02,1102.0,0.0,0
C_980626,T_286889,2021-11-08,2022-03-24,109734.05,46.0,0
C_698497,T_286891,2020-10-12,2021-01-27,23510.96,17.0,0
C_937594,T_287093,2022-05-23,2022-09-09,3803422.82,19.0,0
C_806376,T_287096,2021-08-09,2021-09-12,122622.89,4.0,0
C_317124,T_287241,2021-01-11,2021-01-20,60860.53,9.0,0
C_249788,T_287263,2021-10-25,2021-12-13,52625.85,49.0,0
C_603877,T_287275,2020-01-27,2020-02-06,8450.25,10.0,0
C_535756,T_287332,2022-02-07,2022-03-13,4766903.9,4.0,0
C_939370,T_287391,2022-04-25,2022-07-05,47455.38,41.0,0
C_054476,T_287452,2022-05-02,2022-05-21,1821473.44,19.0,0
C_453891,T_287490,2020-03-02,2020-03-26,8428.26,24.0,0
C_573297,T_287564,2021-10-18,2021-10-23,444230.65,5.0,0
C_401016,T_287775,2020-06-08,2020-06-14,1064.49,6.0,0
C_051706,T_287810,2020-05-25,2020-09-28,32321.36,36.0,0
C_944253,T_287834,2020-09-14,2020-10-28,38635.95,44.0,0
C_944253,T_287834,2020-09-14,2020-11-07,38635.94,54.0,0
C_672706,T_287926,2020-08-03,2020-08-19,83700.56,16.0,0
C_010649,T_287937,2021-01-25,2021-03-10,632620.85,44.0,0
C_593639,T_287951,2020-05-25,2020-07-14,85301.41,20.0,0
C_593639,T_287951,2020-05-25,2020-07-08,85301.4,14.0,0
C_182241,T_288061,2020-09-21,2020-12-04,122985.42,44.0,0
C_182241,T_288061,2020-09-21,2020-12-14,122985.42,54.0,0
C_698497,T_288136,2022-05-16,2022-06-10,174944.16,0.0,0
C_762928,T_288164,2021-08-30,2021-11-15,1124463.89,47.0,0
C_930788,T_288166,2020-04-20,2020-04-22,7941.11,2.0,0
C_310107,T_288214,2020-11-16,2020-12-04,18463.18,18.0,0
C_172705,T_288260,2020-10-19,2020-11-25,10507.07,37.0,0
C_593639,T_288269,2020-06-22,2020-09-04,148200.82,44.0,0
C_603968,T_288318,2020-06-01,2020-09-23,38801.2,24.0,0
C_745468,T_288371,2020-04-20,2020-06-04,127157.02,45.0,0
C_745468,T_288371,2020-04-20,2020-05-17,127157.02,27.0,0
C_749821,T_288418,2021-08-30,2022-01-10,245446.59,43.0,0
C_877858,T_288454,2020-08-31,2020-10-13,7473.84,43.0,0
C_672706,T_288736,2021-12-06,2022-02-02,372934.92,28.0,0
C_891574,T_288949,2020-11-09,2020-11-09,5876.96,0.0,0
C_502843,T_289042,2020-12-07,2020-12-20,33321.74,13.0,0
C_698497,T_289108,2020-06-01,2020-09-17,35809.03,18.0,0
C_951507,T_289207,2021-08-02,2021-09-04,60937.95,33.0,0
C_411261,T_289229,2020-03-16,2020-04-15,176060.81,30.0,0
C_411261,T_289229,2020-03-16,2020-04-04,176060.8,19.0,0
C_050237,T_289314,2020-08-10,2020-09-15,175562.82,36.0,0
C_838088,T_289365,2020-04-27,2020-05-30,99300.98,33.0,0
C_769491,T_289404,2021-09-27,2021-10-06,6008.8,9.0,0
C_746892,T_289458,2020-09-07,2020-12-08,173419.29,2.0,0
C_937594,T_289570,2022-03-07,2022-04-12,4072785.15,6.0,0
C_980626,T_289592,2022-02-14,2022-02-26,68372.33,12.0,0
C_117580,T_289610,2020-09-07,2020-10-17,60467.5,40.0,0
C_888956,T_289669,2020-12-14,2021-01-04,34767.51,21.0,0
C_172705,T_289686,2020-12-07,2021-01-11,12477.09,35.0,0
C_842281,T_289754,2020-07-20,2020-07-20,19022.89,0.0,0
C_081456,T_289905,2020-09-07,2020-09-30,157769.64,23.0,0
C_473035,T_289943,2020-07-27,2020-09-28,85755.85,33.0,0
C_683666,T_289962,2021-08-23,2021-09-05,614984.96,13.0,0
C_479796,T_289963,2020-08-17,2020-09-24,57187.99,8.0,0
C_862106,T_289971,2020-10-19,2020-11-19,491172.87,31.0,0
C_941574,T_290064,2021-03-29,2021-04-07,678.11,9.0,0
C_160952,T_290068,2020-02-24,2020-03-25,125795.76,30.0,0
C_258325,T_290195,2020-10-12,2021-01-21,14894.63,11.0,0
C_939370,T_290223,2021-11-29,2022-01-25,267925.87,27.0,0
C_472366,T_290408,2021-11-08,2021-11-16,102887.05,8.0,0
C_472366,T_290408,2021-11-08,2021-11-16,102887.04,8.0,0
C_304036,T_290410,2020-06-01,2020-06-20,1231.63,19.0,0
C_930788,T_290439,2020-03-09,2020-03-31,2503.2,22.0,0
C_930788,T_290439,2020-03-09,2020-03-24,2503.2,15.0,0
C_265163,T_290559,2021-04-05,2021-06-07,38352.24,18.0,0
C_888956,T_290631,2020-10-05,2020-10-09,10564.36,4.0,0
C_888956,T_290631,2020-10-05,2020-11-08,10564.35,34.0,0
C_594561,T_290650,2020-08-24,2020-08-24,107036.53,0.0,0
C_698497,T_290851,2020-06-08,2020-10-17,50416.4,41.0,0
C_698497,T_290851,2020-06-08,2020-10-01,50416.4,25.0,0
C_899372,T_290860,2021-07-05,2021-08-18,18918.59,44.0,0
C_479796,T_290889,2022-04-04,2022-04-06,29744.03,2.0,0
C_866894,T_291004,2021-08-23,2021-09-23,125118.85,31.0,0
C_335322,T_291055,2022-02-21,2022-04-10,155652.24,48.0,0
C_335322,T_291055,2022-02-21,2022-04-18,155652.24,56.0,0
C_590257,T_291169,2020-02-17,2020-02-21,3581.57,4.0,0
C_866894,T_291242,2021-05-10,2021-05-14,141148.64,4.0,0
C_677156,T_291249,2020-12-28,2021-04-19,209623.59,22.0,0
C_051706,T_291269,2021-05-03,2021-06-20,20800.99,48.0,0
C_888956,T_291489,2020-09-14,2020-11-02,7212.1,49.0,0
C_888956,T_291489,2020-09-14,2020-10-13,7212.09,29.0,0
C_758522,T_291538,2020-08-17,2020-09-29,349439.37,43.0,0
C_806376,T_291660,2021-08-16,2021-09-27,112158.23,12.0,0
C_113139,T_291763,2022-04-25,2022-08-29,644881.32,36.0,0
C_749821,T_291977,2022-02-21,2022-03-22,228702.73,29.0,0
C_172705,T_292046,2021-06-14,2021-07-30,3129.77,46.0,0
C_172705,T_292046,2021-06-14,2021-08-08,3129.76,55.0,0
C_937594,T_292054,2021-07-12,2021-11-25,406360.25,46.0,0
C_317124,T_292079,2021-02-15,2021-03-15,25468.29,28.0,0
C_683666,T_292133,2020-07-06,2020-07-14,256203.7,8.0,0
C_683666,T_292133,2020-07-06,2020-07-14,256203.7,8.0,0
C_888956,T_292142,2022-04-11,2022-05-20,391952.11,39.0,0
C_862106,T_292238,2021-04-19,2021-05-02,604381.27,13.0,0
C_519849,T_292243,2020-08-10,2020-09-15,25257.81,36.0,0
C_825107,T_292264,2021-08-30,2021-10-18,10048.62,49.0,0
C_113139,T_292291,2020-12-07,2021-03-14,137522.85,7.0,0
C_051535,T_292398,2020-08-24,2020-11-03,232165.23,41.0,0
C_051535,T_292398,2020-08-24,2020-10-18,232165.23,25.0,0
C_117580,T_292402,2020-08-10,2020-09-24,64424.75,45.0,0
C_421083,T_292406,2021-03-08,2021-06-17,128261.55,11.0,0
C_858384,T_292417,2021-07-19,2021-08-26,8625.61,38.0,0
C_937594,T_292476,2021-03-29,2021-07-11,184524.02,14.0,0
C_937594,T_292476,2021-03-29,2021-08-05,184524.01,39.0,0
C_937594,T_292490,2021-11-29,2022-01-22,560462.4,24.0,0
C_465481,T_292499,2020-05-04,2020-05-09,49059.67,5.0,0
C_276262,T_292565,2021-06-21,2021-07-02,2556.62,11.0,0
C_937594,T_292571,2021-11-22,2022-01-15,229955.42,24.0,0
C_937594,T_292571,2021-11-22,2022-02-04,229955.41,44.0,0
C_997228,T_292612,2021-03-22,2021-04-23,10598.52,32.0,0
C_603877,T_292652,2020-10-26,2020-12-18,3711.13,23.0,0
C_417601,T_292658,2021-10-04,2021-10-29,171123.1,25.0,0
C_657627,T_292717,2022-03-21,2022-05-24,1118398.89,34.0,0
C_117580,T_292719,2020-07-20,2020-09-02,61571.49,44.0,0
C_729868,T_292742,2021-10-25,2021-12-06,20491.59,42.0,0
C_808942,T_292871,2020-03-02,2020-03-02,21346.97,0.0,0
C_117580,T_292902,2020-04-27,2020-05-31,30571.03,34.0,0
C_117580,T_292902,2020-04-27,2020-06-15,30571.03,49.0,0
C_877858,T_293157,2020-08-17,2020-10-02,16014.33,46.0,0
C_806376,T_293178,2020-12-07,2020-12-23,82050.0,16.0,0
C_633661,T_293190,2021-03-29,2021-05-12,333099.2,44.0,0
C_101842,T_293304,2020-06-29,2020-08-18,107524.08,20.0,0
C_937594,T_293490,2022-03-07,2022-04-01,2075125.45,0.0,0
C_376594,T_293904,2021-11-01,2021-11-30,132415.89,0.0,0
C_376594,T_293904,2021-11-01,2022-01-01,132415.89,31.0,0
C_877858,T_293981,2021-06-21,2021-08-07,25598.87,47.0,0
C_058218,T_294166,2021-01-18,2021-04-01,98307.4,43.0,0
C_826339,T_294278,2021-07-19,2021-07-19,1081867.49,0.0,0
C_888956,T_294309,2020-07-13,2020-07-25,63559.03,12.0,0
C_472366,T_294354,2021-12-06,2021-12-06,562240.78,0.0,0
C_878590,T_294362,2020-06-01,2020-06-28,3102.84,27.0,0
C_862106,T_294476,2021-10-11,2021-10-22,1649276.04,11.0,0
C_758522,T_294494,2020-09-14,2020-09-22,193743.17,8.0,0
C_758522,T_294494,2020-09-14,2020-09-22,193743.17,8.0,0
C_806376,T_294495,2021-05-03,2021-06-05,92502.71,3.0,0
C_245948,T_294506,2020-09-21,2021-01-22,318127.14,33.0,0
C_662193,T_294523,2020-07-20,2020-08-17,252423.49,28.0,0
C_937594,T_294783,2020-11-16,2021-03-15,253246.68,29.0,0
C_069492,T_294819,2021-08-09,2021-09-23,1194472.07,15.0,0
C_672256,T_294923,2020-03-02,2020-03-03,251124.65,1.0,0
C_746892,T_295013,2022-04-04,2022-08-10,1817573.57,38.0,0
C_758522,T_295032,2020-11-30,2021-01-09,246735.15,40.0,0
C_758522,T_295032,2020-11-30,2020-12-24,246735.14,24.0,0
C_902072,T_295121,2021-11-01,2021-12-19,540388.91,48.0,0
C_063926,T_295193,2020-11-02,2020-12-01,51550.8,29.0,0
C_227683,T_295225,2021-05-17,2021-06-15,295836.43,29.0,0
C_551361,T_295314,2020-09-07,2020-09-23,153782.69,16.0,0
C_342153,T_295371,2021-03-08,2021-04-17,2689.38,40.0,0
C_155990,T_295480,2021-08-02,2021-08-22,51001.91,20.0,0
C_739947,T_295535,2020-07-06,2020-09-05,97187.96,31.0,0
C_739947,T_295535,2020-07-06,2020-09-21,97187.96,47.0,0
C_662193,T_295553,2020-09-21,2020-10-19,72247.71,28.0,0
C_662193,T_295553,2020-09-21,2020-11-06,72247.7,46.0,0
C_113139,T_295655,2020-09-21,2020-12-15,55513.9,0.0,0
C_848211,T_295684,2022-03-14,2022-03-16,203489.43,2.0,0
C_848211,T_295684,2022-03-14,2022-04-16,203489.42,33.0,0
C_282979,T_295732,2021-05-24,2021-06-25,29647.96,32.0,0
C_683666,T_295761,2020-09-28,2020-11-08,440486.56,41.0,0
C_126481,T_295829,2020-04-27,2020-05-26,24330.53,29.0,0
C_352740,T_295986,2020-03-09,2020-03-21,187582.69,12.0,0
C_523504,T_295987,2021-06-21,2021-08-08,483258.02,18.0,0
C_930788,T_296014,2020-11-02,2020-11-15,10168.88,13.0,0
C_806376,T_296163,2021-06-21,2021-09-08,28016.45,49.0,0
C_806376,T_296163,2021-06-21,2021-09-15,28016.45,56.0,0
C_937594,T_296260,2020-09-07,2020-12-01,118313.65,0.0,0
C_011055,T_296368,2020-05-25,2020-05-27,33334.29,2.0,0
C_249009,T_296393,2020-10-19,2020-10-27,78054.76,8.0,0
C_903161,T_296433,2021-05-17,2021-06-24,9775.34,38.0,0
C_317124,T_296435,2021-07-26,2021-09-13,52583.85,49.0,0
C_417601,T_296478,2022-02-07,2022-02-27,88009.2,20.0,0
C_172705,T_296486,2020-11-23,2021-01-10,6791.2,48.0,0
C_528949,T_296499,2021-03-29,2021-04-07,78052.19,9.0,0
C_528949,T_296499,2021-03-29,2021-04-07,78052.19,9.0,0
C_317124,T_296541,2021-05-10,2021-05-29,6216.9,19.0,0
C_769491,T_296615,2021-07-05,2021-08-04,16056.55,30.0,0
C_949047,T_296623,2021-08-23,2021-10-20,874787.52,28.0,0
C_144468,T_296634,2022-04-25,2022-06-08,497731.63,44.0,0
C_633661,T_296931,2021-09-20,2021-09-20,453395.26,0.0,0
C_909326,T_297125,2021-10-11,2021-10-22,3340.55,11.0,0
C_909326,T_297125,2021-10-11,2021-11-17,3340.54,37.0,0
C_969004,T_297170,2020-07-06,2020-08-13,1742.85,38.0,0
C_969004,T_297170,2020-07-06,2020-08-26,1742.84,51.0,0
C_117580,T_297265,2020-06-08,2020-06-23,57225.13,15.0,0
C_022240,T_297774,2022-04-11,2022-05-04,43532.17,23.0,0
C_074947,T_297776,2020-12-21,2021-04-24,25794.91,34.0,0
C_465481,T_298086,2020-07-06,2020-07-17,22720.01,11.0,0
C_465481,T_298184,2020-05-04,2020-05-21,11951.97,17.0,0
C_535756,T_298351,2020-03-30,2020-04-25,423122.88,0.0,0
C_866894,T_298367,2021-08-30,2021-09-10,197661.1,11.0,0
C_603968,T_298454,2020-04-06,2020-08-07,138979.59,33.0,0
C_683666,T_298561,2021-07-26,2021-09-01,436810.46,37.0,0
C_390208,T_298824,2021-06-21,2021-07-21,27043.41,30.0,0
C_769491,T_298900,2020-06-22,2020-06-25,11843.02,3.0,0
C_943921,T_298915,2021-07-26,2021-07-26,3439.06,0.0,0
C_943921,T_298915,2021-07-26,2021-08-26,3439.06,31.0,0
C_838088,T_298920,2021-04-12,2021-04-28,379841.43,16.0,0
C_739947,T_298974,2021-08-30,2021-10-08,432456.81,39.0,0
C_170045,T_298994,2020-08-10,2020-08-21,8778.95,11.0,0
C_662193,T_299016,2020-04-27,2020-06-05,166826.73,39.0,0
C_535756,T_299228,2020-10-12,2020-11-12,453175.5,31.0,0
C_419410,T_299305,2021-05-24,2021-10-04,16154.45,43.0,0
C_593639,T_299336,2021-05-24,2021-07-25,251326.27,32.0,0
C_661757,T_299563,2020-04-20,2020-05-24,19225.81,4.0,0
C_661757,T_299563,2020-04-20,2020-06-23,19225.82,34.0,0
C_698497,T_299652,2020-11-09,2021-03-02,67960.83,23.0,0
C_126481,T_299660,2020-02-10,2020-03-08,26798.84,27.0,0
C_939370,T_299830,2020-05-11,2020-05-11,1202.45,0.0,0
C_769491,T_299844,2020-10-19,2020-10-21,1432.84,2.0,0
C_117580,T_300005,2020-09-07,2020-09-28,192195.73,21.0,0
C_117580,T_300005,2020-09-07,2020-09-22,192195.72,15.0,0
C_551361,T_300035,2021-08-30,2021-08-30,1355161.72,0.0,0
C_937594,T_300037,2021-03-22,2021-08-03,189781.66,44.0,0
C_937594,T_300037,2021-03-22,2021-08-13,189781.66,54.0,0
C_126481,T_300123,2020-05-11,2020-05-31,12682.69,20.0,0
C_126481,T_300123,2020-05-11,2020-05-25,12682.69,14.0,0
C_745897,T_300190,2021-11-08,2021-12-02,52306.27,24.0,0
C_258325,T_300433,2020-08-17,2020-11-30,24895.98,15.0,0
C_479796,T_300522,2021-05-24,2021-07-24,27342.68,31.0,0
C_806376,T_300575,2021-08-23,2021-10-07,64788.14,15.0,0
C_806376,T_300575,2021-08-23,2021-10-31,64788.14,39.0,0
C_848211,T_300587,2020-02-03,2020-03-03,47917.83,0.0,0
C_121437,T_300639,2021-03-01,2021-04-02,76841.4,32.0,0
C_593639,T_300656,2021-06-07,2021-07-30,67056.02,23.0,0
C_593639,T_300656,2021-06-07,2021-07-23,67056.02,16.0,0
C_074947,T_300739,2022-05-30,2022-07-29,183422.62,30.0,0
C_806376,T_300747,2021-10-11,2021-11-24,132960.65,14.0,0
C_944253,T_300822,2020-09-14,2020-10-18,143628.5,34.0,0
C_944253,T_300822,2020-09-14,2020-11-02,143628.5,49.0,0
C_155990,T_300922,2021-10-04,2021-10-28,46166.44,24.0,0
C_848211,T_300925,2020-04-27,2020-04-27,82219.1,0.0,0
C_535756,T_301017,2021-02-08,2021-03-02,556326.43,22.0,0
C_258325,T_301107,2021-03-15,2021-06-19,23232.11,6.0,0
C_258325,T_301107,2021-03-15,2021-07-18,23232.1,35.0,0
C_851161,T_301137,2022-04-04,2022-04-04,34718.03,0.0,0
C_806376,T_301190,2021-06-07,2021-07-28,47302.65,21.0,0
C_806376,T_301190,2021-06-07,2021-07-22,47302.65,15.0,0
C_051706,T_301193,2020-09-21,2020-10-17,4162.35,26.0,0
C_183105,T_301232,2022-01-24,2022-04-17,449514.98,38.0,0
C_421536,T_301358,2020-06-01,2020-07-07,45604.28,36.0,0
C_022240,T_301386,2021-08-16,2021-08-22,4132.15,6.0,0
C_022240,T_301386,2021-08-16,2021-08-23,4132.15,7.0,0
C_698497,T_301424,2020-05-04,2020-08-01,11073.71,0.0,0
C_698497,T_301424,2020-05-04,2020-08-06,11073.7,4.0,0
C_937594,T_301468,2020-12-28,2021-04-21,311251.18,24.0,0
C_310107,T_301469,2020-11-09,2020-11-28,46197.93,19.0,0
C_739947,T_301484,2022-03-28,2022-05-13,1050119.04,46.0,0
C_185126,T_301630,2021-10-25,2021-11-28,897020.72,34.0,0
C_677190,T_301676,2020-05-25,2020-06-04,84754.65,10.0,0
C_677190,T_301676,2020-05-25,2020-07-01,84754.65,37.0,0
