sales_line_id,actual_unit_cost,returned_qty,returned_amount,cost_close_date
SL-00011274,112.89,0.0,0.0,2020-08-23
SL-00011279,224.57,0.0,0.0,2021-06-30
SL-00011282,150.94,0.0,0.0,2021-01-05
SL-00011285,155.0,0.0,0.0,2021-10-28
SL-00011288,63.99,0.0,0.0,2020-05-31
SL-00011289,62.16,0.0,0.0,2020-09-04
SL-00011293,76.09,0.0,0.0,2020-08-18
SL-00011296,99.48,0.0,0.0,2021-08-28
SL-00011299,913.75,0.0,0.0,2022-05-12
SL-00011304,134.66,0.0,0.0,2021-10-11
SL-00011309,134.54,0.0,0.0,2020-12-03
SL-00011312,316.11,0.0,0.0,2021-11-25
SL-00011314,479.95,0.0,0.0,2022-04-26
SL-00011315,105.19,0.0,0.0,2021-02-14
SL-00011318,76.91,0.0,0.0,2021-06-16
SL-00011320,209.69,0.0,0.0,2021-09-21
SL-00011321,594.57,0.0,0.0,2022-05-19
SL-00011330,259.56,0.0,0.0,2021-10-06
SL-00011333,170.42,0.0,0.0,2021-08-06
SL-00011335,219.45,0.0,0.0,2021-10-31
SL-00011340,44.79,0.0,0.0,2020-03-27
SL-00011350,229.4,0.0,0.0,2021-09-25
SL-00011351,113.57,0.0,0.0,2020-08-13
SL-00011355,125.06,0.0,0.0,2020-05-27
SL-00011356,98.3,0.0,0.0,2020-04-13
SL-00011362,107.54,0.0,0.0,2020-09-25
SL-00011365,90.82,0.0,0.0,2020-07-08
SL-00011368,89.29,0.0,0.0,2020-05-07
SL-00011369,757.01,0.0,0.0,2022-04-16
SL-00011370,49.61,0.0,0.0,2020-12-10
SL-00011373,261.49,0.0,0.0,2021-09-18
SL-00011376,203.81,0.0,0.0,2020-12-08
SL-00011377,202.0,0.0,0.0,2021-02-28
SL-00011381,127.61,0.0,0.0,2020-09-14
SL-00011382,103.25,0.0,0.0,2020-07-22
SL-00011386,221.65,0.0,0.0,2021-09-23
SL-00011387,156.18,0.0,0.0,2021-07-17
SL-00011390,988.06,0.0,0.0,2022-02-10
SL-00011391,230.11,0.0,0.0,2021-05-11
SL-00011394,152.35,0.0,0.0,2020-06-12
SL-00011401,93.99,0.0,0.0,2021-07-16
SL-00011402,320.22,0.0,0.0,2021-12-01
SL-00011406,111.31,0.0,0.0,2020-09-15
SL-00011407,81.55,10.85,1014.58,2021-04-04
SL-00011410,260.18,0.0,0.0,2021-11-13
SL-00011417,93.05,0.0,0.0,2020-08-20
SL-00011420,276.48,0.0,0.0,2021-09-10
SL-00011421,87.54,0.0,0.0,2021-05-26
SL-00011427,90.68,0.0,0.0,2020-09-14
SL-00011434,724.49,0.38,264.18,2022-04-26
SL-00011435,103.03,0.0,0.0,2020-10-01
SL-00011438,100.46,0.0,0.0,2020-03-20
SL-00011442,146.05,0.0,0.0,2020-05-08
SL-00011443,238.09,0.0,0.0,2021-09-15
SL-00011445,94.1,0.0,0.0,2021-06-21
SL-00011446,128.16,0.0,0.0,2020-05-02
SL-00011448,243.78,0.0,0.0,2021-10-07
SL-00011449,97.95,0.0,0.0,2021-04-13
SL-00011453,145.72,0.0,0.0,2020-07-05
SL-00011458,54.03,0.0,0.0,2020-03-18
SL-00011459,97.59,0.0,0.0,2020-11-06
SL-00011460,100.55,0.0,0.0,2020-07-02
SL-00011461,359.27,0.0,0.0,2021-12-28
SL-00011465,105.69,0.0,0.0,2020-09-21
SL-00011470,137.98,0.0,0.0,2021-04-07
SL-00011475,136.18,0.0,0.0,2020-06-13
SL-00011480,112.43,0.0,0.0,2020-09-22
SL-00011484,95.44,0.0,0.0,2020-04-27
SL-00011485,120.72,0.0,0.0,2020-12-26
SL-00011491,195.26,0.0,0.0,2021-07-07
SL-00011494,87.89,0.0,0.0,2020-05-17
SL-00011500,81.04,0.0,0.0,2021-05-23
SL-00011503,67.82,0.0,0.0,2020-10-23
SL-00011506,94.09,0.0,0.0,2020-09-08
SL-00011511,448.96,0.0,0.0,2022-03-12
SL-00011514,1187.23,0.0,0.0,2022-03-01
SL-00011521,109.94,0.0,0.0,2020-08-28
SL-00011522,73.49,0.0,0.0,2021-03-07
SL-00011524,123.74,0.0,0.0,2020-12-08
SL-00011525,74.64,0.0,0.0,2021-02-25
SL-00011528,61.79,0.0,0.0,2020-08-10
SL-00011534,107.7,0.0,0.0,2020-08-19
SL-00011539,40.52,0.0,0.0,2020-08-23
SL-00011542,417.77,0.0,0.0,2021-12-01
SL-00011546,241.63,0.0,0.0,2021-02-11
SL-00011547,811.11,0.0,0.0,2022-04-02
SL-00011548,68.64,0.0,0.0,2021-01-01
SL-00011552,73.15,0.0,0.0,2020-03-06
SL-00011554,477.79,0.0,0.0,2022-01-23
SL-00011557,77.43,0.0,0.0,2021-04-13
SL-00011558,769.65,0.0,0.0,2022-03-26
SL-00011559,157.73,0.0,0.0,2020-11-12
SL-00011560,88.57,1.11,110.01,2020-03-20
SL-00011561,86.98,0.0,0.0,2020-11-08
SL-00011565,85.51,0.0,0.0,2020-08-10
SL-00011566,285.71,0.0,0.0,2021-11-10
SL-00011570,56.19,0.0,0.0,2020-05-02
SL-00011571,250.09,0.0,0.0,2021-11-18
SL-00011580,213.81,0.0,0.0,2021-02-17
SL-00011581,846.69,0.0,0.0,2022-04-29
SL-00011584,205.22,0.0,0.0,2021-06-29
SL-00011587,148.68,0.0,0.0,2021-08-15
SL-00011590,140.45,0.0,0.0,2021-01-13
SL-00011593,118.37,0.0,0.0,2020-10-02
SL-00011596,154.27,0.0,0.0,2020-12-07
SL-00011597,87.96,0.0,0.0,2020-03-14
SL-00011600,122.32,0.0,0.0,2020-12-18
SL-00011601,133.78,0.0,0.0,2021-05-26
SL-00011610,157.73,0.0,0.0,2021-04-15
SL-00011613,186.34,0.0,0.0,2021-09-07
SL-00011615,161.62,0.0,0.0,2021-03-21
SL-00011623,141.53,0.0,0.0,2020-11-05
SL-00011625,106.64,0.0,0.0,2020-08-18
SL-00011626,488.22,0.0,0.0,2021-10-24
SL-00011628,93.13,0.0,0.0,2020-05-08
SL-00011629,509.56,0.0,0.0,2022-05-18
SL-00011630,168.0,0.0,0.0,2021-10-29
SL-00011634,156.35,0.0,0.0,2021-06-19
SL-00011635,108.27,0.0,0.0,2020-09-07
SL-00011639,35.72,0.0,0.0,2020-08-04
SL-00011642,823.14,0.0,0.0,2022-03-05
SL-00011643,124.42,0.0,0.0,2020-12-31
SL-00011646,52.15,0.0,0.0,2020-09-06
SL-00011649,121.76,0.0,0.0,2021-06-07
SL-00011654,36.81,0.0,0.0,2020-07-08
SL-00011655,47.85,0.0,0.0,2020-07-31
SL-00011661,1146.38,0.0,0.0,2022-03-19
SL-00011662,118.26,0.0,0.0,2020-12-31
SL-00011666,882.6,0.0,0.0,2022-03-23
SL-00011667,259.07,0.0,0.0,2021-10-04
SL-00011670,123.14,0.0,0.0,2020-09-16
SL-00011671,151.19,0.0,0.0,2020-10-16
SL-00011674,110.91,0.0,0.0,2020-07-21
SL-00011683,132.07,0.0,0.0,2021-11-02
SL-00011684,385.87,0.0,0.0,2021-10-30
SL-00011685,364.56,0.0,0.0,2021-12-02
SL-00011689,60.96,0.0,0.0,2020-08-16
SL-00011692,89.63,0.0,0.0,2021-07-26
SL-00011694,203.46,0.0,0.0,2021-01-16
SL-00011697,176.47,0.0,0.0,2021-01-21
SL-00011698,50.73,0.0,0.0,2020-03-15
SL-00011699,89.74,0.0,0.0,2021-07-13
SL-00011700,428.0,0.0,0.0,2022-02-08
SL-00011707,76.79,0.0,0.0,2020-04-26
SL-00011710,91.33,6.45,695.7,2020-11-11
SL-00011711,75.11,0.0,0.0,2020-04-13
SL-00011716,160.73,0.0,0.0,2020-10-09
SL-00011724,351.27,0.0,0.0,2021-11-06
SL-00011725,208.56,0.0,0.0,2021-03-15
SL-00011728,125.65,0.0,0.0,2020-09-18
SL-00011730,341.66,0.0,0.0,2022-01-24
SL-00011736,97.23,0.0,0.0,2020-09-05
SL-00011737,302.21,0.0,0.0,2021-06-10
SL-00011743,262.88,0.0,0.0,2021-10-28
SL-00011748,305.11,0.0,0.0,2021-10-06
SL-00011749,145.68,0.0,0.0,2021-07-16
SL-00011752,126.86,0.0,0.0,2020-07-21
SL-00011753,154.82,0.0,0.0,2020-09-06
SL-00011755,286.31,0.0,0.0,2021-04-16
SL-00011756,188.76,0.0,0.0,2020-09-23
SL-00011758,197.56,0.0,0.0,2021-09-02
SL-00011760,202.18,0.0,0.0,2021-09-25
SL-00011761,215.69,1.44,345.31,2021-03-29
SL-00011765,95.47,0.0,0.0,2020-04-07
SL-00011770,247.35,0.0,0.0,2021-12-12
SL-00011775,129.2,0.0,0.0,2021-07-08
SL-00011783,123.57,0.0,0.0,2020-07-25
SL-00011786,533.18,0.0,0.0,2021-12-15
SL-00011788,47.26,0.0,0.0,2020-08-14
SL-00011789,60.63,0.0,0.0,2020-08-09
SL-00011792,271.1,0.0,0.0,2021-11-25
SL-00011793,526.49,0.0,0.0,2022-02-01
SL-00011797,712.42,0.0,0.0,2022-06-20
SL-00011798,102.98,0.0,0.0,2020-02-29
SL-00011800,89.68,0.0,0.0,2021-05-12
SL-00011801,82.88,0.0,0.0,2020-11-23
SL-00011812,84.5,0.0,0.0,2020-01-24
SL-00011813,80.45,0.0,0.0,2021-07-18
SL-00011817,242.77,0.0,0.0,2021-11-08
SL-00011818,164.29,0.0,0.0,2021-03-10
SL-00011822,675.22,0.0,0.0,2022-01-14
SL-00011827,62.74,0.0,0.0,2020-08-04
SL-00011828,101.05,0.0,0.0,2020-07-18
SL-00011829,424.64,0.0,0.0,2022-01-06
SL-00011832,83.67,0.0,0.0,2020-05-06
SL-00011836,402.98,0.0,0.0,2021-11-04
SL-00011837,203.83,0.0,0.0,2021-05-08
SL-00011838,118.42,0.0,0.0,2021-07-16
SL-00011839,109.69,0.0,0.0,2021-02-14
SL-00011843,295.6,0.0,0.0,2021-11-12
SL-00011844,159.84,0.0,0.0,2021-07-07
SL-00011849,102.92,0.0,0.0,2020-09-06
SL-00011853,142.63,0.0,0.0,2020-08-21
SL-00011856,113.9,0.0,0.0,2020-08-25
SL-00011857,127.74,0.0,0.0,2020-10-15
SL-00011859,187.66,0.0,0.0,2021-04-24
SL-00011861,104.68,0.0,0.0,2020-12-30
SL-00011864,146.52,0.0,0.0,2021-01-02
SL-00011870,45.61,0.0,0.0,2020-06-11
SL-00011873,140.33,0.0,0.0,2020-06-23
SL-00011876,135.13,0.0,0.0,2020-08-08
SL-00011882,128.11,0.0,0.0,2019-12-30
SL-00011883,274.01,0.0,0.0,2021-12-04
SL-00011885,184.02,0.0,0.0,2021-07-01
SL-00011888,673.59,0.0,0.0,2022-02-23
SL-00011893,81.76,0.0,0.0,2021-06-23
SL-00011894,200.07,0.0,0.0,2020-12-04
SL-00011899,171.5,0.0,0.0,2021-07-29
SL-00011901,130.86,0.0,0.0,2020-08-18
SL-00011906,188.03,0.0,0.0,2020-12-24
SL-00011910,101.19,0.0,0.0,2020-04-10
SL-00011911,250.79,0.0,0.0,2021-11-10
SL-00011915,58.15,0.0,0.0,2020-10-27
SL-00011920,106.38,0.0,0.0,2021-09-10
SL-00011924,104.9,0.0,0.0,2020-04-25
SL-00011925,124.35,0.0,0.0,2020-10-19
SL-00011931,67.03,0.0,0.0,2020-12-03
SL-00011934,43.57,0.0,0.0,2020-01-12
SL-00011944,219.71,0.0,0.0,2020-12-20
SL-00011945,301.57,0.0,0.0,2021-08-24
SL-00011952,276.16,0.0,0.0,2021-10-23
SL-00011953,83.45,0.0,0.0,2021-07-01
SL-00011956,90.71,0.0,0.0,2020-07-26
SL-00011959,98.41,0.0,0.0,2020-04-10
SL-00011961,86.91,0.0,0.0,2020-06-19
SL-00011964,243.21,0.0,0.0,2021-07-06
SL-00011970,287.62,0.0,0.0,2021-07-29
SL-00011974,78.59,0.0,0.0,2020-10-14
SL-00011975,83.3,0.0,0.0,2021-02-15
SL-00011982,151.66,0.0,0.0,2021-01-08
SL-00011984,220.79,0.0,0.0,2021-08-18
SL-00011987,82.95,0.0,0.0,2020-04-20
SL-00011988,127.86,0.0,0.0,2020-11-19
SL-00011989,130.26,0.0,0.0,2020-11-28
SL-00011996,1067.42,0.0,0.0,2022-04-16
SL-00011997,46.24,0.0,0.0,2020-06-25
SL-00011998,193.52,0.0,0.0,2020-08-21
SL-00012002,86.65,0.0,0.0,2020-09-05
SL-00012007,139.07,0.0,0.0,2021-09-14
SL-00012008,114.14,0.0,0.0,2021-04-19
SL-00012009,358.03,0.0,0.0,2021-12-01
SL-00012012,375.56,0.0,0.0,2022-03-07
SL-00012016,149.41,0.0,0.0,2021-01-17
SL-00012017,77.38,0.0,0.0,2020-07-24
SL-00012018,78.51,0.0,0.0,2021-05-25
SL-00012022,99.2,0.0,0.0,2020-09-07
SL-00012023,53.03,0.0,0.0,2020-08-12
SL-00012027,259.71,36.69,9592.97,2021-09-30
SL-00012028,76.68,0.0,0.0,2020-03-14
SL-00012030,108.9,0.0,0.0,2021-06-08
SL-00012037,261.89,0.0,0.0,2021-12-23
SL-00012040,87.68,0.0,0.0,2020-08-05
SL-00012043,100.34,0.0,0.0,2020-05-04
SL-00012046,62.21,0.0,0.0,2020-04-10
SL-00012047,157.93,0.0,0.0,2021-01-17
SL-00012050,88.09,0.0,0.0,2020-09-17
SL-00012051,155.39,0.0,0.0,2021-02-02
SL-00012054,85.87,0.0,0.0,2020-10-09
SL-00012057,445.05,0.0,0.0,2022-06-19
SL-00012066,64.65,0.0,0.0,2020-04-06
SL-00012067,78.89,0.0,0.0,2020-02-12
SL-00012069,217.78,0.0,0.0,2021-01-29
SL-00012073,185.35,0.0,0.0,2021-07-26
SL-00012074,164.39,0.0,0.0,2021-03-13
SL-00012078,163.33,0.0,0.0,2021-10-29
SL-00012079,190.18,0.0,0.0,2021-06-30
SL-00012081,203.53,0.0,0.0,2021-07-10
SL-00012086,156.68,0.0,0.0,2020-11-23
SL-00012091,663.73,0.0,0.0,2022-04-21
SL-00012102,127.8,0.0,0.0,2021-09-06
SL-00012103,174.62,0.0,0.0,2021-05-22
SL-00012105,60.19,0.0,0.0,2021-05-27
SL-00012108,129.34,0.0,0.0,2020-11-22
SL-00012113,166.99,0.0,0.0,2020-09-02
SL-00012114,56.28,0.0,0.0,2020-10-09
SL-00012118,157.25,0.0,0.0,2021-08-21
SL-00012119,56.14,0.0,0.0,2021-05-03
SL-00012120,135.95,0.0,0.0,2020-12-20
SL-00012125,119.8,0.0,0.0,2020-03-05
SL-00012130,96.32,0.0,0.0,2020-03-21
SL-00012131,337.79,0.0,0.0,2021-11-29
SL-00012135,138.11,0.0,0.0,2020-05-12
SL-00012140,99.33,0.0,0.0,2020-07-15
SL-00012141,111.99,0.0,0.0,2020-10-12
SL-00012146,62.11,0.0,0.0,2020-05-29
SL-00012150,98.21,0.0,0.0,2020-10-06
SL-00012157,157.84,0.0,0.0,2020-07-12
SL-00012162,427.24,0.0,0.0,2022-06-02
SL-00012168,140.73,0.0,0.0,2020-11-20
SL-00012169,525.44,0.0,0.0,2021-12-22
SL-00012172,105.02,0.0,0.0,2020-09-15
SL-00012175,134.34,0.0,0.0,2021-05-16
SL-00012178,163.98,0.0,0.0,2021-03-15
SL-00012180,968.99,0.0,0.0,2022-01-20
SL-00012187,557.12,0.0,0.0,2022-02-12
SL-00012191,98.77,0.0,0.0,2020-03-27
SL-00012196,40.03,0.0,0.0,2020-06-01
SL-00012197,64.44,0.0,0.0,2021-06-02
SL-00012202,96.19,0.0,0.0,2020-03-13
SL-00012203,329.34,0.0,0.0,2021-10-31
SL-00012208,1140.61,0.0,0.0,2022-03-22
SL-00012209,44.97,0.0,0.0,2020-06-18
SL-00012210,149.34,0.0,0.0,2020-02-22
SL-00012217,98.44,0.0,0.0,2020-08-24
SL-00012222,79.09,0.0,0.0,2020-03-06
SL-00012223,149.66,0.0,0.0,2020-03-22
SL-00012224,171.05,0.0,0.0,2021-02-03
SL-00012227,213.69,0.0,0.0,2021-02-15
SL-00012229,160.76,0.0,0.0,2020-03-21
SL-00012236,102.09,0.0,0.0,2020-04-04
SL-00012238,97.48,0.0,0.0,2020-04-21
SL-00012243,192.02,0.0,0.0,2021-11-18
SL-00012245,319.72,0.0,0.0,2021-10-09
SL-00012246,46.34,0.0,0.0,2021-03-22
SL-00012248,143.89,0.0,0.0,2021-10-21
SL-00012252,101.05,0.0,0.0,2020-09-29
SL-00012253,108.57,0.0,0.0,2020-10-11
SL-00012258,107.0,0.0,0.0,2021-08-20
SL-00012259,145.0,0.0,0.0,2020-03-18
SL-00012260,148.01,0.0,0.0,2021-01-24
SL-00012266,57.06,0.0,0.0,2020-04-21
SL-00012267,102.74,0.0,0.0,2020-06-18
SL-00012270,346.75,0.0,0.0,2021-12-19
SL-00012276,146.7,0.0,0.0,2021-07-02
SL-00012277,93.81,0.0,0.0,2021-03-10
SL-00012280,519.0,0.0,0.0,2021-11-30
SL-00012285,163.63,0.0,0.0,2021-01-08
SL-00012290,84.04,0.0,0.0,2020-05-20
SL-00012291,46.53,0.0,0.0,2020-08-31
SL-00012294,208.41,0.0,0.0,2020-12-24
SL-00012301,130.95,0.0,0.0,2020-10-05
SL-00012304,117.19,0.0,0.0,2020-11-26
SL-00012305,114.1,0.0,0.0,2020-09-15
SL-00012308,117.66,0.0,0.0,2021-04-30
SL-00012310,160.71,0.0,0.0,2020-08-29
SL-00012316,78.1,0.0,0.0,2020-07-06
SL-00012317,70.27,0.0,0.0,2020-08-26
SL-00012322,376.6,0.0,0.0,2022-02-28
SL-00012323,747.77,0.0,0.0,2022-06-11
SL-00012328,256.99,0.0,0.0,2021-10-24
SL-00012329,129.41,0.0,0.0,2020-07-31
SL-00012333,79.35,0.0,0.0,2020-09-02
SL-00012335,119.39,0.0,0.0,2020-07-31
SL-00012336,361.72,0.0,0.0,2021-12-19
SL-00012338,135.51,0.0,0.0,2020-12-12
SL-00012339,335.27,0.0,0.0,2021-11-22
SL-00012346,165.99,0.0,0.0,2020-10-30
SL-00012348,129.94,0.0,0.0,2021-05-27
SL-00012352,142.56,0.0,0.0,2021-09-09
SL-00012353,920.51,0.0,0.0,2022-04-09
SL-00012354,269.87,0.0,0.0,2021-10-12
SL-00012357,77.0,0.0,0.0,2020-09-13
SL-00012359,95.13,0.0,0.0,2021-02-12
SL-00012360,102.11,0.0,0.0,2020-07-31
SL-00012367,75.18,0.0,0.0,2020-04-12
SL-00012371,102.43,0.0,0.0,2021-07-24
SL-00012376,101.28,0.0,0.0,2020-05-26
SL-00012377,45.81,0.0,0.0,2020-05-28
SL-00012382,132.47,0.0,0.0,2021-08-27
SL-00012383,304.14,0.0,0.0,2021-08-25
SL-00012388,85.6,0.0,0.0,2020-12-26
SL-00012389,55.64,0.0,0.0,2020-11-05
SL-00012395,91.72,0.0,0.0,2021-01-04
SL-00012398,89.56,0.0,0.0,2020-12-01
SL-00012401,192.27,0.0,0.0,2021-03-07
SL-00012404,65.43,0.0,0.0,2020-06-04
SL-00012405,959.22,0.0,0.0,2022-04-23
SL-00012412,154.19,0.0,0.0,2020-11-17
SL-00012413,102.54,0.0,0.0,2021-08-22
SL-00012419,62.97,0.0,0.0,2021-07-09
SL-00012421,43.28,0.0,0.0,2021-05-31
SL-00012424,363.37,0.0,0.0,2021-11-05
SL-00012431,752.79,0.0,0.0,2022-06-04
SL-00012432,97.21,0.0,0.0,2020-02-13
SL-00012436,184.64,0.0,0.0,2021-05-19
SL-00012437,701.02,0.0,0.0,2022-03-28
SL-00012440,125.72,0.0,0.0,2020-11-12
SL-00012445,147.61,0.0,0.0,2020-11-29
SL-00012450,164.51,0.0,0.0,2020-11-06
SL-00012451,91.93,0.0,0.0,2020-08-12
SL-00012455,81.62,0.0,0.0,2020-03-17
SL-00012464,96.01,0.0,0.0,2020-08-23
SL-00012465,146.33,0.0,0.0,2020-11-24
SL-00012469,220.16,0.0,0.0,2021-08-28
SL-00012471,156.9,0.0,0.0,2021-10-22
SL-00012472,109.28,0.0,0.0,2021-01-06
SL-00012474,106.19,0.0,0.0,2020-08-10
SL-00012475,78.47,0.0,0.0,2020-03-07
SL-00012480,85.93,0.0,0.0,2021-01-26
SL-00012481,143.97,0.0,0.0,2020-07-30
SL-00012487,121.22,0.0,0.0,2021-06-26
SL-00012490,74.87,0.0,0.0,2020-02-05
SL-00012496,85.72,0.0,0.0,2020-06-15
SL-00012497,240.23,0.0,0.0,2021-12-04
SL-00012503,1140.8,0.0,0.0,2022-02-21
SL-00012504,358.5,0.0,0.0,2021-10-23
SL-00012509,161.58,0.0,0.0,2020-11-05
SL-00012512,135.16,0.0,0.0,2020-11-11
SL-00012513,144.69,0.0,0.0,2020-12-25
SL-00012515,70.94,0.0,0.0,2020-09-20
SL-00012518,132.39,0.0,0.0,2020-10-19
SL-00012521,181.63,0.0,0.0,2021-03-20
SL-00012524,87.39,0.0,0.0,2021-07-13
SL-00012527,436.01,0.0,0.0,2021-11-25
SL-00012533,142.35,0.0,0.0,2020-07-11
SL-00012536,103.41,0.0,0.0,2020-11-25
SL-00012540,181.15,0.0,0.0,2021-08-15
SL-00012541,370.09,0.0,0.0,2022-01-28
SL-00012552,103.99,0.72,78.03,2021-06-22
SL-00012557,89.26,0.0,0.0,2020-03-10
SL-00012558,70.45,0.0,0.0,2020-08-05
SL-00012562,46.71,0.0,0.0,2020-08-17
SL-00012566,49.98,0.0,0.0,2020-09-27
SL-00012567,72.92,0.0,0.0,2020-08-21
SL-00012568,129.53,0.0,0.0,2020-03-21
SL-00012569,300.96,0.0,0.0,2021-09-16
SL-00012572,98.79,0.0,0.0,2020-03-07
SL-00012577,636.42,0.0,0.0,2022-05-17
SL-00012578,45.83,0.0,0.0,2020-04-24
SL-00012579,124.08,0.0,0.0,2021-06-13
SL-00012580,631.1,0.0,0.0,2022-04-19
SL-00012581,112.91,0.0,0.0,2020-10-18
SL-00012585,201.12,0.0,0.0,2021-09-04
SL-00012586,59.04,0.0,0.0,2020-07-30
SL-00012590,133.67,0.0,0.0,2020-03-09
SL-00012591,111.44,0.0,0.0,2020-08-12
SL-00012602,127.83,0.0,0.0,2020-03-17
SL-00012603,175.55,0.0,0.0,2020-05-28
SL-00012605,100.0,0.0,0.0,2020-09-19
SL-00012608,122.34,0.0,0.0,2020-11-18
SL-00012613,104.79,0.0,0.0,2020-05-24
SL-00012614,141.6,0.0,0.0,2021-02-26
SL-00012618,167.05,0.0,0.0,2021-01-07
SL-00012619,246.21,0.0,0.0,2021-03-02
SL-00012620,164.01,0.0,0.0,2020-11-03
SL-00012626,161.26,0.0,0.0,2021-05-06
SL-00012627,279.21,0.0,0.0,2021-08-14
SL-00012635,194.72,0.0,0.0,2021-07-28
SL-00012638,111.01,0.0,0.0,2020-09-15
SL-00012641,118.66,1.91,226.74,2020-11-17
SL-00012646,58.53,0.0,0.0,2020-06-05
SL-00012647,348.36,0.0,0.0,2021-11-28
SL-00012650,151.96,0.0,0.0,2021-07-05
SL-00012657,65.55,0.0,0.0,2020-08-26
SL-00012662,938.77,0.0,0.0,2022-05-13
SL-00012667,349.18,0.0,0.0,2021-12-27
SL-00012668,287.71,0.0,0.0,2021-10-03
SL-00012669,253.42,0.0,0.0,2020-11-10
SL-00012672,103.6,0.0,0.0,2020-09-06
SL-00012676,60.85,0.0,0.0,2020-07-18
SL-00012677,101.68,0.0,0.0,2020-08-13
SL-00012678,62.95,0.0,0.0,2020-06-22
SL-00012686,104.5,0.0,0.0,2020-07-29
SL-00012687,267.44,0.17,50.55,2021-09-03
SL-00012689,109.72,0.0,0.0,2021-04-22
SL-00012691,280.64,0.0,0.0,2021-11-27
SL-00012692,52.39,0.0,0.0,2020-04-02
SL-00012697,119.05,0.0,0.0,2020-05-25
SL-00012702,122.44,0.0,0.0,2020-11-07
SL-00012704,356.85,0.0,0.0,2021-10-18
SL-00012707,40.58,0.0,0.0,2020-09-09
SL-00012708,114.88,0.0,0.0,2021-07-15
SL-00012709,71.01,0.0,0.0,2020-05-26
SL-00012713,54.99,0.0,0.0,2020-09-18
SL-00012714,134.17,0.0,0.0,2020-11-23
SL-00012715,143.44,0.0,0.0,2020-05-20
SL-00012719,493.16,0.0,0.0,2022-05-26
SL-00012727,252.68,0.0,0.0,2021-10-02
SL-00012729,151.41,0.0,0.0,2021-04-18
SL-00012731,138.05,0.0,0.0,2021-04-16
SL-00012732,560.8,0.0,0.0,2021-12-12
SL-00012736,103.5,0.0,0.0,2021-04-12
SL-00012737,95.52,0.0,0.0,2020-01-29
SL-00012741,40.25,0.0,0.0,2020-06-07
SL-00012744,57.15,0.0,0.0,2020-05-13
SL-00012750,705.49,0.0,0.0,2022-04-22
SL-00012751,68.05,0.0,0.0,2020-03-15
SL-00012754,114.31,0.0,0.0,2020-05-14
SL-00012757,145.43,0.0,0.0,2021-04-20
SL-00012762,98.3,0.0,0.0,2020-05-31
SL-00012767,495.56,0.0,0.0,2022-01-06
SL-00012768,132.82,0.0,0.0,2020-12-12
SL-00012773,95.79,0.0,0.0,2020-04-21
SL-00012776,122.61,0.0,0.0,2020-09-05
SL-00012777,53.36,0.0,0.0,2020-04-27
SL-00012779,432.21,0.0,0.0,2022-01-30
SL-00012780,118.98,0.0,0.0,2020-09-27
SL-00012783,196.86,0.0,0.0,2021-03-23
SL-00012785,75.58,0.0,0.0,2020-05-28
SL-00012790,194.26,0.0,0.0,2021-10-16
SL-00012791,192.64,0.0,0.0,2021-06-14
SL-00012800,251.87,0.0,0.0,2021-10-30
SL-00012801,765.16,0.0,0.0,2022-05-23
SL-00012810,91.56,0.0,0.0,2021-01-10
SL-00012813,194.36,0.0,0.0,2021-09-07
SL-00012815,143.46,0.0,0.0,2021-05-27
SL-00012820,596.0,0.0,0.0,2022-02-14
SL-00012825,246.74,0.0,0.0,2021-08-26
SL-00012832,31.59,0.0,0.0,2020-04-25
SL-00012833,101.39,0.0,0.0,2020-08-27
SL-00012835,254.76,0.0,0.0,2021-10-12
SL-00012836,122.27,0.0,0.0,2021-07-25
SL-00012838,67.51,0.0,0.0,2020-11-23
SL-00012845,105.0,0.0,0.0,2020-05-22
SL-00012848,42.99,0.0,0.0,2020-09-01
SL-00012852,141.11,0.0,0.0,2021-04-05
SL-00012855,116.96,0.0,0.0,2020-10-21
SL-00012858,133.98,0.0,0.0,2020-09-26
SL-00012859,215.06,0.0,0.0,2021-12-09
SL-00012860,86.6,0.0,0.0,2020-10-13
SL-00012870,202.7,0.0,0.0,2021-09-01
SL-00012871,90.64,0.0,0.0,2020-03-02
SL-00012875,103.87,0.0,0.0,2021-08-01
SL-00012876,175.55,0.0,0.0,2021-03-12
SL-00012883,110.77,0.0,0.0,2021-05-25
SL-00012884,83.36,0.0,0.0,2020-05-22
SL-00012885,46.24,0.0,0.0,2020-07-05
SL-00012891,667.92,0.0,0.0,2022-02-09
SL-00012896,54.46,0.0,0.0,2020-03-16
SL-00012902,124.97,0.0,0.0,2020-03-06
SL-00012903,125.14,0.0,0.0,2020-08-19
SL-00012905,77.5,0.0,0.0,2021-07-12
SL-00012906,469.35,0.0,0.0,2022-01-15
SL-00012908,117.19,0.0,0.0,2020-09-20
SL-00012913,293.73,0.0,0.0,2021-09-26
SL-00012914,206.74,0.0,0.0,2021-08-17
SL-00012918,172.36,0.0,0.0,2021-04-10
SL-00012919,49.11,0.0,0.0,2021-04-12
SL-00012920,113.74,0.0,0.0,2020-08-01
SL-00012923,106.88,0.0,0.0,2020-05-18
SL-00012925,86.76,0.0,0.0,2020-06-03
SL-00012930,117.27,0.0,0.0,2020-12-11
SL-00012931,174.82,0.0,0.0,2021-08-01
SL-00012940,140.88,0.0,0.0,2021-03-09
SL-00012941,448.13,0.0,0.0,2022-03-13
SL-00012945,397.13,0.0,0.0,2022-02-05
