customer_id,offer_date,discount_pct,result,offer_type,offer_reason,validity_days
C_126481,2020-04-09,8.1,منقضی,حجمی,حفظ مشتری کلیدی,27
C_683666,2020-09-22,1.1,درحال مذاکره,مدت,رقابت قیمتی,19
C_746892,2020-05-12,1.7,درحال مذاکره,مدت,افزایش حجم سفارش,11
C_473035,2020-03-15,2.2,منقضی,حجمی,تسویه سریع,29
C_519849,2020-09-07,6.1,درحال مذاکره,قیمتی,آزمون محصول,7
C_728285,2021-10-04,6.6,منقضی,قیمتی,تسویه سریع,25
C_980766,2020-12-05,7.1,قبول,قیمتی,افزایش حجم سفارش,17
C_444616,2020-07-25,7.6,رد,حجمی,معرفی محصول جدید,9
C_070712,2021-11-03,4.7,رد,مدت,حفظ مشتری کلیدی,15
C_512037,2021-11-08,5.2,منقضی,قیمتی,آزمون محصول,7
C_051535,2021-09-03,1.9,منقضی,مدت,افزایش حجم سفارش,27
C_051706,2020-09-13,1.4,درحال مذاکره,حجمی,حفظ مشتری کلیدی,9
C_683666,2021-01-03,8.4,قبول,مدت,آزمون محصول,17
C_888956,2020-09-29,7.9,منقضی,مدت,رقابت قیمتی,25
C_317124,2021-01-19,7.4,رد,مدت,تسویه سریع,7
C_838088,2021-01-21,6.9,قبول,مدت,افزایش سهم از سبد,15
C_603877,2020-07-02,6.4,درحال مذاکره,قیمتی,آزمون محصول,23
C_937594,2021-12-04,5.9,رد,حجمی,رقابت قیمتی,5
C_683666,2020-05-28,5.9,رد,قیمتی,معرفی محصول جدید,16
C_051706,2021-01-07,5.4,قبول,مدت,آزمون محصول,24
C_282979,2020-07-20,4.4,قبول,حجمی,تسویه سریع,12
C_010649,2021-10-04,4.9,رد,حجمی,تسویه سریع,30
C_489616,2021-02-12,3.4,درحال مذاکره,قیمتی,رقابت قیمتی,28
C_444616,2020-08-12,3.9,درحال مذاکره,قیمتی,افزایش سهم از سبد,20
C_969707,2020-05-14,6.4,درحال مذاکره,قیمتی,معرفی محصول جدید,6
C_705572,2021-06-17,6.9,منقضی,قیمتی,افزایش سهم از سبد,24
C_862106,2021-10-30,5.4,منقضی,حجمی,افزایش حجم سفارش,22
C_551361,2022-02-19,5.9,قبول,مدت,افزایش حجم سفارش,14
C_672706,2022-05-08,8.5,منقضی,مدت,معرفی محصول جدید,26
C_749821,2021-10-31,1.5,درحال مذاکره,مدت,آزمون محصول,18
C_535756,2021-08-15,5.9,منقضی,مدت,افزایش سهم از سبد,7
C_465481,2021-08-10,5.4,رد,قیمتی,افزایش حجم سفارش,14
C_683666,2021-07-02,6.9,رد,حجمی,افزایش سهم از سبد,17
C_806376,2021-07-18,6.4,درحال مذاکره,حجمی,افزایش حجم سفارش,25
C_683666,2020-03-19,3.9,درحال مذاکره,قیمتی,افزایش سهم از سبد,12
C_951507,2021-02-20,3.4,قبول,قیمتی,افزایش حجم سفارش,20
C_683666,2021-01-12,4.9,قبول,قیمتی,معرفی محصول جدید,22
C_535756,2020-09-24,4.4,منقضی,حجمی,افزایش حجم سفارش,30
C_479796,2020-10-17,2.4,رد,قیمتی,افزایش حجم سفارش,21
C_603968,2021-10-09,1.9,درحال مذاکره,مدت,تسویه سریع,29
C_683666,2021-12-31,5.1,رد,حجمی,آزمون محصول,26
C_683666,2020-09-25,5.6,منقضی,حجمی,افزایش سهم از سبد,18
C_746892,2020-04-29,6.1,قبول,حجمی,رقابت قیمتی,10
C_899372,2021-03-10,6.6,رد,حجمی,تسویه سریع,28
C_746892,2020-02-04,3.1,قبول,حجمی,افزایش حجم سفارش,6
C_672256,2021-01-12,3.6,رد,قیمتی,افزایش سهم از سبد,24
C_330550,2020-01-26,4.1,منقضی,قیمتی,آزمون محصول,16
C_672706,2020-10-18,4.6,درحال مذاکره,قیمتی,تسویه سریع,8
C_705680,2020-09-12,1.0,منقضی,مدت,معرفی محصول جدید,12
C_683666,2020-11-14,1.6,قبول,قیمتی,حفظ مشتری کلیدی,30
C_245948,2020-03-29,1.6,منقضی,قیمتی,تسویه سریع,8
C_074947,2021-01-05,1.1,درحال مذاکره,مدت,افزایش حجم سفارش,16
C_683666,2020-07-28,8.1,درحال مذاکره,قیمتی,رقابت قیمتی,24
C_317124,2021-06-17,7.6,منقضی,قیمتی,حفظ مشتری کلیدی,6
C_589205,2021-03-27,7.1,رد,قیمتی,معرفی محصول جدید,14
C_951507,2022-04-30,6.6,قبول,حجمی,آزمون محصول,22
C_035154,2021-07-19,6.1,منقضی,حجمی,معرفی محصول جدید,30
C_519849,2020-08-24,5.6,درحال مذاکره,قیمتی,افزایش سهم از سبد,12
C_245948,2020-03-11,5.1,قبول,مدت,معرفی محصول جدید,20
C_603968,2021-11-24,4.5,منقضی,حجمی,حفظ مشتری کلیدی,28
C_117580,2020-08-11,7.3,رد,مدت,تسویه سریع,17
C_683666,2021-01-24,7.8,منقضی,حجمی,افزایش حجم سفارش,9
C_848211,2020-09-24,6.3,منقضی,مدت,آزمون محصول,7
C_806376,2021-03-16,6.8,قبول,مدت,معرفی محصول جدید,25
C_683666,2020-07-11,5.3,درحال مذاکره,حجمی,رقابت قیمتی,23
C_937594,2021-09-18,5.8,رد,حجمی,حفظ مشتری کلیدی,15
C_411261,2020-08-03,4.3,رد,قیمتی,حفظ مشتری کلیدی,13
C_117580,2020-08-17,4.8,منقضی,مدت,افزایش سهم از سبد,5
C_698497,2020-03-02,3.9,قبول,قیمتی,افزایش سهم از سبد,5
C_419410,2021-11-27,4.4,رد,قیمتی,معرفی محصول جدید,23
C_410063,2021-04-29,3.8,رد,حجمی,افزایش حجم سفارش,25
C_465481,2020-02-01,3.3,قبول,قیمتی,افزایش حجم سفارش,7
C_459713,2021-11-23,4.8,قبول,مدت,افزایش سهم از سبد,10
C_042732,2021-11-04,4.3,درحال مذاکره,حجمی,معرفی محصول جدید,18
C_126481,2020-03-01,5.9,منقضی,قیمتی,رقابت قیمتی,20
C_519849,2020-08-18,5.4,رد,مدت,معرفی محصول جدید,28
C_519849,2020-08-14,6.9,درحال مذاکره,مدت,تسویه سریع,30
C_117580,2020-08-09,6.4,قبول,قیمتی,رقابت قیمتی,12
C_672706,2020-12-18,7.3,منقضی,قیمتی,معرفی محصول جدید,11
C_352205,2020-06-14,6.8,درحال مذاکره,مدت,آزمون محصول,19
C_848211,2022-02-18,6.8,قبول,حجمی,تسویه سریع,26
C_878590,2021-07-14,7.3,رد,حجمی,معرفی محصول جدید,18
C_180745,2020-09-28,7.8,درحال مذاکره,مدت,آزمون محصول,10
C_245948,2020-06-08,8.3,درحال مذاکره,قیمتی,افزایش حجم سفارش,28
C_514318,2021-06-12,1.3,رد,حجمی,تسویه سریع,20
C_479796,2022-05-07,1.8,منقضی,حجمی,آزمون محصول,12
C_806376,2021-04-08,2.4,قبول,حجمی,افزایش سهم از سبد,30
C_117580,2020-08-06,2.9,رد,مدت,رقابت قیمتی,22
C_519849,2020-09-15,3.4,درحال مذاکره,قیمتی,حفظ مشتری کلیدی,14
C_698497,2020-07-14,3.9,قبول,قیمتی,افزایش حجم سفارش,6
C_683666,2020-11-08,3.3,قبول,حجمی,آزمون محصول,8
C_672706,2021-05-30,2.8,منقضی,مدت,حفظ مشتری کلیدی,16
C_806376,2020-11-03,2.3,رد,مدت,افزایش سهم از سبد,24
C_937594,2022-06-07,1.8,درحال مذاکره,مدت,افزایش سهم از سبد,6
C_950113,2021-03-31,5.4,رد,مدت,معرفی محصول جدید,28
C_746892,2021-07-14,4.8,قبول,حجمی,رقابت قیمتی,10
C_222193,2020-12-11,4.3,درحال مذاکره,مدت,آزمون محصول,18
C_691869,2021-10-29,3.8,رد,قیمتی,آزمون محصول,26
C_265163,2021-04-17,7.4,منقضی,مدت,تسویه سریع,22
C_022240,2021-11-27,6.9,درحال مذاکره,مدت,آزمون محصول,30
C_074947,2021-03-11,5.0,درحال مذاکره,مدت,معرفی محصول جدید,13
C_877858,2020-03-17,5.5,منقضی,مدت,رقابت قیمتی,5
C_027096,2020-08-29,4.0,منقضی,مدت,حفظ مشتری کلیدی,29
C_172705,2020-04-30,4.5,قبول,حجمی,افزایش سهم از سبد,21
C_746892,2021-05-16,7.0,منقضی,قیمتی,حفظ مشتری کلیدی,7
C_683666,2021-09-03,7.5,درحال مذاکره,حجمی,آزمون محصول,25
C_117580,2020-05-05,6.0,قبول,قیمتی,افزایش سهم از سبد,23
C_117580,2020-09-06,6.5,رد,قیمتی,آزمون محصول,15
C_117580,2020-07-24,8.4,منقضی,قیمتی,افزایش حجم سفارش,25
C_838088,2021-12-01,1.4,قبول,حجمی,تسویه سریع,17
C_336021,2020-11-28,1.5,درحال مذاکره,مدت,معرفی محصول جدید,22
C_877858,2021-12-25,8.5,رد,مدت,حفظ مشتری کلیدی,30
C_683666,2020-11-26,2.5,رد,حجمی,رقابت قیمتی,6
C_683666,2020-08-06,2.0,قبول,مدت,آزمون محصول,14
C_535756,2020-11-04,6.9,رد,مدت,رقابت قیمتی,28
C_661757,2021-08-27,6.4,قبول,حجمی,رقابت قیمتی,10
C_282979,2021-08-02,8.0,قبول,مدت,حفظ مشتری کلیدی,12
C_746892,2020-12-07,7.4,منقضی,مدت,تسویه سریع,20
C_074947,2021-02-28,4.9,قبول,مدت,افزایش حجم سفارش,8
C_361181,2021-11-23,4.4,منقضی,مدت,معرفی محصول جدید,16
C_746892,2020-02-01,4.5,درحال مذاکره,قیمتی,افزایش سهم از سبد,14
C_317124,2021-05-22,4.0,رد,قیمتی,رقابت قیمتی,22
C_691869,2020-06-29,3.5,قبول,حجمی,افزایش سهم از سبد,30
C_245948,2020-03-23,3.0,منقضی,حجمی,رقابت قیمتی,12
C_117580,2020-08-09,6.5,قبول,مدت,آزمون محصول,8
C_117580,2020-05-19,6.0,منقضی,حجمی,آزمون محصول,16
C_746892,2022-03-29,5.5,رد,قیمتی,آزمون محصول,24
C_838088,2021-03-11,5.0,قبول,مدت,رقابت قیمتی,6
C_768792,2021-10-03,8.0,قبول,مدت,تسویه سریع,25
C_180745,2021-09-05,7.5,منقضی,مدت,تسویه سریع,7
C_519849,2020-12-15,8.0,منقضی,حجمی,حفظ مشتری کلیدی,5
C_265163,2021-08-31,1.0,درحال مذاکره,مدت,تسویه سریع,23
C_465208,2021-06-27,1.5,رد,حجمی,تسویه سریع,15
C_465481,2022-03-27,2.0,منقضی,حجمی,افزایش سهم از سبد,7
C_662193,2021-03-12,2.5,قبول,حجمی,افزایش سهم از سبد,25
C_479796,2020-11-06,3.1,رد,مدت,آزمون محصول,17
C_051706,2020-09-02,3.6,درحال مذاکره,حجمی,آزمون محصول,9
C_593639,2021-09-08,4.1,قبول,قیمتی,معرفی محصول جدید,27
C_551361,2020-05-08,4.0,قبول,قیمتی,افزایش سهم از سبد,17
C_051535,2021-03-24,4.5,رد,قیمتی,رقابت قیمتی,9
C_535756,2022-01-31,1.1,رد,مدت,معرفی محصول جدید,18
C_683666,2020-07-20,8.1,قبول,مدت,معرفی محصول جدید,26
C_683666,2021-09-04,2.1,قبول,قیمتی,افزایش حجم سفارش,28
C_746892,2020-08-01,1.6,منقضی,قیمتی,معرفی محصول جدید,10
C_762928,2021-08-10,3.1,درحال مذاکره,مدت,معرفی محصول جدید,12
C_746892,2021-04-15,2.6,درحال مذاکره,حجمی,حفظ مشتری کلیدی,20
C_575381,2021-08-22,4.1,رد,حجمی,افزایش سهم از سبد,22
C_951507,2020-03-10,3.6,قبول,حجمی,افزایش حجم سفارش,30
C_329432,2020-08-21,5.1,قبول,مدت,رقابت قیمتی,6
C_853926,2021-03-14,4.6,منقضی,مدت,افزایش حجم سفارش,14
C_768792,2020-05-03,5.8,منقضی,قیمتی,تسویه سریع,14
C_888956,2022-03-04,6.3,قبول,قیمتی,آزمون محصول,6
C_172705,2020-03-03,4.8,درحال مذاکره,مدت,افزایش سهم از سبد,30
C_535756,2020-10-11,5.3,رد,مدت,افزایش حجم سفارش,22
C_746892,2020-02-06,3.8,رد,حجمی,افزایش سهم از سبد,20
C_672706,2022-05-03,4.3,منقضی,قیمتی,افزایش حجم سفارش,12
C_594561,2021-02-20,2.8,منقضی,مدت,افزایش سهم از سبد,10
C_692721,2021-08-12,3.3,قبول,قیمتی,حفظ مشتری کلیدی,28
C_265163,2021-08-30,1.7,قبول,قیمتی,معرفی محصول جدید,26
C_479796,2020-02-29,2.2,درحال مذاکره,قیمتی,افزایش حجم سفارش,18
C_479796,2020-11-08,6.6,قبول,مدت,حفظ مشتری کلیدی,21
C_683666,2020-09-15,6.1,منقضی,حجمی,حفظ مشتری کلیدی,29
C_746892,2022-05-10,5.6,رد,قیمتی,تسویه سریع,11
C_899372,2021-04-29,5.1,قبول,مدت,معرفی محصول جدید,19
C_664019,2020-08-08,4.6,منقضی,مدت,حفظ مشتری کلیدی,27
C_126481,2020-05-23,4.1,درحال مذاکره,مدت,آزمون محصول,9
C_683666,2020-12-14,3.6,قبول,حجمی,رقابت قیمتی,17
C_831485,2021-04-05,3.0,منقضی,حجمی,افزایش حجم سفارش,24
C_749821,2021-12-04,3.1,منقضی,حجمی,تسویه سریع,9
C_222193,2020-08-31,2.6,رد,مدت,حفظ مشتری کلیدی,17
C_245948,2020-03-18,5.1,رد,قیمتی,حفظ مشتری کلیدی,26
C_180745,2020-11-09,5.6,منقضی,مدت,تسویه سریع,18
C_535756,2020-02-17,6.1,قبول,مدت,آزمون محصول,10
C_746892,2020-11-07,6.6,درحال مذاکره,مدت,افزایش حجم سفارش,28
C_336021,2021-06-20,3.1,قبول,مدت,افزایش حجم سفارش,6
C_150182,2020-12-04,3.6,رد,قیمتی,رقابت قیمتی,24
C_265163,2021-08-06,4.1,درحال مذاکره,مدت,حفظ مشتری کلیدی,16
C_633661,2020-08-19,4.6,قبول,حجمی,افزایش سهم از سبد,8
C_746892,2021-08-03,1.7,درحال مذاکره,حجمی,آزمون محصول,15
C_664019,2021-01-31,2.2,رد,قیمتی,حفظ مشتری کلیدی,7
C_245948,2020-09-26,7.1,درحال مذاکره,مدت,تسویه سریع,12
C_126481,2020-06-06,6.6,قبول,حجمی,معرفی محصول جدید,20
C_472366,2022-04-14,8.1,قبول,مدت,آزمون محصول,22
C_705572,2020-09-17,7.6,منقضی,قیمتی,رقابت قیمتی,30
C_603877,2021-06-09,5.1,قبول,قیمتی,افزایش سهم از سبد,18
C_282979,2020-02-21,4.6,منقضی,مدت,رقابت قیمتی,26
C_746892,2022-04-18,6.1,منقضی,قیمتی,آزمون محصول,28
C_848211,2021-12-06,5.6,رد,حجمی,معرفی محصول جدید,10
C_773326,2020-06-14,3.0,منقضی,حجمی,معرفی محصول جدید,24
C_683666,2021-10-26,2.5,رد,قیمتی,رقابت قیمتی,6
C_535756,2021-03-25,3.1,درحال مذاکره,قیمتی,آزمون محصول,29
C_421536,2020-06-23,3.6,منقضی,مدت,تسویه سریع,21
C_951507,2022-05-07,2.1,منقضی,قیمتی,افزایش حجم سفارش,19
C_117580,2020-09-10,2.6,قبول,مدت,حفظ مشتری کلیدی,11
C_514318,2021-10-17,5.1,منقضی,مدت,افزایش سهم از سبد,23
C_317124,2022-03-25,5.6,درحال مذاکره,حجمی,رقابت قیمتی,15
C_806376,2021-07-13,4.1,قبول,قیمتی,افزایش حجم سفارش,13
C_245948,2020-07-19,4.6,رد,قیمتی,حفظ مشتری کلیدی,5
C_479796,2020-10-30,6.5,منقضی,مدت,افزایش حجم سفارش,15
C_633661,2021-04-14,7.0,قبول,قیمتی,آزمون محصول,7
C_806376,2021-05-23,1.5,منقضی,قیمتی,تسویه سریع,24
C_421536,2021-05-30,8.4,رد,قیمتی,رقابت قیمتی,6
C_838088,2021-06-22,7.9,قبول,حجمی,آزمون محصول,14
C_661757,2020-05-26,7.4,درحال مذاکره,قیمتی,افزایش سهم از سبد,22
C_074947,2021-04-14,3.5,قبول,مدت,افزایش حجم سفارش,18
C_245948,2020-06-10,3.0,منقضی,مدت,رقابت قیمتی,26
C_245948,2021-03-05,2.5,درحال مذاکره,مدت,معرفی محصول جدید,8
C_180745,2020-08-14,2.0,قبول,قیمتی,افزایش حجم سفارش,16
C_282979,2021-07-17,5.5,رد,حجمی,رقابت قیمتی,12
C_806376,2020-11-07,5.0,درحال مذاکره,مدت,حفظ مشتری کلیدی,20
C_150182,2020-05-15,5.0,منقضی,حجمی,حفظ مشتری کلیدی,16
C_172705,2020-08-19,5.5,قبول,حجمی,رقابت قیمتی,8
C_951507,2021-08-02,6.0,درحال مذاکره,حجمی,حفظ مشتری کلیدی,26
C_746892,2021-10-11,6.5,درحال مذاکره,حجمی,آزمون محصول,18
C_633661,2021-04-03,7.0,قبول,قیمتی,رقابت قیمتی,10
C_951507,2020-07-11,7.5,رد,قیمتی,آزمون محصول,28
C_535756,2020-11-12,8.0,منقضی,حجمی,آزمون محصول,20
C_160952,2020-04-02,8.5,قبول,مدت,تسویه سریع,12
C_672706,2021-08-03,1.5,درحال مذاکره,مدت,معرفی محصول جدید,30
C_739258,2020-03-10,2.0,منقضی,قیمتی,افزایش سهم از سبد,22
C_317124,2021-07-24,8.3,قبول,مدت,افزایش حجم سفارش,29
C_691869,2021-08-26,1.3,رد,حجمی,آزمون محصول,21
C_472366,2022-05-05,1.8,منقضی,حجمی,تسویه سریع,13
C_746892,2022-01-18,2.3,قبول,حجمی,افزایش حجم سفارش,5
C_329432,2021-09-14,2.8,درحال مذاکره,قیمتی,رقابت قیمتی,23
C_746892,2020-05-17,3.3,منقضی,قیمتی,رقابت قیمتی,15
C_282979,2022-03-06,3.9,قبول,مدت,رقابت قیمتی,7
C_322219,2020-11-06,4.4,رد,قیمتی,رقابت قیمتی,25
C_245948,2021-02-05,4.9,منقضی,مدت,رقابت قیمتی,17
C_117580,2020-08-19,5.4,درحال مذاکره,حجمی,معرفی محصول جدید,9
C_746892,2021-05-03,4.8,قبول,قیمتی,تسویه سریع,12
C_258325,2021-11-08,4.3,درحال مذاکره,مدت,حفظ مشتری کلیدی,20
C_152040,2021-01-06,3.8,درحال مذاکره,مدت,رقابت قیمتی,28
C_219026,2020-08-21,3.3,قبول,حجمی,معرفی محصول جدید,10
C_113139,2021-11-25,6.8,درحال مذاکره,مدت,افزایش سهم از سبد,6
C_315505,2021-04-29,6.3,قبول,حجمی,تسویه سریع,14
C_698497,2021-07-03,5.8,منقضی,مدت,معرفی محصول جدید,22
C_317124,2021-08-14,5.3,رد,مدت,افزایش حجم سفارش,30
C_401016,2020-07-12,1.4,منقضی,مدت,تسویه سریع,26
C_091997,2021-10-24,8.4,رد,حجمی,افزایش سهم از سبد,8
C_247907,2020-05-03,6.3,منقضی,مدت,حفظ مشتری کلیدی,6
C_633661,2020-11-06,6.8,درحال مذاکره,قیمتی,تسویه سریع,24
C_739947,2021-10-19,5.3,قبول,مدت,تسویه سریع,22
C_746892,2020-05-24,5.8,رد,حجمی,آزمون محصول,14
C_113139,2021-11-11,4.3,درحال مذاکره,مدت,حفظ مشتری کلیدی,12
C_245948,2020-02-11,4.8,منقضی,حجمی,رقابت قیمتی,30
C_683666,2021-06-26,3.3,منقضی,حجمی,آزمون محصول,28
