Estimate_ID,Product_ID,Month_Key,Available_At,هزینه کل برآوردی به ازای واحد,Estimate_Version,Source_System
EST-202004-P_176563,P_176563,2020-04,2020-04-01,37.69,PLAN_V1,COSTING_PLAN
EST-202004-P_181786,P_181786,2020-04,2020-04-01,68.00,PLAN_V1,COSTING_PLAN
EST-202004-P_184171,P_184171,2020-04,2020-04-01,156.87,PLAN_V1,COSTING_PLAN
EST-202004-P_186648,P_186648,2020-04,2020-04-01,59.54,PLAN_V1,COSTING_PLAN
EST-202004-P_189690,P_189690,2020-04,2020-04-01,154.76,PLAN_V1,COSTING_PLAN
EST-202004-P_190038,P_190038,2020-04,2020-04-01,48.37,PLAN_V1,COSTING_PLAN
EST-202004-P_192131,P_192131,2020-04,2020-04-01,140.53,PLAN_V1,COSTING_PLAN
EST-202004-P_192876,P_192876,2020-04,2020-04-01,53.61,PLAN_V1,COSTING_PLAN
EST-202004-P_204716,P_204716,2020-04,2020-04-01,53.80,PLAN_V1,COSTING_PLAN
EST-202004-P_211285,P_211285,2020-04,2020-04-01,78.46,PLAN_V1,COSTING_PLAN
EST-202004-P_215720,P_215720,2020-04,2020-04-01,164.18,PLAN_V1,COSTING_PLAN
EST-202004-P_215807,P_215807,2020-04,2020-04-01,82.03,PLAN_V1,COSTING_PLAN
EST-202004-P_217755,P_217755,2020-04,2020-04-01,35.28,PLAN_V1,COSTING_PLAN
EST-202004-P_218246,P_218246,2020-04,2020-04-01,125.87,PLAN_V1,COSTING_PLAN
EST-202004-P_218456,P_218456,2020-04,2020-04-01,55.44,PLAN_V1,COSTING_PLAN
EST-202004-P_219757,P_219757,2020-04,2020-04-01,147.60,PLAN_V1,COSTING_PLAN
EST-202004-P_230552,P_230552,2020-04,2020-04-01,72.66,PLAN_V1,COSTING_PLAN
EST-202004-P_232438,P_232438,2020-04,2020-04-01,111.32,PLAN_V1,COSTING_PLAN
EST-202004-P_235676,P_235676,2020-04,2020-04-01,89.90,PLAN_V1,COSTING_PLAN
EST-202004-P_241469,P_241469,2020-04,2020-04-01,108.18,PLAN_V1,COSTING_PLAN
EST-202004-P_242632,P_242632,2020-04,2020-04-01,66.86,PLAN_V1,COSTING_PLAN
EST-202004-P_247853,P_247853,2020-04,2020-04-01,69.67,PLAN_V1,COSTING_PLAN
EST-202004-P_251142,P_251142,2020-04,2020-04-01,79.13,PLAN_V1,COSTING_PLAN
EST-202004-P_253702,P_253702,2020-04,2020-04-01,58.29,PLAN_V1,COSTING_PLAN
EST-202004-P_254779,P_254779,2020-04,2020-04-01,84.20,PLAN_V1,COSTING_PLAN
EST-202004-P_256255,P_256255,2020-04,2020-04-01,88.43,PLAN_V1,COSTING_PLAN
EST-202004-P_257054,P_257054,2020-04,2020-04-01,99.32,PLAN_V1,COSTING_PLAN
EST-202004-P_258227,P_258227,2020-04,2020-04-01,93.36,PLAN_V1,COSTING_PLAN
EST-202004-P_264078,P_264078,2020-04,2020-04-01,108.18,PLAN_V1,COSTING_PLAN
EST-202004-P_266513,P_266513,2020-04,2020-04-01,60.62,PLAN_V1,COSTING_PLAN
EST-202004-P_266515,P_266515,2020-04,2020-04-01,79.23,PLAN_V1,COSTING_PLAN
EST-202004-P_275491,P_275491,2020-04,2020-04-01,96.31,PLAN_V1,COSTING_PLAN
EST-202004-P_275578,P_275578,2020-04,2020-04-01,90.24,PLAN_V1,COSTING_PLAN
EST-202004-P_277610,P_277610,2020-04,2020-04-01,62.99,PLAN_V1,COSTING_PLAN
EST-202004-P_277759,P_277759,2020-04,2020-04-01,85.15,PLAN_V1,COSTING_PLAN
EST-202004-P_278872,P_278872,2020-04,2020-04-01,160.41,PLAN_V1,COSTING_PLAN
EST-202004-P_282386,P_282386,2020-04,2020-04-01,87.47,PLAN_V1,COSTING_PLAN
EST-202004-P_285444,P_285444,2020-04,2020-04-01,99.68,PLAN_V1,COSTING_PLAN
EST-202004-P_305089,P_305089,2020-04,2020-04-01,114.64,PLAN_V1,COSTING_PLAN
EST-202004-P_308873,P_308873,2020-04,2020-04-01,129.54,PLAN_V1,COSTING_PLAN
EST-202004-P_313674,P_313674,2020-04,2020-04-01,56.39,PLAN_V1,COSTING_PLAN
EST-202004-P_314550,P_314550,2020-04,2020-04-01,29.40,PLAN_V1,COSTING_PLAN
EST-202004-P_319957,P_319957,2020-04,2020-04-01,94.81,PLAN_V1,COSTING_PLAN
EST-202004-P_325027,P_325027,2020-04,2020-04-01,73.92,PLAN_V1,COSTING_PLAN
EST-202004-P_325369,P_325369,2020-04,2020-04-01,39.09,PLAN_V1,COSTING_PLAN
EST-202004-P_328965,P_328965,2020-04,2020-04-01,88.58,PLAN_V1,COSTING_PLAN
EST-202004-P_332034,P_332034,2020-04,2020-04-01,70.90,PLAN_V1,COSTING_PLAN
EST-202004-P_333505,P_333505,2020-04,2020-04-01,108.18,PLAN_V1,COSTING_PLAN
EST-202004-P_335773,P_335773,2020-04,2020-04-01,81.84,PLAN_V1,COSTING_PLAN
EST-202004-P_339338,P_339338,2020-04,2020-04-01,49.26,PLAN_V1,COSTING_PLAN
EST-202004-P_341223,P_341223,2020-04,2020-04-01,63.51,PLAN_V1,COSTING_PLAN
EST-202004-P_343377,P_343377,2020-04,2020-04-01,72.46,PLAN_V1,COSTING_PLAN
EST-202004-P_347425,P_347425,2020-04,2020-04-01,92.43,PLAN_V1,COSTING_PLAN
EST-202004-P_349471,P_349471,2020-04,2020-04-01,51.36,PLAN_V1,COSTING_PLAN
EST-202004-P_353119,P_353119,2020-04,2020-04-01,128.28,PLAN_V1,COSTING_PLAN
EST-202004-P_353833,P_353833,2020-04,2020-04-01,48.92,PLAN_V1,COSTING_PLAN
EST-202004-P_366749,P_366749,2020-04,2020-04-01,95.01,PLAN_V1,COSTING_PLAN
EST-202004-P_376116,P_376116,2020-04,2020-04-01,49.26,PLAN_V1,COSTING_PLAN
EST-202004-P_376553,P_376553,2020-04,2020-04-01,53.40,PLAN_V1,COSTING_PLAN
EST-202004-P_377231,P_377231,2020-04,2020-04-01,100.84,PLAN_V1,COSTING_PLAN
EST-202004-P_378693,P_378693,2020-04,2020-04-01,133.41,PLAN_V1,COSTING_PLAN
EST-202004-P_379523,P_379523,2020-04,2020-04-01,74.08,PLAN_V1,COSTING_PLAN
EST-202004-P_379855,P_379855,2020-04,2020-04-01,64.06,PLAN_V1,COSTING_PLAN
EST-202004-P_380072,P_380072,2020-04,2020-04-01,98.25,PLAN_V1,COSTING_PLAN
EST-202004-P_383500,P_383500,2020-04,2020-04-01,87.82,PLAN_V1,COSTING_PLAN
EST-202004-P_385268,P_385268,2020-04,2020-04-01,74.93,PLAN_V1,COSTING_PLAN
EST-202004-P_386679,P_386679,2020-04,2020-04-01,53.15,PLAN_V1,COSTING_PLAN
EST-202004-P_394043,P_394043,2020-04,2020-04-01,102.75,PLAN_V1,COSTING_PLAN
EST-202004-P_398447,P_398447,2020-04,2020-04-01,80.25,PLAN_V1,COSTING_PLAN
EST-202004-P_402520,P_402520,2020-04,2020-04-01,68.00,PLAN_V1,COSTING_PLAN
EST-202004-P_407390,P_407390,2020-04,2020-04-01,46.66,PLAN_V1,COSTING_PLAN
EST-202004-P_416945,P_416945,2020-04,2020-04-01,43.70,PLAN_V1,COSTING_PLAN
EST-202004-P_417970,P_417970,2020-04,2020-04-01,80.79,PLAN_V1,COSTING_PLAN
EST-202004-P_420402,P_420402,2020-04,2020-04-01,94.10,PLAN_V1,COSTING_PLAN
EST-202004-P_421045,P_421045,2020-04,2020-04-01,126.36,PLAN_V1,COSTING_PLAN
EST-202004-P_421573,P_421573,2020-04,2020-04-01,50.56,PLAN_V1,COSTING_PLAN
EST-202004-P_421668,P_421668,2020-04,2020-04-01,38.98,PLAN_V1,COSTING_PLAN
EST-202004-P_425142,P_425142,2020-04,2020-04-01,109.82,PLAN_V1,COSTING_PLAN
EST-202004-P_427325,P_427325,2020-04,2020-04-01,136.11,PLAN_V1,COSTING_PLAN
EST-202004-P_427361,P_427361,2020-04,2020-04-01,100.33,PLAN_V1,COSTING_PLAN
EST-202004-P_427873,P_427873,2020-04,2020-04-01,83.61,PLAN_V1,COSTING_PLAN
EST-202004-P_431608,P_431608,2020-04,2020-04-01,75.76,PLAN_V1,COSTING_PLAN
EST-202004-P_434331,P_434331,2020-04,2020-04-01,54.57,PLAN_V1,COSTING_PLAN
EST-202004-P_441538,P_441538,2020-04,2020-04-01,100.40,PLAN_V1,COSTING_PLAN
EST-202004-P_444447,P_444447,2020-04,2020-04-01,96.70,PLAN_V1,COSTING_PLAN
EST-202004-P_459910,P_459910,2020-04,2020-04-01,90.57,PLAN_V1,COSTING_PLAN
EST-202004-P_462985,P_462985,2020-04,2020-04-01,79.35,PLAN_V1,COSTING_PLAN
EST-202004-P_465221,P_465221,2020-04,2020-04-01,47.97,PLAN_V1,COSTING_PLAN
EST-202004-P_469492,P_469492,2020-04,2020-04-01,92.00,PLAN_V1,COSTING_PLAN
EST-202004-P_476323,P_476323,2020-04,2020-04-01,32.33,PLAN_V1,COSTING_PLAN
EST-202004-P_476864,P_476864,2020-04,2020-04-01,132.43,PLAN_V1,COSTING_PLAN
EST-202004-P_484657,P_484657,2020-04,2020-04-01,86.72,PLAN_V1,COSTING_PLAN
EST-202004-P_485043,P_485043,2020-04,2020-04-01,133.01,PLAN_V1,COSTING_PLAN
EST-202004-P_487520,P_487520,2020-04,2020-04-01,92.26,PLAN_V1,COSTING_PLAN
EST-202004-P_487868,P_487868,2020-04,2020-04-01,78.85,PLAN_V1,COSTING_PLAN
EST-202004-P_489236,P_489236,2020-04,2020-04-01,40.68,PLAN_V1,COSTING_PLAN
EST-202004-P_490196,P_490196,2020-04,2020-04-01,88.70,PLAN_V1,COSTING_PLAN
EST-202004-P_495337,P_495337,2020-04,2020-04-01,88.49,PLAN_V1,COSTING_PLAN
EST-202004-P_495385,P_495385,2020-04,2020-04-01,47.32,PLAN_V1,COSTING_PLAN
EST-202004-P_498378,P_498378,2020-04,2020-04-01,112.45,PLAN_V1,COSTING_PLAN
EST-202004-P_498565,P_498565,2020-04,2020-04-01,70.54,PLAN_V1,COSTING_PLAN
EST-202004-P_499026,P_499026,2020-04,2020-04-01,77.72,PLAN_V1,COSTING_PLAN
EST-202004-P_499327,P_499327,2020-04,2020-04-01,71.23,PLAN_V1,COSTING_PLAN
EST-202004-P_505032,P_505032,2020-04,2020-04-01,99.17,PLAN_V1,COSTING_PLAN
EST-202004-P_505314,P_505314,2020-04,2020-04-01,49.26,PLAN_V1,COSTING_PLAN
EST-202004-P_505807,P_505807,2020-04,2020-04-01,58.61,PLAN_V1,COSTING_PLAN
EST-202004-P_508986,P_508986,2020-04,2020-04-01,38.11,PLAN_V1,COSTING_PLAN
EST-202004-P_509864,P_509864,2020-04,2020-04-01,82.98,PLAN_V1,COSTING_PLAN
EST-202004-P_512113,P_512113,2020-04,2020-04-01,65.23,PLAN_V1,COSTING_PLAN
EST-202004-P_514119,P_514119,2020-04,2020-04-01,83.33,PLAN_V1,COSTING_PLAN
EST-202004-P_514917,P_514917,2020-04,2020-04-01,78.49,PLAN_V1,COSTING_PLAN
EST-202004-P_516971,P_516971,2020-04,2020-04-01,88.03,PLAN_V1,COSTING_PLAN
EST-202004-P_519878,P_519878,2020-04,2020-04-01,128.28,PLAN_V1,COSTING_PLAN
EST-202004-P_520245,P_520245,2020-04,2020-04-01,51.20,PLAN_V1,COSTING_PLAN
EST-202004-P_524677,P_524677,2020-04,2020-04-01,44.12,PLAN_V1,COSTING_PLAN
EST-202004-P_525309,P_525309,2020-04,2020-04-01,88.86,PLAN_V1,COSTING_PLAN
EST-202004-P_528319,P_528319,2020-04,2020-04-01,64.55,PLAN_V1,COSTING_PLAN
EST-202004-P_528372,P_528372,2020-04,2020-04-01,73.52,PLAN_V1,COSTING_PLAN
EST-202004-P_529239,P_529239,2020-04,2020-04-01,36.28,PLAN_V1,COSTING_PLAN
EST-202004-P_531902,P_531902,2020-04,2020-04-01,134.60,PLAN_V1,COSTING_PLAN
EST-202004-P_532651,P_532651,2020-04,2020-04-01,50.56,PLAN_V1,COSTING_PLAN
EST-202004-P_534122,P_534122,2020-04,2020-04-01,91.92,PLAN_V1,COSTING_PLAN
EST-202004-P_540814,P_540814,2020-04,2020-04-01,50.56,PLAN_V1,COSTING_PLAN
EST-202004-P_542809,P_542809,2020-04,2020-04-01,116.12,PLAN_V1,COSTING_PLAN
EST-202004-P_548156,P_548156,2020-04,2020-04-01,60.30,PLAN_V1,COSTING_PLAN
EST-202004-P_565736,P_565736,2020-04,2020-04-01,131.24,PLAN_V1,COSTING_PLAN
EST-202004-P_569202,P_569202,2020-04,2020-04-01,76.89,PLAN_V1,COSTING_PLAN
EST-202004-P_569454,P_569454,2020-04,2020-04-01,92.55,PLAN_V1,COSTING_PLAN
EST-202004-P_571374,P_571374,2020-04,2020-04-01,150.27,PLAN_V1,COSTING_PLAN
EST-202004-P_572488,P_572488,2020-04,2020-04-01,37.08,PLAN_V1,COSTING_PLAN
EST-202004-P_572494,P_572494,2020-04,2020-04-01,73.75,PLAN_V1,COSTING_PLAN
EST-202004-P_573948,P_573948,2020-04,2020-04-01,113.94,PLAN_V1,COSTING_PLAN
EST-202004-P_576643,P_576643,2020-04,2020-04-01,142.64,PLAN_V1,COSTING_PLAN
EST-202004-P_577752,P_577752,2020-04,2020-04-01,37.76,PLAN_V1,COSTING_PLAN
EST-202004-P_577968,P_577968,2020-04,2020-04-01,87.50,PLAN_V1,COSTING_PLAN
EST-202004-P_580258,P_580258,2020-04,2020-04-01,95.48,PLAN_V1,COSTING_PLAN
EST-202004-P_582317,P_582317,2020-04,2020-04-01,99.24,PLAN_V1,COSTING_PLAN
EST-202004-P_582838,P_582838,2020-04,2020-04-01,46.03,PLAN_V1,COSTING_PLAN
EST-202004-P_587662,P_587662,2020-04,2020-04-01,128.28,PLAN_V1,COSTING_PLAN
EST-202004-P_591650,P_591650,2020-04,2020-04-01,137.87,PLAN_V1,COSTING_PLAN
EST-202004-P_593409,P_593409,2020-04,2020-04-01,92.19,PLAN_V1,COSTING_PLAN
EST-202004-P_596778,P_596778,2020-04,2020-04-01,57.75,PLAN_V1,COSTING_PLAN
EST-202004-P_612668,P_612668,2020-04,2020-04-01,115.58,PLAN_V1,COSTING_PLAN
EST-202004-P_615273,P_615273,2020-04,2020-04-01,95.26,PLAN_V1,COSTING_PLAN
EST-202004-P_623690,P_623690,2020-04,2020-04-01,78.83,PLAN_V1,COSTING_PLAN
EST-202004-P_626774,P_626774,2020-04,2020-04-01,93.84,PLAN_V1,COSTING_PLAN
EST-202004-P_627089,P_627089,2020-04,2020-04-01,98.01,PLAN_V1,COSTING_PLAN
EST-202004-P_628091,P_628091,2020-04,2020-04-01,85.10,PLAN_V1,COSTING_PLAN
EST-202004-P_631577,P_631577,2020-04,2020-04-01,155.32,PLAN_V1,COSTING_PLAN
EST-202004-P_632558,P_632558,2020-04,2020-04-01,34.43,PLAN_V1,COSTING_PLAN
EST-202004-P_635007,P_635007,2020-04,2020-04-01,83.95,PLAN_V1,COSTING_PLAN
EST-202004-P_635050,P_635050,2020-04,2020-04-01,85.31,PLAN_V1,COSTING_PLAN
EST-202004-P_639522,P_639522,2020-04,2020-04-01,62.59,PLAN_V1,COSTING_PLAN
EST-202004-P_640378,P_640378,2020-04,2020-04-01,29.81,PLAN_V1,COSTING_PLAN
EST-202004-P_641421,P_641421,2020-04,2020-04-01,78.15,PLAN_V1,COSTING_PLAN
EST-202004-P_644608,P_644608,2020-04,2020-04-01,115.82,PLAN_V1,COSTING_PLAN
EST-202004-P_645213,P_645213,2020-04,2020-04-01,149.65,PLAN_V1,COSTING_PLAN
EST-202004-P_646920,P_646920,2020-04,2020-04-01,36.58,PLAN_V1,COSTING_PLAN
EST-202004-P_649071,P_649071,2020-04,2020-04-01,102.48,PLAN_V1,COSTING_PLAN
EST-202004-P_650055,P_650055,2020-04,2020-04-01,78.07,PLAN_V1,COSTING_PLAN
EST-202004-P_650635,P_650635,2020-04,2020-04-01,80.90,PLAN_V1,COSTING_PLAN
EST-202004-P_652993,P_652993,2020-04,2020-04-01,67.51,PLAN_V1,COSTING_PLAN
EST-202004-P_655124,P_655124,2020-04,2020-04-01,52.50,PLAN_V1,COSTING_PLAN
EST-202004-P_655926,P_655926,2020-04,2020-04-01,73.48,PLAN_V1,COSTING_PLAN
EST-202004-P_659040,P_659040,2020-04,2020-04-01,59.60,PLAN_V1,COSTING_PLAN
EST-202004-P_661344,P_661344,2020-04,2020-04-01,93.79,PLAN_V1,COSTING_PLAN
EST-202004-P_662576,P_662576,2020-04,2020-04-01,87.48,PLAN_V1,COSTING_PLAN
EST-202004-P_667237,P_667237,2020-04,2020-04-01,64.43,PLAN_V1,COSTING_PLAN
EST-202004-P_671927,P_671927,2020-04,2020-04-01,58.46,PLAN_V1,COSTING_PLAN
EST-202004-P_672380,P_672380,2020-04,2020-04-01,123.17,PLAN_V1,COSTING_PLAN
EST-202004-P_672805,P_672805,2020-04,2020-04-01,112.91,PLAN_V1,COSTING_PLAN
EST-202004-P_676495,P_676495,2020-04,2020-04-01,85.84,PLAN_V1,COSTING_PLAN
EST-202004-P_679203,P_679203,2020-04,2020-04-01,54.45,PLAN_V1,COSTING_PLAN
EST-202004-P_682450,P_682450,2020-04,2020-04-01,78.49,PLAN_V1,COSTING_PLAN
EST-202004-P_682478,P_682478,2020-04,2020-04-01,105.66,PLAN_V1,COSTING_PLAN
EST-202004-P_691393,P_691393,2020-04,2020-04-01,88.36,PLAN_V1,COSTING_PLAN
EST-202004-P_693439,P_693439,2020-04,2020-04-01,91.64,PLAN_V1,COSTING_PLAN
EST-202004-P_695145,P_695145,2020-04,2020-04-01,128.02,PLAN_V1,COSTING_PLAN
EST-202004-P_700346,P_700346,2020-04,2020-04-01,90.28,PLAN_V1,COSTING_PLAN
EST-202004-P_703184,P_703184,2020-04,2020-04-01,115.42,PLAN_V1,COSTING_PLAN
EST-202004-P_708575,P_708575,2020-04,2020-04-01,99.07,PLAN_V1,COSTING_PLAN
EST-202004-P_709297,P_709297,2020-04,2020-04-01,72.61,PLAN_V1,COSTING_PLAN
EST-202004-P_713719,P_713719,2020-04,2020-04-01,82.84,PLAN_V1,COSTING_PLAN
EST-202004-P_718494,P_718494,2020-04,2020-04-01,93.57,PLAN_V1,COSTING_PLAN
EST-202004-P_722536,P_722536,2020-04,2020-04-01,100.59,PLAN_V1,COSTING_PLAN
EST-202004-P_725327,P_725327,2020-04,2020-04-01,87.84,PLAN_V1,COSTING_PLAN
EST-202004-P_725670,P_725670,2020-04,2020-04-01,75.26,PLAN_V1,COSTING_PLAN
EST-202004-P_733144,P_733144,2020-04,2020-04-01,86.99,PLAN_V1,COSTING_PLAN
EST-202004-P_735245,P_735245,2020-04,2020-04-01,51.20,PLAN_V1,COSTING_PLAN
EST-202004-P_735610,P_735610,2020-04,2020-04-01,35.48,PLAN_V1,COSTING_PLAN
EST-202004-P_740378,P_740378,2020-04,2020-04-01,69.91,PLAN_V1,COSTING_PLAN
EST-202004-P_742720,P_742720,2020-04,2020-04-01,57.46,PLAN_V1,COSTING_PLAN
EST-202004-P_749547,P_749547,2020-04,2020-04-01,38.57,PLAN_V1,COSTING_PLAN
EST-202004-P_757432,P_757432,2020-04,2020-04-01,132.35,PLAN_V1,COSTING_PLAN
EST-202004-P_759510,P_759510,2020-04,2020-04-01,138.86,PLAN_V1,COSTING_PLAN
EST-202004-P_760231,P_760231,2020-04,2020-04-01,121.13,PLAN_V1,COSTING_PLAN
EST-202004-P_765104,P_765104,2020-04,2020-04-01,133.89,PLAN_V1,COSTING_PLAN
EST-202004-P_769459,P_769459,2020-04,2020-04-01,111.60,PLAN_V1,COSTING_PLAN
EST-202004-P_769936,P_769936,2020-04,2020-04-01,54.45,PLAN_V1,COSTING_PLAN
EST-202004-P_785891,P_785891,2020-04,2020-04-01,93.57,PLAN_V1,COSTING_PLAN
EST-202004-P_787809,P_787809,2020-04,2020-04-01,82.15,PLAN_V1,COSTING_PLAN
EST-202004-P_787945,P_787945,2020-04,2020-04-01,101.87,PLAN_V1,COSTING_PLAN
EST-202004-P_787964,P_787964,2020-04,2020-04-01,79.95,PLAN_V1,COSTING_PLAN
EST-202004-P_811848,P_811848,2020-04,2020-04-01,80.13,PLAN_V1,COSTING_PLAN
EST-202004-P_812406,P_812406,2020-04,2020-04-01,58.80,PLAN_V1,COSTING_PLAN
EST-202004-P_814978,P_814978,2020-04,2020-04-01,78.94,PLAN_V1,COSTING_PLAN
EST-202004-P_816043,P_816043,2020-04,2020-04-01,99.45,PLAN_V1,COSTING_PLAN
EST-202004-P_817472,P_817472,2020-04,2020-04-01,137.05,PLAN_V1,COSTING_PLAN
EST-202004-P_820083,P_820083,2020-04,2020-04-01,74.28,PLAN_V1,COSTING_PLAN
EST-202004-P_820647,P_820647,2020-04,2020-04-01,138.95,PLAN_V1,COSTING_PLAN
EST-202004-P_821814,P_821814,2020-04,2020-04-01,50.56,PLAN_V1,COSTING_PLAN
EST-202004-P_823428,P_823428,2020-04,2020-04-01,100.37,PLAN_V1,COSTING_PLAN
EST-202004-P_823505,P_823505,2020-04,2020-04-01,79.26,PLAN_V1,COSTING_PLAN
EST-202004-P_825583,P_825583,2020-04,2020-04-01,75.93,PLAN_V1,COSTING_PLAN
EST-202004-P_826794,P_826794,2020-04,2020-04-01,66.99,PLAN_V1,COSTING_PLAN
EST-202004-P_826872,P_826872,2020-04,2020-04-01,90.78,PLAN_V1,COSTING_PLAN
EST-202004-P_830231,P_830231,2020-04,2020-04-01,132.34,PLAN_V1,COSTING_PLAN
EST-202004-P_844122,P_844122,2020-04,2020-04-01,90.50,PLAN_V1,COSTING_PLAN
EST-202004-P_849341,P_849341,2020-04,2020-04-01,85.17,PLAN_V1,COSTING_PLAN
EST-202004-P_850083,P_850083,2020-04,2020-04-01,95.44,PLAN_V1,COSTING_PLAN
EST-202004-P_850562,P_850562,2020-04,2020-04-01,66.30,PLAN_V1,COSTING_PLAN
EST-202004-P_851715,P_851715,2020-04,2020-04-01,81.43,PLAN_V1,COSTING_PLAN
EST-202004-P_851763,P_851763,2020-04,2020-04-01,39.16,PLAN_V1,COSTING_PLAN
EST-202004-P_851820,P_851820,2020-04,2020-04-01,43.29,PLAN_V1,COSTING_PLAN
EST-202004-P_856221,P_856221,2020-04,2020-04-01,46.66,PLAN_V1,COSTING_PLAN
EST-202004-P_864237,P_864237,2020-04,2020-04-01,77.31,PLAN_V1,COSTING_PLAN
EST-202004-P_869644,P_869644,2020-04,2020-04-01,92.55,PLAN_V1,COSTING_PLAN
EST-202004-P_871899,P_871899,2020-04,2020-04-01,60.09,PLAN_V1,COSTING_PLAN
EST-202004-P_872583,P_872583,2020-04,2020-04-01,122.58,PLAN_V1,COSTING_PLAN
EST-202004-P_878638,P_878638,2020-04,2020-04-01,80.21,PLAN_V1,COSTING_PLAN
EST-202004-P_881226,P_881226,2020-04,2020-04-01,95.59,PLAN_V1,COSTING_PLAN
EST-202004-P_888064,P_888064,2020-04,2020-04-01,48.60,PLAN_V1,COSTING_PLAN
EST-202004-P_889688,P_889688,2020-04,2020-04-01,158.83,PLAN_V1,COSTING_PLAN
EST-202004-P_898933,P_898933,2020-04,2020-04-01,52.47,PLAN_V1,COSTING_PLAN
EST-202004-P_902779,P_902779,2020-04,2020-04-01,33.98,PLAN_V1,COSTING_PLAN
EST-202004-P_903530,P_903530,2020-04,2020-04-01,71.54,PLAN_V1,COSTING_PLAN
EST-202004-P_903859,P_903859,2020-04,2020-04-01,47.97,PLAN_V1,COSTING_PLAN
EST-202004-P_906847,P_906847,2020-04,2020-04-01,128.20,PLAN_V1,COSTING_PLAN
EST-202004-P_913911,P_913911,2020-04,2020-04-01,99.67,PLAN_V1,COSTING_PLAN
EST-202004-P_916105,P_916105,2020-04,2020-04-01,40.85,PLAN_V1,COSTING_PLAN
EST-202004-P_942851,P_942851,2020-04,2020-04-01,88.66,PLAN_V1,COSTING_PLAN
EST-202004-P_945371,P_945371,2020-04,2020-04-01,88.44,PLAN_V1,COSTING_PLAN
EST-202004-P_945393,P_945393,2020-04,2020-04-01,97.68,PLAN_V1,COSTING_PLAN
EST-202004-P_947367,P_947367,2020-04,2020-04-01,79.12,PLAN_V1,COSTING_PLAN
EST-202004-P_947419,P_947419,2020-04,2020-04-01,34.43,PLAN_V1,COSTING_PLAN
EST-202004-P_950323,P_950323,2020-04,2020-04-01,58.37,PLAN_V1,COSTING_PLAN
EST-202004-P_957119,P_957119,2020-04,2020-04-01,108.18,PLAN_V1,COSTING_PLAN
EST-202004-P_958772,P_958772,2020-04,2020-04-01,105.45,PLAN_V1,COSTING_PLAN
EST-202004-P_961834,P_961834,2020-04,2020-04-01,73.60,PLAN_V1,COSTING_PLAN
EST-202004-P_964660,P_964660,2020-04,2020-04-01,81.77,PLAN_V1,COSTING_PLAN
EST-202004-P_964842,P_964842,2020-04,2020-04-01,97.91,PLAN_V1,COSTING_PLAN
EST-202004-P_967448,P_967448,2020-04,2020-04-01,71.19,PLAN_V1,COSTING_PLAN
EST-202004-P_967655,P_967655,2020-04,2020-04-01,46.66,PLAN_V1,COSTING_PLAN
EST-202004-P_970810,P_970810,2020-04,2020-04-01,92.55,PLAN_V1,COSTING_PLAN
EST-202004-P_978133,P_978133,2020-04,2020-04-01,33.21,PLAN_V1,COSTING_PLAN
EST-202004-P_978590,P_978590,2020-04,2020-04-01,82.01,PLAN_V1,COSTING_PLAN
EST-202004-P_982549,P_982549,2020-04,2020-04-01,126.66,PLAN_V1,COSTING_PLAN
EST-202004-P_983543,P_983543,2020-04,2020-04-01,124.94,PLAN_V1,COSTING_PLAN
EST-202004-P_983616,P_983616,2020-04,2020-04-01,85.89,PLAN_V1,COSTING_PLAN
EST-202004-P_984332,P_984332,2020-04,2020-04-01,101.56,PLAN_V1,COSTING_PLAN
EST-202004-P_985592,P_985592,2020-04,2020-04-01,34.43,PLAN_V1,COSTING_PLAN
EST-202004-P_986783,P_986783,2020-04,2020-04-01,128.79,PLAN_V1,COSTING_PLAN
EST-202004-P_987950,P_987950,2020-04,2020-04-01,122.13,PLAN_V1,COSTING_PLAN
EST-202004-P_989634,P_989634,2020-04,2020-04-01,96.51,PLAN_V1,COSTING_PLAN
EST-202004-P_989994,P_989994,2020-04,2020-04-01,66.58,PLAN_V1,COSTING_PLAN
EST-202004-P_990561,P_990561,2020-04,2020-04-01,53.15,PLAN_V1,COSTING_PLAN
EST-202004-P_992126,P_992126,2020-04,2020-04-01,104.76,PLAN_V1,COSTING_PLAN
EST-202004-P_995645,P_995645,2020-04,2020-04-01,65.91,PLAN_V1,COSTING_PLAN
EST-202004-P_995713,P_995713,2020-04,2020-04-01,107.30,PLAN_V1,COSTING_PLAN
EST-202004-P_RARE_Product_Family_01,P_RARE_Product_Family_01,2020-04,2020-04-01,82.03,PLAN_V1,COSTING_PLAN
EST-202004-P_RARE_Product_Family_02,P_RARE_Product_Family_02,2020-04,2020-04-01,90.26,PLAN_V1,COSTING_PLAN
EST-202004-P_RARE_Product_Family_03,P_RARE_Product_Family_03,2020-04,2020-04-01,92.46,PLAN_V1,COSTING_PLAN
EST-202004-P_RARE_Product_Family_04,P_RARE_Product_Family_04,2020-04,2020-04-01,46.73,PLAN_V1,COSTING_PLAN
EST-202004-P_RARE_Product_Family_05,P_RARE_Product_Family_05,2020-04,2020-04-01,120.05,PLAN_V1,COSTING_PLAN
EST-202004-P_RARE_Product_Family_06,P_RARE_Product_Family_06,2020-04,2020-04-01,40.32,PLAN_V1,COSTING_PLAN
EST-202005-P_003511,P_003511,2020-05,2020-05-01,87.10,PLAN_V1,COSTING_PLAN
