Complaint_ID,Customer_ID,Product_ID,گروه کالا,Complaint_Title,Complaint_Text,Hembaft_Reference,Severity,Created_At,Available_At,Complaint_Status,Resolved_At,Resolution_Available_At,Resolution_Text,Source_System
CMP-0179,C_472366,P_RARE_Product_Family_02,Product_Family_02,لیبل پایه نخ اشتباه,بر اساس تصاوير ارسالي مشتري نوع نخ پايه روي ليبل با محصول داخل بسته همخواني ندارد.,,متوسط,2022-02-08,2022-02-10,بسته,2022-02-15,2022-02-16,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. نتایج ثبت,QMS_COMPLAINTS
CMP-0180,C_444616,P_RARE_Product_Family_04,Product_Family_04,بدپیچی / سفتی بسته,در همبافت 1354104132 بسته,,کم,2020-08-15,2020-08-17,بسته,2020-08-26,2020-08-27,نمونه و سوابق تولید بررسی و نتیجه به مشتری اعلام شد.,QMS_COMPLAINTS
CMP-0181,C_746892,P_661344,Product_Family_03,اختلاف تعداد لا,بر اساس تصاوير ارسالي مشتري روي ليبل نخ سه,,متوسط,2021-09-11,2021-09-12,بسته,2021-10-26,2021-10-27,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1354104149+1354104166 مشخص گردید خطای تغذیه یا لیبل. موضوع به سرپرست سالن TFY اعلام و مقرر شد کنترل سنسور تغذیه و تطبیق تعداد لا با لیبل. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.,QMS_COMPLAINTS
CMP-0182,C_937594,P_672380,Product_Family_05,بازشدن لا / جدایش,در همبافت 1354104183 لاهاي نخ هنگام مصرف از هم باز شده و گير ايجاد مي,,متوسط,2020-10-03,2020-10-04,بسته,2020-10-14,2020-10-15,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. نتایج ثبت,QMS_COMPLAINTS
CMP-0183,C_401016,P_989949,Product_Family_04,پارگی فیلامنت,در همبافت 1354104200 در چند بوبين فيلامنت پارگي و پرز سطحي مشاهده شده است.,,کم,2021-06-19,2021-06-22,بسته,2021-07-17,2021-07-18,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1354104200 مشخص گردید گاید معیوب یا تنشن بالا. موضوع به سرپرست سالن TFY اعلام و مقرر شد تعویض گاید و کاهش تنشن مسیر. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.,QMS_COMPLAINTS
CMP-0184,C_731802,P_427325,Product_Family_05,بازشدن لا / جدایش,بر اساس تصاوير ارسالي مشتري لاهاي نخ هنگام مصرف از هم باز شده و گير ايجاد مي,,متوسط,2020-12-31,2021-01-02,بسته,2021-01-17,2021-01-18,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. برای نتیجه,QMS_COMPLAINTS
CMP-0185,C_243568,P_821914,Product_Family_03,لیبل پایه نخ اشتباه,طبق اعلام مشتري نوع نخ پايه روي ليبل با محصول داخل بسته همخواني ندارد. مشتري عکس ارسال نموده است.,,متوسط,2022-07-14,2022-07-15,بسته,2022-08-16,2022-08-17,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. نتایج ثبت,QMS_COMPLAINTS
CMP-0186,C_745897,P_989994,Product_Family_03,بدپیچی / سفتی بسته,بر اساس تصاوير ارسالي مشتري بسته,,کم,2020-10-29,2020-10-30,بسته,2020-11-29,2020-11-30,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1354304268+1354304285 مشخص گردید فشار پرشر رول نامتوازن. موضوع به سرپرست سالن TFY اعلام و مقرر شد تنظیم فشار و کنترل دانسیته بسته. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.,QMS_COMPLAINTS
CMP-0187,C_274912,P_992126,Product_Family_03,پارگی فیلامنت,در همبافت 1354404302 در چند بوبين فيلامنت پارگي و پرز سطحي مشاهده شده است.,,زیاد,2020-08-20,2020-08-23,درحال بررسی,,,,QMS_COMPLAINTS
CMP-0188,C_806376,P_RARE_Product_Family_02,Product_Family_02,بازشدن لا / جدایش,مشتري اعلام نموده است لاهاي نخ هنگام مصرف از هم باز شده و گير ايجاد مي,,زیاد,2021-09-20,2021-09-22,بسته,2021-10-19,2021-10-20,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1354404319 مشخص گردید تاب کمتر از الزام یا اتصال اولیه ضعیف. موضوع به سرپرست سالن TFY اعلام و مقرر شد تنظیم تاب و کنترل اتصال ابتدای بسته. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.,QMS_COMPLAINTS
CMP-0189,C_317124,P_RARE_Product_Family_03,Product_Family_03,بدپیچی / سفتی بسته,بر اساس تصاوير ارسالي مشتري بسته,,متوسط,2022-01-10,2022-01-11,بسته,2022-02-23,2022-02-24,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1354404336 مشخص گردید فشار پرشر رول نامتوازن. موضوع به سرپرست سالن TFY اعلام و مقرر شد تنظیم فشار و کنترل دانسیته بسته. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.,QMS_COMPLAINTS
CMP-0190,C_113139,P_571374,Product_Family_05,اختلاف شید بین لاها,بر اساس تصاوير ارسالي مشتري يکي از لاهاي نخ شيد متفاوت دارد و در بافت خط رنگي ايجاد شده است.,,زیاد,2021-07-07,2021-07-10,بسته,2021-07-16,2021-07-17,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1354404353 مشخص گردید اختلاط لات نخ پایه. موضوع به سرپرست سالن TFY اعلام و مقرر شد الزام استفاده از یک لات پایه و کنترل شید اجزا. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.,QMS_COMPLAINTS
CMP-0191,C_519849,P_264883,Product_Family_03,جهت تاب اشتباه,در همبافت 1354504370 بخشي از بسته,,بحرانی,2020-12-09,2020-12-10,درحال بررسی,,,,QMS_COMPLAINTS
CMP-0192,C_465208,P_047350,Product_Family_04,اختلاف تعداد لا,طبق اعلام مشتري روي ليبل نخ سه,,متوسط,2021-11-10,2021-11-11,درحال بررسی,,,,QMS_COMPLAINTS
CMP-0193,C_421536,P_561054,Product_Family_01,گره و اسنارل,طبق اعلام مشتري نخ در بازشدن پيچ مي,,متوسط,2021-06-07,2021-06-09,بسته,2021-06-24,2021-06-25,نمونه و سوابق تولید بررسی و نتیجه به مشتری اعلام شد.,QMS_COMPLAINTS
CMP-0194,C_746892,P_RARE_Product_Family_03,Product_Family_03,بازشدن لا / جدایش,در همبافت 1354504438 لاهاي نخ هنگام مصرف از هم باز شده و گير ايجاد مي,,متوسط,2020-03-23,2020-03-26,بسته,2020-04-19,2020-04-20,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1354504438 مشخص گردید تاب کمتر از الزام یا اتصال اولیه ضعیف. موضوع به سرپرست سالن TFY اعلام و مقرر شد تنظیم تاب و کنترل اتصال ابتدای بسته. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.,QMS_COMPLAINTS
CMP-0195,C_683666,P_165831,Product_Family_03,اختلاف شید بین لاها,در همبافت 1354504455 يکي از لاهاي نخ شيد متفاوت دارد و در بافت خط رنگي ايجاد شده است.,,بحرانی,2021-02-01,2021-02-02,بسته,2021-02-06,2021-02-07,نمونه و سوابق تولید بررسی و نتیجه به مشتری اعلام شد.,QMS_COMPLAINTS
CMP-0196,C_117580,P_RARE_Product_Family_02,Product_Family_02,فیلامنت و پرز,نخ در بعضي جاها سيمي ميباشد و همچنين پرز شديد نيز در بعضي بسته ها وجود دارد.اين مشکل تکراري ميباشد و قبلا هم وجود داشته و مشتري اعلام نموده که درصورت تکرار قطع همکاري ميکند.مشتري عکس ارسال نموده است,,متوسط,2020-06-01,2020-06-02,بسته,2020-07-18,2020-07-19,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید با توجه به بررسی,QMS_COMPLAINTS
CMP-0197,C_806376,P_672805,Product_Family_02,دوک دست دوم / خرابی دوک,استفاده از دوك دسته دوم و تيغ خورده درقسمت رزرو و كثيفي,,متوسط,2021-02-22,2021-02-24,درحال بررسی,,,,QMS_COMPLAINTS
CMP-0198,C_444616,P_RARE_Product_Family_04,Product_Family_04,دوک دست دوم / خرابی دوک,نخ poy كه در فروردين ارسال شده، اشكالات زير را داشته:بوبين ها آسيب ديده هستندحالت پيچش نخ روي بوبين زاويه دار نبوده و اصطلاحا ريبوني شده(روي هم پيچيده شده) اين باعث برآمدگي بوبين در آن ناحيه شده و هنگامي كه بسته بندي شده اين نقاط سايش روي يكديگر به وجو,,کم,2021-11-12,2021-11-15,درحال بررسی,,,,QMS_COMPLAINTS
CMP-0199,C_672706,P_RARE_Product_Family_05,Product_Family_05,آسیب دیدگی در حمل و نقل,آسيب ديدگي بار هنگام حمل و نقل و ارسال نخ,,زیاد,2021-04-30,2021-05-01,بسته,2021-05-17,2021-05-18,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید.پیرو بازدید انجام,QMS_COMPLAINTS
CMP-0200,C_806376,P_769459,Product_Family_02,باز شدن لای نخ,جدا بودن لاي نخ,,متوسط,2021-01-11,2021-01-14,بسته,2021-01-31,2021-02-01,در مورخ 22/02/1404 در اتوماسيون نامه اي به شماره 8709/04 ثبت شده است . و موضوع جهت رفع مشکل براي سرپرست سالن POY تشريح شد.(اصلاح فشار بادجت در تولیدات بعدی),QMS_COMPLAINTS
CMP-0201,C_603968,P_975626,Product_Family_01,دوک دست دوم / خرابی دوک,در همبافت هاي 1178710000-1182810000-118811000سر دوک پليسه دارد و بسته بندي نخ نامناسب است-در همبافت 1182810000نخ هاي ريز به عنوان نخ AW بسته بندي شده و در همبافت 1188110000فيلامنت پارگي در بسته نخ مشاهده ميشود.(مشتري عکس ارسال نموده),,کم,2021-02-08,2021-02-09,بسته,2021-02-24,2021-02-25,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید.با توجه به استفاده از دوک دست دوم ووجود پیلسه سر دوک ،جهت اين شرکت سر دوک درخواست شد ودر تاريخ 08/04/1404 ارسال گرديد.پس از پیگیری مجدد موضوع پس از استفاده سر دوک مرتفع گردید.,QMS_COMPLAINTS
