Offer_ID,Customer_ID,Offer_Date,Available_At,Product_ID,گروه کالا,Base_Price_per_unit,Offered_Price_per_unit,Offer_Discount_Pct,Offer_Type,Validity_Days,Offer_Reason,Result,Decision_At,Decision_Available_At,Source_System
OFF-0000837,C_806376,2021-07-06,2021-07-08,P_672805,Product_Family_02,198.83,193.82,2.5%,حجمی,30,آزمون محصول,رد,2021-07-14,2021-07-16,CRM_OFFERS
OFF-0000838,C_245948,2020-02-12,2020-02-12,P_659040,Product_Family_04,65.86,61.60,6.5%,حجمی,8,حفظ مشتری کلیدی,قبول,2020-02-19,2020-02-19,CRM_OFFERS
OFF-0000839,C_051706,2021-05-24,2021-05-26,P_693439,Product_Family_03,171.47,159.50,7.0%,حجمی,26,معرفی محصول جدید,رد,2021-06-05,2021-06-07,CRM_OFFERS
OFF-0000840,C_627716,2020-02-14,2020-02-16,P_RARE_Product_Family_04,Product_Family_04,60.02,56.11,6.5%,قیمتی,13,حفظ مشتری کلیدی,رد,2020-03-08,2020-03-10,CRM_OFFERS
OFF-0000841,C_746892,2020-01-19,2020-01-19,P_258227,Product_Family_03,96.09,90.31,6.0%,حجمی,21,تسویه سریع,قبول,2020-02-06,2020-02-06,CRM_OFFERS
OFF-0000842,C_245948,2020-06-17,2020-06-17,P_898933,Product_Family_04,63.54,58.76,7.5%,مدت,23,آزمون محصول,قبول,2020-07-18,2020-07-18,CRM_OFFERS
OFF-0000843,C_172705,2021-06-04,2021-06-05,P_383500,Product_Family_04,196.98,183.15,7.0%,مدت,5,معرفی محصول جدید,درحال مذاکره,,,CRM_OFFERS
OFF-0000844,C_265163,2021-07-05,2021-07-06,P_RARE_Product_Family_04,Product_Family_04,57.60,57,1.0%,مدت,7,حفظ مشتری کلیدی,منقضی,2021-07-15,2021-07-16,CRM_OFFERS
OFF-0000845,C_980626,2020-02-19,2020-02-21,P_394043,Product_Family_03,127.28,117.05,8.0%,مدت,15,معرفی محصول جدید,رد,2020-02-25,2020-02-27,CRM_OFFERS
OFF-0000846,C_566726,2020-10-24,2020-10-26,P_RARE_Product_Family_05,Product_Family_05,72.90,71.41,2.1%,حجمی,17,رقابت قیمتی,درحال مذاکره,,,CRM_OFFERS
OFF-0000847,C_245948,2021-05-03,2021-05-03,P_742720,Product_Family_04,107.81,106.14,1.6%,مدت,25,رقابت قیمتی,قبول,2021-05-17,2021-05-17,CRM_OFFERS
OFF-0000848,C_514467,2020-07-06,2020-07-07,P_305089,Product_Family_03,140.67,137.20,2.5%,مدت,25,افزایش حجم سفارش,منقضی,2020-07-23,2020-07-24,CRM_OFFERS
OFF-0000849,C_074947,2022-04-25,2022-04-27,P_703184,Product_Family_05,"1,061.38","1,040.47",2.0%,مدت,7,آزمون محصول,رد,2022-05-08,2022-05-10,CRM_OFFERS
OFF-0000850,C_705572,2021-11-24,2021-11-24,P_836866,Product_Family_03,426.39,415.64,2.5%,قیمتی,5,افزایش حجم سفارش,رد,2021-11-27,2021-11-27,CRM_OFFERS
OFF-0000851,C_593639,2020-10-07,2020-10-09,P_RARE_Product_Family_05,Product_Family_05,80.84,78.40,3.0%,حجمی,23,رقابت قیمتی,درحال مذاکره,,,CRM_OFFERS
OFF-0000852,C_491628,2022-02-11,2022-02-13,P_RARE_Product_Family_03,Product_Family_03,698.56,688.08,1.5%,مدت,21,تسویه سریع,منقضی,2022-03-07,2022-03-09,CRM_OFFERS
OFF-0000853,C_502843,2020-11-06,2020-11-07,P_995645,Product_Family_03,88.80,87.02,2.0%,قیمتی,13,آزمون محصول,قبول,2020-12-04,2020-12-05,CRM_OFFERS
OFF-0000854,C_258325,2020-08-16,2020-08-17,P_352669,Product_Family_04,86.68,79.75,8.0%,حجمی,11,تسویه سریع,درحال مذاکره,,,CRM_OFFERS
OFF-0000855,C_683666,2020-07-26,2020-07-26,P_RARE_Product_Family_01,Product_Family_01,139.93,138.53,1.0%,قیمتی,29,معرفی محصول جدید,رد,2020-08-14,2020-08-14,CRM_OFFERS
OFF-0000856,C_491628,2022-05-10,2022-05-10,P_851715,Product_Family_03,741.51,689.75,7.0%,قیمتی,27,افزایش حجم سفارش,رد,2022-05-16,2022-05-16,CRM_OFFERS
OFF-0000857,C_245948,2021-12-21,2021-12-23,P_RARE_Product_Family_04,Product_Family_04,381.18,352.63,7.5%,مدت,19,حفظ مشتری کلیدی,منقضی,2022-01-01,2022-01-03,CRM_OFFERS
OFF-0000858,C_479796,2020-07-07,2020-07-08,P_427873,Product_Family_04,93.96,87.80,6.6%,مدت,19,افزایش سهم از سبد,قبول,2020-07-15,2020-07-16,CRM_OFFERS
OFF-0000859,C_980626,2021-03-21,2021-03-21,P_150094,Product_Family_04,171.95,159.79,7.1%,حجمی,11,معرفی محصول جدید,رد,2021-04-02,2021-04-02,CRM_OFFERS
OFF-0000860,C_691869,2020-05-09,2020-05-10,P_547452,Product_Family_04,64.31,63.65,1.0%,قیمتی,11,افزایش حجم سفارش,منقضی,2020-06-02,2020-06-03,CRM_OFFERS
OFF-0000861,C_698497,2020-11-07,2020-11-09,P_817472,Product_Family_05,191.99,176.57,8.0%,قیمتی,19,آزمون محصول,رد,2020-11-27,2020-11-29,CRM_OFFERS
OFF-0000862,C_113139,2021-09-20,2021-09-20,P_352669,Product_Family_04,229.30,212.06,7.5%,قیمتی,27,حفظ مشتری کلیدی,درحال مذاکره,,,CRM_OFFERS
OFF-0000863,C_603968,2021-11-15,2021-11-16,P_RARE_Product_Family_05,Product_Family_05,465.11,432.46,7.0%,مدت,9,افزایش سهم از سبد,منقضی,2021-11-26,2021-11-27,CRM_OFFERS
OFF-0000864,C_937594,2021-08-01,2021-08-01,P_983543,Product_Family_05,230.90,223.83,3.1%,حجمی,5,حفظ مشتری کلیدی,درحال مذاکره,,,CRM_OFFERS
OFF-0000865,C_980626,2022-03-01,2022-03-02,P_RARE_Product_Family_05,Product_Family_05,"1,304.82","1,271.55",2.6%,مدت,13,رقابت قیمتی,درحال مذاکره,,,CRM_OFFERS
OFF-0000866,C_839280,2020-08-25,2020-08-27,P_528908,Product_Family_04,100.54,98.49,2.0%,حجمی,21,معرفی محصول جدید,رد,2020-08-28,2020-08-30,CRM_OFFERS
OFF-0000867,C_310107,2020-11-19,2020-11-19,P_469492,Product_Family_03,118.35,116.53,1.5%,مدت,29,معرفی محصول جدید,قبول,2020-12-18,2020-12-18,CRM_OFFERS
OFF-0000868,C_815913,2020-11-04,2020-11-06,P_645213,Product_Family_05,192.67,182.88,5.1%,حجمی,25,حفظ مشتری کلیدی,رد,2020-12-03,2020-12-05,CRM_OFFERS
OFF-0000869,C_385862,2020-01-03,2020-01-03,P_RARE_Product_Family_02,Product_Family_02,105.60,100.77,4.6%,مدت,7,حفظ مشتری کلیدی,قبول,2020-01-28,2020-01-28,CRM_OFFERS
OFF-0000870,C_705680,2020-12-22,2020-12-24,P_033867,Product_Family_03,143.59,137.09,4.5%,مدت,28,تسویه سریع,رد,2020-12-26,2020-12-28,CRM_OFFERS
OFF-0000871,C_683666,2020-02-11,2020-02-12,P_RARE_Product_Family_03,Product_Family_03,115.24,109.43,5.0%,حجمی,20,معرفی محصول جدید,منقضی,2020-02-20,2020-02-21,CRM_OFFERS
OFF-0000872,C_126481,2020-05-10,2020-05-10,P_RARE_Product_Family_03,Product_Family_03,55.12,52.07,5.5%,حجمی,12,افزایش سهم از سبد,قبول,2020-05-23,2020-05-23,CRM_OFFERS
OFF-0000873,C_903161,2022-03-13,2022-03-15,P_RARE_Product_Family_04,Product_Family_04,839.29,788.51,6.1%,قیمتی,30,افزایش حجم سفارش,رد,2022-03-30,2022-04-01,CRM_OFFERS
OFF-0000874,C_342564,2020-09-04,2020-09-05,P_RARE_Product_Family_02,Product_Family_02,153.17,143.14,6.6%,قیمتی,22,رقابت قیمتی,درحال مذاکره,,,CRM_OFFERS
OFF-0000875,C_365405,2021-11-12,2021-11-12,P_RARE_Product_Family_05,Product_Family_05,581.42,540.37,7.1%,حجمی,14,افزایش حجم سفارش,قبول,2021-12-08,2021-12-08,CRM_OFFERS
OFF-0000876,C_739947,2020-07-22,2020-07-24,P_RARE_Product_Family_05,Product_Family_05,113.81,105.19,7.6%,مدت,6,تسویه سریع,رد,2020-08-21,2020-08-23,CRM_OFFERS
OFF-0000877,C_180817,2021-09-01,2021-09-02,P_RARE_Product_Family_04,Product_Family_04,225.13,206.96,8.1%,مدت,24,تسویه سریع,منقضی,2021-09-06,2021-09-07,CRM_OFFERS
OFF-0000878,C_746892,2021-06-21,2021-06-21,P_RARE_Product_Family_03,Product_Family_03,147.54,145.95,1.1%,قیمتی,16,افزایش سهم از سبد,قبول,2021-06-30,2021-06-30,CRM_OFFERS
OFF-0000879,C_746892,2020-11-09,2020-11-11,P_975626,Product_Family_01,124.88,122.91,1.6%,حجمی,8,تسویه سریع,درحال مذاکره,,,CRM_OFFERS
OFF-0000880,C_421536,2020-04-17,2020-04-19,P_218246,Product_Family_05,137.23,128.08,6.7%,مدت,24,رقابت قیمتی,رد,2020-05-02,2020-05-04,CRM_OFFERS
OFF-0000881,C_877858,2021-06-25,2021-06-25,P_218831,Product_Family_04,183.56,172.23,6.2%,قیمتی,6,آزمون محصول,قبول,2021-07-05,2021-07-05,CRM_OFFERS
OFF-0000882,C_603968,2020-04-29,2020-04-29,P_576643,Product_Family_05,143.30,132.29,7.7%,قیمتی,8,تسویه سریع,قبول,2020-05-22,2020-05-22,CRM_OFFERS
OFF-0000883,C_245948,2020-07-15,2020-07-16,P_666628,Product_Family_04,64.71,60.06,7.2%,مدت,16,افزایش حجم سفارش,درحال مذاکره,,,CRM_OFFERS
OFF-0000884,C_806530,2020-04-21,2020-04-21,P_498565,Product_Family_04,81.06,77.29,4.7%,حجمی,30,حفظ مشتری کلیدی,درحال مذاکره,,,CRM_OFFERS
OFF-0000885,C_980626,2020-11-03,2020-11-04,P_150094,Product_Family_04,128.31,123,4.1%,حجمی,12,رقابت قیمتی,منقضی,2020-11-26,2020-11-27,CRM_OFFERS
OFF-0000886,C_884864,2021-07-04,2021-07-05,P_639788,Product_Family_03,183.62,173.23,5.7%,حجمی,14,افزایش سهم از سبد,منقضی,2021-07-10,2021-07-11,CRM_OFFERS
OFF-0000887,C_535756,2020-09-27,2020-09-29,P_RARE_Product_Family_04,Product_Family_04,88.58,84.02,5.1%,قیمتی,22,حفظ مشتری کلیدی,رد,2020-10-28,2020-10-30,CRM_OFFERS
OFF-0000888,C_551361,2021-01-23,2021-01-24,P_RARE_Product_Family_04,Product_Family_04,174.04,169.48,2.6%,قیمتی,10,حفظ مشتری کلیدی,منقضی,2021-02-01,2021-02-02,CRM_OFFERS
OFF-0000889,C_838088,2021-12-04,2021-12-06,P_987950,Product_Family_05,531.01,519.75,2.1%,قیمتی,18,حفظ مشتری کلیدی,درحال مذاکره,,,CRM_OFFERS
OFF-0000890,C_411261,2020-09-21,2020-09-21,P_608952,Product_Family_01,94.07,91.56,2.7%,مدت,16,معرفی محصول جدید,قبول,2020-10-16,2020-10-16,CRM_OFFERS
OFF-0000891,C_420849,2021-12-20,2021-12-22,P_936652,Product_Family_03,405.17,392.29,3.2%,مدت,8,آزمون محصول,رد,2022-01-18,2022-01-20,CRM_OFFERS
OFF-0000892,C_185126,2020-04-24,2020-04-26,P_964842,Product_Family_03,104.12,102.39,1.7%,قیمتی,6,معرفی محصول جدید,رد,2020-05-10,2020-05-12,CRM_OFFERS
OFF-0000893,C_117580,2020-07-29,2020-07-30,P_RARE_Product_Family_02,Product_Family_02,130.88,128.05,2.2%,مدت,24,حفظ مشتری کلیدی,منقضی,2020-08-18,2020-08-19,CRM_OFFERS
OFF-0000894,C_258325,2020-10-08,2020-10-10,P_656451,Product_Family_01,90.02,85.80,4.7%,قیمتی,10,معرفی محصول جدید,رد,2020-10-20,2020-10-22,CRM_OFFERS
OFF-0000895,C_322219,2020-08-06,2020-08-07,P_942851,Product_Family_03,101.73,96.44,5.2%,حجمی,28,حفظ مشتری کلیدی,منقضی,2020-08-23,2020-08-24,CRM_OFFERS
OFF-0000896,C_683666,2021-09-18,2021-09-19,P_RARE_Product_Family_01,Product_Family_01,276.12,265.96,3.7%,مدت,26,آزمون محصول,درحال مذاکره,,,CRM_OFFERS
OFF-0000897,C_746892,2020-05-30,2020-05-30,P_228625,Product_Family_03,96.56,92.51,4.2%,حجمی,18,حفظ مشتری کلیدی,قبول,2020-06-07,2020-06-07,CRM_OFFERS
OFF-0000898,C_317124,2021-07-01,2021-07-03,P_RARE_Product_Family_03,Product_Family_03,99.37,93.29,6.1%,حجمی,27,تسویه سریع,رد,2021-07-20,2021-07-22,CRM_OFFERS
OFF-0000899,C_244106,2020-05-19,2020-05-20,P_RARE_Product_Family_02,Product_Family_02,118.97,111.08,6.6%,مدت,19,افزایش سهم از سبد,منقضی,2020-06-12,2020-06-13,CRM_OFFERS
OFF-0000900,C_806376,2020-11-14,2020-11-14,P_769459,Product_Family_02,146.95,137.75,6.3%,مدت,16,تسویه سریع,رد,2020-11-25,2020-11-25,CRM_OFFERS
OFF-0000901,C_594561,2021-02-27,2021-03-01,P_RARE_Product_Family_01,Product_Family_01,56.09,52.30,6.8%,حجمی,8,تسویه سریع,منقضی,2021-03-15,2021-03-17,CRM_OFFERS
OFF-0000902,C_672706,2021-06-24,2021-06-25,P_RARE_Product_Family_02,Product_Family_02,108.37,100.49,7.3%,قیمتی,26,حفظ مشتری کلیدی,قبول,2021-07-14,2021-07-15,CRM_OFFERS
OFF-0000903,C_683666,2020-07-30,2020-07-30,P_RARE_Product_Family_03,Product_Family_03,120.51,111.15,7.8%,قیمتی,18,رقابت قیمتی,درحال مذاکره,,,CRM_OFFERS
OFF-0000904,C_806376,2021-08-06,2021-08-07,P_593409,Product_Family_02,231.87,222.06,4.2%,قیمتی,22,افزایش حجم سفارش,قبول,2021-08-30,2021-08-31,CRM_OFFERS
OFF-0000905,C_150182,2022-04-06,2022-04-06,P_335773,Product_Family_04,679.41,647.21,4.7%,مدت,14,معرفی محصول جدید,درحال مذاکره,,,CRM_OFFERS
OFF-0000906,C_746892,2021-06-21,2021-06-23,P_061764,Product_Family_03,180.08,170.64,5.2%,حجمی,6,معرفی محصول جدید,درحال مذاکره,,,CRM_OFFERS
OFF-0000907,C_421083,2022-05-30,2022-05-31,P_821914,Product_Family_03,806.17,759.82,5.8%,حجمی,24,آزمون محصول,قبول,2022-06-06,2022-06-07,CRM_OFFERS
OFF-0000908,C_421536,2020-09-01,2020-09-03,P_425142,Product_Family_03,133.64,130.69,2.2%,حجمی,28,افزایش سهم از سبد,درحال مذاکره,,,CRM_OFFERS
OFF-0000909,C_050237,2020-07-26,2020-07-27,P_RARE_Product_Family_04,Product_Family_04,73.55,71.56,2.7%,قیمتی,20,معرفی محصول جدید,قبول,2020-08-06,2020-08-07,CRM_OFFERS
OFF-0000910,C_746892,2020-01-01,2020-01-03,P_RARE_Product_Family_05,Product_Family_05,112.07,108.98,2.8%,قیمتی,25,افزایش سهم از سبد,منقضی,2020-02-01,2020-02-03,CRM_OFFERS
OFF-0000911,C_117580,2020-06-17,2020-06-17,P_593409,Product_Family_02,115.23,112.64,2.3%,مدت,7,آزمون محصول,رد,2020-07-14,2020-07-14,CRM_OFFERS
OFF-0000912,C_180745,2020-10-16,2020-10-17,P_RARE_Product_Family_04,Product_Family_04,70.26,69.03,1.8%,قیمتی,15,افزایش حجم سفارش,قبول,2020-11-08,2020-11-09,CRM_OFFERS
OFF-0000913,C_051706,2021-05-21,2021-05-23,P_494409,Product_Family_05,272.25,268.87,1.2%,حجمی,23,معرفی محصول جدید,درحال مذاکره,,,CRM_OFFERS
OFF-0000914,C_479796,2020-12-06,2020-12-06,P_821914,Product_Family_03,154.86,142.10,8.2%,حجمی,5,افزایش سهم از سبد,رد,2020-12-20,2020-12-20,CRM_OFFERS
OFF-0000915,C_172705,2020-10-11,2020-10-12,P_427361,Product_Family_03,117.76,108.66,7.7%,مدت,13,معرفی محصول جدید,قبول,2020-10-20,2020-10-21,CRM_OFFERS
OFF-0000916,C_401016,2020-04-28,2020-04-30,P_913911,Product_Family_04,100.92,93.63,7.2%,مدت,21,تسویه سریع,منقضی,2020-05-03,2020-05-05,CRM_OFFERS
OFF-0000917,C_058218,2021-08-17,2021-08-17,P_RARE_Product_Family_02,Product_Family_02,343.16,320.10,6.7%,قیمتی,29,افزایش حجم سفارش,رد,2021-09-17,2021-09-17,CRM_OFFERS
OFF-0000918,C_155990,2021-09-02,2021-09-03,P_RARE_Product_Family_03,Product_Family_03,191.08,179.21,6.2%,مدت,11,آزمون محصول,درحال مذاکره,,,CRM_OFFERS
OFF-0000919,C_698497,2021-04-01,2021-04-03,P_989994,Product_Family_03,136.95,129.13,5.7%,مدت,19,افزایش سهم از سبد,منقضی,2021-04-23,2021-04-25,CRM_OFFERS
OFF-0000920,C_317124,2021-05-03,2021-05-04,P_RARE_Product_Family_03,Product_Family_03,94.95,92.26,2.8%,قیمتی,21,آزمون محصول,درحال مذاکره,,,CRM_OFFERS
OFF-0000921,C_050237,2022-03-14,2022-03-14,P_RARE_Product_Family_04,Product_Family_04,721.92,697.81,3.3%,حجمی,13,معرفی محصول جدید,درحال مذاکره,,,CRM_OFFERS
OFF-0000922,C_117580,2020-07-24,2020-07-24,P_047794,Product_Family_02,130.87,128.49,1.8%,مدت,11,افزایش سهم از سبد,قبول,2020-08-07,2020-08-07,CRM_OFFERS
OFF-0000923,C_183105,2022-02-02,2022-02-04,P_RARE_Product_Family_OTHER,Product_Family_GENERALIZED,650.80,635.64,2.3%,قیمتی,29,حفظ مشتری کلیدی,رد,2022-02-21,2022-02-23,CRM_OFFERS
OFF-0000924,C_806530,2020-04-30,2020-04-30,P_RARE_Product_Family_03,Product_Family_03,88.97,84.65,4.9%,قیمتی,15,حفظ مشتری کلیدی,قبول,2020-05-11,2020-05-11,CRM_OFFERS
OFF-0000925,C_746892,2020-12-03,2020-12-05,P_967448,Product_Family_03,129.65,122.70,5.4%,قیمتی,7,آزمون محصول,رد,2020-12-18,2020-12-20,CRM_OFFERS
OFF-0000926,C_683666,2021-07-24,2021-07-26,P_RARE_Product_Family_03,Product_Family_03,216.48,208.17,3.8%,حجمی,5,حفظ مشتری کلیدی,رد,2021-07-26,2021-07-28,CRM_OFFERS
OFF-0000927,C_113139,2021-07-03,2021-07-04,P_165739,Product_Family_03,92.38,88.36,4.4%,قیمتی,23,افزایش سهم از سبد,منقضی,2021-07-09,2021-07-10,CRM_OFFERS
OFF-0000928,C_444616,2020-09-20,2020-09-22,P_RARE_Product_Family_04,Product_Family_04,47.67,44.39,6.9%,حجمی,9,افزایش سهم از سبد,رد,2020-10-18,2020-10-20,CRM_OFFERS
OFF-0000929,C_117580,2020-06-28,2020-06-29,P_RARE_Product_Family_02,Product_Family_02,123.53,114.40,7.4%,قیمتی,27,افزایش حجم سفارش,منقضی,2020-07-01,2020-07-02,CRM_OFFERS
OFF-0000930,C_705572,2021-01-22,2021-01-22,P_277759,Product_Family_03,167.93,156.46,6.8%,حجمی,29,افزایش سهم از سبد,درحال مذاکره,,,CRM_OFFERS
OFF-0000931,C_058218,2021-11-12,2021-11-13,P_RARE_Product_Family_02,Product_Family_02,536.41,502.46,6.3%,مدت,11,افزایش حجم سفارش,منقضی,2021-11-21,2021-11-22,CRM_OFFERS
OFF-0000932,C_862106,2021-07-21,2021-07-22,P_RARE_Product_Family_03,Product_Family_03,244,224.85,7.9%,قیمتی,13,افزایش سهم از سبد,منقضی,2021-08-12,2021-08-13,CRM_OFFERS
OFF-0000933,C_117580,2020-09-02,2020-09-04,P_769459,Product_Family_02,130.87,121.26,7.3%,حجمی,21,تسویه سریع,رد,2020-09-20,2020-09-22,CRM_OFFERS
OFF-0000934,C_361181,2020-02-18,2020-02-19,P_628091,Product_Family_03,100.30,95.48,4.8%,حجمی,9,معرفی محصول جدید,منقضی,2020-03-15,2020-03-16,CRM_OFFERS
OFF-0000935,C_683666,2020-10-13,2020-10-15,P_903460,Product_Family_03,122.63,117.34,4.3%,قیمتی,17,افزایش سهم از سبد,درحال مذاکره,,,CRM_OFFERS
OFF-0000936,C_420287,2020-03-29,2020-03-31,P_RARE_Product_Family_03,Product_Family_03,91.19,85.88,5.8%,قیمتی,19,آزمون محصول,رد,2020-04-02,2020-04-04,CRM_OFFERS
OFF-0000937,C_806376,2021-08-01,2021-08-01,P_769459,Product_Family_02,202.21,191.45,5.3%,مدت,27,افزایش حجم سفارش,قبول,2021-08-31,2021-08-31,CRM_OFFERS
OFF-0000938,C_806376,2021-08-03,2021-08-04,P_RARE_Product_Family_02,Product_Family_02,203.90,197.01,3.4%,مدت,17,افزایش حجم سفارش,منقضی,2021-08-21,2021-08-22,CRM_OFFERS
OFF-0000939,C_691869,2020-05-28,2020-05-30,P_RARE_Product_Family_04,Product_Family_04,67.36,65.42,2.9%,قیمتی,25,افزایش حجم سفارش,رد,2020-06-11,2020-06-13,CRM_OFFERS
OFF-0000940,C_739947,2020-08-03,2020-08-04,P_RARE_Product_Family_05,Product_Family_05,170.22,156.99,7.8%,حجمی,23,افزایش حجم سفارش,رد,2020-08-06,2020-08-07,CRM_OFFERS
OFF-0000941,C_683666,2021-11-15,2021-11-15,P_RARE_Product_Family_03,Product_Family_03,430.25,394.67,8.3%,قیمتی,15,رقابت قیمتی,درحال مذاکره,,,CRM_OFFERS
OFF-0000942,C_317124,2021-04-17,2021-04-19,P_548156,Product_Family_03,94.95,93.73,1.3%,مدت,7,حفظ مشتری کلیدی,قبول,2021-04-29,2021-05-01,CRM_OFFERS
OFF-0000943,C_482570,2020-03-28,2020-03-29,P_RARE_Product_Family_04,Product_Family_04,119.50,117.37,1.8%,قیمتی,25,افزایش سهم از سبد,رد,2020-04-13,2020-04-14,CRM_OFFERS
OFF-0000944,C_806376,2021-07-08,2021-07-08,P_RARE_Product_Family_02,Product_Family_02,203.03,198.38,2.3%,مدت,17,حفظ مشتری کلیدی,منقضی,2021-07-29,2021-07-29,CRM_OFFERS
OFF-0000945,C_593639,2020-08-04,2020-08-06,P_RARE_Product_Family_03,Product_Family_03,65.41,63.59,2.8%,مدت,9,رقابت قیمتی,قبول,2020-08-29,2020-08-31,CRM_OFFERS
OFF-0000946,C_051706,2021-05-11,2021-05-12,P_820647,Product_Family_05,264.52,255.79,3.3%,قیمتی,27,افزایش سهم از سبد,درحال مذاکره,,,CRM_OFFERS
OFF-0000947,C_683666,2021-12-12,2021-12-12,P_RARE_Product_Family_03,Product_Family_03,419.68,403.69,3.8%,قیمتی,19,افزایش سهم از سبد,درحال مذاکره,,,CRM_OFFERS
OFF-0000948,C_683666,2021-07-25,2021-07-27,P_RARE_Product_Family_03,Product_Family_03,227.29,217.49,4.3%,حجمی,11,معرفی محصول جدید,قبول,2021-08-02,2021-08-04,CRM_OFFERS
OFF-0000949,C_317124,2021-06-04,2021-06-05,P_166991,Product_Family_03,90.10,85.76,4.8%,حجمی,29,حفظ مشتری کلیدی,رد,2021-06-17,2021-06-18,CRM_OFFERS
OFF-0000950,C_502843,2020-12-23,2020-12-23,P_990561,Product_Family_03,88.80,85.01,4.3%,مدت,5,معرفی محصول جدید,رد,2021-01-15,2021-01-15,CRM_OFFERS
OFF-0000951,C_180817,2021-09-10,2021-09-11,P_RARE_Product_Family_04,Product_Family_04,204.38,196.70,3.8%,مدت,13,تسویه سریع,قبول,2021-09-29,2021-09-30,CRM_OFFERS
OFF-0000952,C_018593,2020-04-24,2020-04-26,P_RARE_Product_Family_02,Product_Family_02,110.53,106.93,3.3%,قیمتی,21,تسویه سریع,منقضی,2020-05-08,2020-05-10,CRM_OFFERS
OFF-0000953,C_258325,2021-04-04,2021-04-04,P_003764,Product_Family_01,153.14,148.93,2.8%,قیمتی,29,رقابت قیمتی,رد,2021-04-14,2021-04-14,CRM_OFFERS
OFF-0000954,C_677190,2021-05-08,2021-05-10,P_RARE_Product_Family_03,Product_Family_03,145.50,136.35,6.3%,مدت,25,افزایش حجم سفارش,منقضی,2021-05-19,2021-05-21,CRM_OFFERS
OFF-0000955,C_746892,2020-09-21,2020-09-21,P_RARE_Product_Family_03,Product_Family_03,136.18,128.30,5.8%,قیمتی,7,رقابت قیمتی,رد,2020-09-27,2020-09-27,CRM_OFFERS
OFF-0000956,C_365405,2022-02-14,2022-02-15,P_RARE_Product_Family_05,Product_Family_05,"1,049.28",993.88,5.3%,مدت,15,معرفی محصول جدید,قبول,2022-02-16,2022-02-17,CRM_OFFERS
OFF-0000957,C_328349,2020-04-29,2020-05-01,P_247853,Product_Family_01,85.73,81.64,4.8%,مدت,23,معرفی محصول جدید,درحال مذاکره,,,CRM_OFFERS
