offer_id,customer_id,offer_date,available_at,product_id,product_family,base_price_per_unit,offered_price_per_unit,offer_discount_pct,offer_type,validity_days,offer_reason,result,decision_at,decision_available_at,source_system
OFF-0000457,C_258325,2020-07-17,2020-07-17,P_016117,Product_Family_04,83.93,79.83,0.0488,قیمتی,15,افزایش حجم سفارش,منقضی‌شده,2020-07-21,2020-07-21,CRM_OFFERS
OFF-0000458,C_117580,2020-08-22,2020-08-23,P_593409,Product_Family_02,126.17,116.82,0.0741,حجمی,27,رقابت قیمتی,رد,2020-09-17,2020-09-18,CRM_OFFERS
OFF-0000459,C_317124,2021-08-21,2021-08-21,P_156887,Product_Family_03,148.02,136.3,0.0792,مدت‌دار,19,حفظ مشتری کلیدی,منقضی‌شده,2021-09-21,2021-09-21,CRM_OFFERS
OFF-0000460,C_603968,2021-12-18,2021-12-20,P_RARE_Product_Family_05,Product_Family_05,539.44,496.02,0.0805,حجمی,9,حفظ مشتری کلیدی,درحال مذاکره,,,CRM_OFFERS
OFF-0000461,C_282979,2020-11-16,2020-11-16,P_RARE_Product_Family_04,Product_Family_04,74.02,68.43,0.0755,حجمی,17,رقابت قیمتی,منقضی‌شده,2020-12-03,2020-12-03,CRM_OFFERS
OFF-0000462,C_703200,2022-01-03,2022-01-04,P_RARE_Product_Family_03,Product_Family_03,413.12,384.04,0.0704,حجمی,25,حفظ مشتری کلیدی,رد,2022-01-16,2022-01-17,CRM_OFFERS
OFF-0000463,C_479796,2020-08-26,2020-08-28,P_572494,Product_Family_01,85.03,79.47,0.0654,حجمی,7,آزمون محصول,قبول,2020-09-04,2020-09-06,CRM_OFFERS
OFF-0000464,C_258325,2020-08-05,2020-08-05,P_874918,Product_Family_01,86.34,81.13,0.0603,قیمتی,15,رقابت قیمتی,منقضی‌شده,2020-08-09,2020-08-09,CRM_OFFERS
OFF-0000465,C_806376,2021-08-06,2021-08-07,P_RARE_Product_Family_02,Product_Family_02,204.0,192.74,0.0552,قیمتی,23,آزمون محصول,درحال مذاکره,,,CRM_OFFERS
OFF-0000466,C_126481,2020-05-15,2020-05-17,P_RARE_Product_Family_03,Product_Family_03,55.12,52.35,0.0502,حجمی,5,آزمون محصول,قبول,2020-06-09,2020-06-11,CRM_OFFERS
OFF-0000467,C_473035,2021-03-14,2021-03-14,P_RARE_Product_Family_05,Product_Family_05,198.19,189.25,0.0451,مدت‌دار,13,تسویه سریع,منقضی‌شده,2021-04-04,2021-04-04,CRM_OFFERS
OFF-0000468,C_888956,2021-11-21,2021-11-22,P_664570,Product_Family_03,286.11,274.64,0.0401,مدت‌دار,21,معرفی محصول جدید,رد,2021-12-08,2021-12-09,CRM_OFFERS
OFF-0000469,C_445916,2021-11-23,2021-11-25,P_RARE_Product_Family_01,Product_Family_01,358.58,346.03,0.035,قیمتی,29,افزایش سهم از سبد,قبول,2021-12-05,2021-12-07,CRM_OFFERS
OFF-0000470,C_385862,2020-01-09,2020-01-09,P_RARE_Product_Family_02,Product_Family_02,119.66,114.81,0.0405,مدت‌دار,27,افزایش حجم سفارش,درحال مذاکره,,,CRM_OFFERS
OFF-0000471,C_984759,2020-08-18,2020-08-20,P_184171,Product_Family_03,177.3,169.22,0.0456,حجمی,19,آزمون محصول,درحال مذاکره,,,CRM_OFFERS
OFF-0000472,C_274912,2021-03-09,2021-03-10,P_992126,Product_Family_03,176.04,167.13,0.0506,حجمی,11,تسویه سریع,منقضی‌شده,2021-03-19,2021-03-20,CRM_OFFERS
OFF-0000473,C_877858,2020-02-23,2020-02-23,P_661344,Product_Family_03,97.21,91.8,0.0557,حجمی,29,افزایش حجم سفارش,قبول,2020-03-09,2020-03-09,CRM_OFFERS
OFF-0000474,C_746892,2020-11-23,2020-11-24,P_305089,Product_Family_03,183.47,179.75,0.0203,قیمتی,7,رقابت قیمتی,منقضی‌شده,2020-12-07,2020-12-08,CRM_OFFERS
OFF-0000475,C_950113,2021-04-12,2021-04-12,P_RARE_Product_Family_03,Product_Family_03,194.62,189.7,0.0253,قیمتی,25,رقابت قیمتی,قبول,2021-04-30,2021-04-30,CRM_OFFERS
OFF-0000476,C_180745,2021-11-13,2021-11-15,P_116388,Product_Family_04,224.32,217.5,0.0304,مدت‌دار,17,رقابت قیمتی,رد,2021-12-06,2021-12-08,CRM_OFFERS
OFF-0000477,C_683666,2021-09-04,2021-09-05,P_RARE_Product_Family_01,Product_Family_01,303.5,292.73,0.0355,قیمتی,9,رقابت قیمتی,منقضی‌شده,2021-10-01,2021-10-02,CRM_OFFERS
OFF-0000478,C_317124,2021-12-10,2021-12-12,P_787566,Product_Family_03,250.71,231.91,0.075,مدت‌دار,12,رقابت قیمتی,رد,2022-01-06,2022-01-08,CRM_OFFERS
OFF-0000479,C_010649,2021-01-08,2021-01-09,P_RARE_Product_Family_05,Product_Family_05,256.02,235.51,0.0801,حجمی,30,معرفی محصول جدید,منقضی‌شده,2021-02-08,2021-02-09,CRM_OFFERS
OFF-0000480,C_444616,2020-10-02,2020-10-03,P_RARE_Product_Family_04,Product_Family_04,52.56,51.55,0.0193,قیمتی,29,تسویه سریع,درحال مذاکره,,,CRM_OFFERS
OFF-0000481,C_866894,2021-05-16,2021-05-18,P_866789,Product_Family_05,290.31,286.16,0.0143,مدت‌دار,11,حفظ مشتری کلیدی,منقضی‌شده,2021-06-02,2021-06-04,CRM_OFFERS
OFF-0000482,C_997228,2020-11-11,2020-11-13,P_975626,Product_Family_01,115.04,111.66,0.0294,مدت‌دار,13,رقابت قیمتی,منقضی‌شده,2020-12-11,2020-12-13,CRM_OFFERS
OFF-0000483,C_645011,2020-08-28,2020-08-28,P_003843,Product_Family_03,109.3,106.63,0.0244,حجمی,21,معرفی محصول جدید,رد,2020-09-23,2020-09-23,CRM_OFFERS
OFF-0000484,C_646025,2020-03-09,2020-03-09,P_282386,Product_Family_03,101.75,97.73,0.0395,مدت‌دار,23,افزایش سهم از سبد,رد,2020-03-18,2020-03-18,CRM_OFFERS
OFF-0000485,C_317124,2021-09-29,2021-09-30,P_RARE_Product_Family_03,Product_Family_03,162.13,156.54,0.0345,حجمی,5,تسویه سریع,قبول,2021-10-03,2021-10-04,CRM_OFFERS
OFF-0000486,C_548964,2020-11-21,2020-11-22,P_380072,Product_Family_04,145.95,138.7,0.0497,مدت‌دار,7,معرفی محصول جدید,قبول,2020-12-09,2020-12-10,CRM_OFFERS
OFF-0000487,C_172705,2021-02-01,2021-02-03,P_218456,Product_Family_03,134.85,128.84,0.0446,مدت‌دار,15,افزایش حجم سفارش,درحال مذاکره,,,CRM_OFFERS
OFF-0000488,C_249788,2021-07-22,2021-07-24,P_319957,Product_Family_03,200.34,188.36,0.0598,مدت‌دار,17,تسویه سریع,منقضی‌شده,2021-08-17,2021-08-19,CRM_OFFERS
OFF-0000489,C_535756,2021-07-31,2021-07-31,P_054756,Product_Family_04,171.56,162.18,0.0547,حجمی,25,افزایش سهم از سبد,رد,2021-08-22,2021-08-22,CRM_OFFERS
OFF-0000490,C_113139,2020-03-29,2020-03-31,P_061764,Product_Family_03,99.98,98.12,0.0186,مدت‌دار,7,حفظ مشتری کلیدی,منقضی‌شده,2020-04-28,2020-04-30,CRM_OFFERS
OFF-0000491,C_698497,2020-10-02,2020-10-03,P_339338,Product_Family_03,94.21,91.99,0.0236,قیمتی,25,تسویه سریع,درحال مذاکره,,,CRM_OFFERS
OFF-0000492,C_245948,2020-01-14,2020-01-15,P_RARE_Product_Family_04,Product_Family_04,68.77,63.03,0.0835,مدت‌دار,23,تسویه سریع,قبول,2020-02-04,2020-02-05,CRM_OFFERS
OFF-0000493,C_593639,2021-04-25,2021-04-25,P_RARE_Product_Family_05,Product_Family_05,113.42,111.89,0.0135,حجمی,15,آزمون محصول,رد,2021-05-20,2021-05-20,CRM_OFFERS
OFF-0000494,C_575381,2020-10-15,2020-10-15,P_868198,Product_Family_04,144.67,134.07,0.0733,مدت‌دار,13,حفظ مشتری کلیدی,درحال مذاکره,,,CRM_OFFERS
OFF-0000495,C_365277,2022-05-24,2022-05-26,P_RARE_Product_Family_01,Product_Family_01,581.51,535.92,0.0784,حجمی,5,رقابت قیمتی,منقضی‌شده,2022-06-09,2022-06-11,CRM_OFFERS
OFF-0000496,C_134962,2020-10-17,2020-10-19,P_RARE_Product_Family_03,Product_Family_03,135.02,126.49,0.0632,حجمی,29,آزمون محصول,منقضی‌شده,2020-10-20,2020-10-22,CRM_OFFERS
OFF-0000497,C_633661,2020-04-23,2020-04-24,P_343377,Product_Family_03,86.95,81.01,0.0683,قیمتی,21,آزمون محصول,قبول,2020-05-01,2020-05-02,CRM_OFFERS
OFF-0000498,C_117580,2020-04-13,2020-04-14,P_769459,Product_Family_02,112.0,106.05,0.0531,قیمتی,19,آزمون محصول,قبول,2020-05-07,2020-05-08,CRM_OFFERS
OFF-0000499,C_908293,2020-11-21,2020-11-21,P_RARE_Product_Family_01,Product_Family_01,157.98,148.79,0.0582,حجمی,11,افزایش سهم از سبد,رد,2020-12-20,2020-12-20,CRM_OFFERS
OFF-0000500,C_385862,2020-01-18,2020-01-20,P_275491,Product_Family_02,120.47,115.6,0.0404,قیمتی,10,حفظ مشتری کلیدی,منقضی‌شده,2020-02-17,2020-02-19,CRM_OFFERS
OFF-0000501,C_421536,2020-09-03,2020-09-04,P_611392,Product_Family_03,128.4,122.57,0.0454,حجمی,28,حفظ مشتری کلیدی,قبول,2020-09-07,2020-09-08,CRM_OFFERS
OFF-0000502,C_683666,2021-12-09,2021-12-09,P_568483,Product_Family_03,448.2,425.57,0.0505,حجمی,20,آزمون محصول,رد,2021-12-18,2021-12-18,CRM_OFFERS
OFF-0000503,C_412635,2022-05-17,2022-05-19,P_428591,Product_Family_05,925.94,874.55,0.0555,قیمتی,12,حفظ مشتری کلیدی,درحال مذاکره,,,CRM_OFFERS
OFF-0000504,C_535756,2020-03-03,2020-03-04,P_192876,Product_Family_04,66.08,62.08,0.0606,حجمی,30,تسویه سریع,قبول,2020-03-20,2020-03-21,CRM_OFFERS
OFF-0000505,C_806376,2021-10-31,2021-10-31,P_672805,Product_Family_02,317.81,296.96,0.0656,حجمی,22,افزایش حجم سفارش,رد,2021-11-22,2021-11-22,CRM_OFFERS
OFF-0000506,C_304036,2020-10-18,2020-10-20,P_061764,Product_Family_03,144.45,134.24,0.0707,قیمتی,14,تسویه سریع,منقضی‌شده,2020-11-13,2020-11-15,CRM_OFFERS
OFF-0000507,C_862106,2020-10-30,2020-10-31,P_850562,Product_Family_04,102.73,94.94,0.0758,حجمی,6,رقابت قیمتی,قبول,2020-11-30,2020-12-01,CRM_OFFERS
OFF-0000508,C_746892,2020-03-27,2020-03-27,P_945371,Product_Family_04,106.56,97.95,0.0808,حجمی,24,رقابت قیمتی,درحال مذاکره,,,CRM_OFFERS
OFF-0000509,C_479796,2021-06-09,2021-06-11,P_650055,Product_Family_03,138.46,136.95,0.0109,مدت‌دار,16,تسویه سریع,درحال مذاکره,,,CRM_OFFERS
OFF-0000510,C_842281,2020-09-09,2020-09-10,P_RARE_Product_Family_03,Product_Family_03,81.87,77.35,0.0552,مدت‌دار,30,افزایش سهم از سبد,رد,2020-09-17,2020-09-18,CRM_OFFERS
OFF-0000511,C_482570,2021-09-17,2021-09-19,P_RARE_Product_Family_01,Product_Family_01,225.24,213.96,0.0501,حجمی,12,رقابت قیمتی,قبول,2021-09-21,2021-09-23,CRM_OFFERS
OFF-0000512,C_117580,2020-07-03,2020-07-03,P_275491,Product_Family_02,122.01,116.51,0.0451,قیمتی,20,حفظ مشتری کلیدی,منقضی‌شده,2020-08-01,2020-08-01,CRM_OFFERS
OFF-0000513,C_265163,2021-04-04,2021-04-05,P_RARE_Product_Family_04,Product_Family_04,53.14,51.01,0.04,مدت‌دار,28,آزمون محصول,رد,2021-04-29,2021-04-30,CRM_OFFERS
OFF-0000514,C_672706,2021-04-17,2021-04-17,P_RARE_Product_Family_05,Product_Family_05,108.95,100.74,0.0754,قیمتی,24,افزایش سهم از سبد,منقضی‌شده,2021-05-13,2021-05-13,CRM_OFFERS
OFF-0000515,C_144468,2020-11-23,2020-11-24,P_964842,Product_Family_03,131.8,122.52,0.0704,مدت‌دار,6,افزایش سهم از سبد,رد,2020-12-14,2020-12-15,CRM_OFFERS
OFF-0000516,C_951507,2021-05-10,2021-05-12,P_542809,Product_Family_03,218.53,204.26,0.0653,مدت‌دار,14,حفظ مشتری کلیدی,قبول,2021-05-27,2021-05-29,CRM_OFFERS
OFF-0000517,C_245948,2020-05-13,2020-05-13,P_RARE_Product_Family_04,Product_Family_04,66.4,62.4,0.0602,مدت‌دار,22,تسویه سریع,درحال مذاکره,,,CRM_OFFERS
OFF-0000518,C_070220,2021-04-20,2021-04-22,P_RARE_Product_Family_04,Product_Family_04,110.44,108.15,0.0207,مدت‌دار,18,افزایش حجم سفارش,قبول,2021-05-03,2021-05-05,CRM_OFFERS
OFF-0000519,C_150182,2020-08-27,2020-08-27,P_947367,Product_Family_04,115.75,113.94,0.0156,قیمتی,26,آزمون محصول,منقضی‌شده,2020-09-05,2020-09-05,CRM_OFFERS
OFF-0000520,C_126481,2020-02-23,2020-02-23,P_520245,Product_Family_03,56.4,55.26,0.0202,قیمتی,12,آزمون محصول,درحال مذاکره,,,CRM_OFFERS
OFF-0000521,C_683666,2021-12-24,2021-12-26,P_RARE_Product_Family_03,Product_Family_03,448.2,436.86,0.0253,قیمتی,30,حفظ مشتری کلیدی,منقضی‌شده,2021-12-27,2021-12-29,CRM_OFFERS
OFF-0000522,C_514318,2021-04-20,2021-04-22,P_RARE_Product_Family_06,Product_Family_06,67.38,66.7,0.0101,قیمتی,28,آزمون محصول,منقضی‌شده,2021-05-09,2021-05-11,CRM_OFFERS
OFF-0000523,C_245948,2021-05-16,2021-05-17,P_434331,Product_Family_04,109.35,107.7,0.0151,حجمی,20,رقابت قیمتی,قبول,2021-06-09,2021-06-10,CRM_OFFERS
OFF-0000524,C_548964,2020-01-23,2020-01-24,P_379523,Product_Family_04,80.68,74.63,0.075,قیمتی,18,آزمون محصول,قبول,2020-02-03,2020-02-04,CRM_OFFERS
OFF-0000525,C_126481,2020-04-21,2020-04-21,P_RARE_Product_Family_03,Product_Family_03,55.12,50.71,0.08,قیمتی,10,افزایش حجم سفارش,رد,2020-05-06,2020-05-06,CRM_OFFERS
OFF-0000526,C_943921,2020-08-15,2020-08-15,P_215807,Product_Family_04,102.58,95.92,0.0649,حجمی,8,افزایش حجم سفارش,رد,2020-08-17,2020-08-17,CRM_OFFERS
OFF-0000527,C_117580,2020-07-02,2020-07-04,P_769459,Product_Family_02,118.98,110.66,0.0699,قیمتی,26,رقابت قیمتی,درحال مذاکره,,,CRM_OFFERS
OFF-0000528,C_069492,2021-04-01,2021-04-02,P_159680,Product_Family_04,103.62,97.33,0.0607,مدت‌دار,26,افزایش سهم از سبد,قبول,2021-04-04,2021-04-05,CRM_OFFERS
OFF-0000529,C_180817,2021-07-29,2021-07-29,P_006453,Product_Family_04,138.42,129.33,0.0657,مدت‌دار,18,تسویه سریع,رد,2021-08-06,2021-08-06,CRM_OFFERS
OFF-0000530,C_698497,2021-09-14,2021-09-16,P_RARE_Product_Family_03,Product_Family_03,322.12,302.73,0.0602,قیمتی,21,حفظ مشتری کلیدی,درحال مذاکره,,,CRM_OFFERS
OFF-0000531,C_113139,2020-03-17,2020-03-17,P_352669,Product_Family_04,77.83,73.53,0.0552,حجمی,29,حفظ مشتری کلیدی,رد,2020-03-31,2020-03-31,CRM_OFFERS
OFF-0000532,C_941574,2022-03-13,2022-03-13,P_352669,Product_Family_04,648.21,602.58,0.0704,حجمی,5,آزمون محصول,رد,2022-04-09,2022-04-09,CRM_OFFERS
OFF-0000533,C_172705,2020-04-19,2020-04-20,P_211285,Product_Family_04,98.67,92.23,0.0653,قیمتی,13,افزایش حجم سفارش,قبول,2020-05-12,2020-05-13,CRM_OFFERS
OFF-0000534,C_226745,2020-06-05,2020-06-06,P_850562,Product_Family_04,81.92,75.33,0.0805,قیمتی,15,رقابت قیمتی,قبول,2020-06-11,2020-06-12,CRM_OFFERS
OFF-0000535,C_086403,2021-05-07,2021-05-09,P_864237,Product_Family_04,192.58,178.06,0.0754,قیمتی,23,آزمون محصول,منقضی‌شده,2021-06-07,2021-06-09,CRM_OFFERS
OFF-0000536,C_746892,2020-04-08,2020-04-10,P_266513,Product_Family_03,78.55,77.32,0.0156,حجمی,25,افزایش حجم سفارش,منقضی‌شده,2020-04-23,2020-04-25,CRM_OFFERS
OFF-0000537,C_421083,2022-06-08,2022-06-08,P_569202,Product_Family_03,666.29,659.29,0.0105,قیمتی,7,آزمون محصول,درحال مذاکره,,,CRM_OFFERS
OFF-0000538,C_683666,2021-07-28,2021-07-29,P_RARE_Product_Family_03,Product_Family_03,227.29,222.79,0.0198,مدت‌دار,7,افزایش حجم سفارش,قبول,2021-08-10,2021-08-11,CRM_OFFERS
OFF-0000539,C_282979,2020-11-27,2020-11-29,P_RARE_Product_Family_04,Product_Family_04,76.67,75.54,0.0147,مدت‌دار,15,حفظ مشتری کلیدی,منقضی‌شده,2020-12-06,2020-12-08,CRM_OFFERS
OFF-0000540,C_051706,2020-09-17,2020-09-18,P_688772,Product_Family_04,104.68,102.03,0.0253,حجمی,29,رقابت قیمتی,قبول,2020-09-25,2020-09-26,CRM_OFFERS
OFF-0000541,C_029626,2020-08-11,2020-08-11,P_499327,Product_Family_01,94.31,91.45,0.0303,قیمتی,21,حفظ مشتری کلیدی,رد,2020-08-24,2020-08-24,CRM_OFFERS
OFF-0000542,C_113139,2021-11-02,2021-11-04,P_048748,Product_Family_05,401.84,387.61,0.0354,مدت‌دار,13,حفظ مشتری کلیدی,منقضی‌شده,2021-11-19,2021-11-21,CRM_OFFERS
OFF-0000543,C_193151,2020-04-12,2020-04-13,P_635007,Product_Family_03,98.14,94.18,0.0404,مدت‌دار,5,رقابت قیمتی,قبول,2020-05-03,2020-05-04,CRM_OFFERS
OFF-0000544,C_683666,2020-05-25,2020-05-27,P_RARE_Product_Family_03,Product_Family_03,110.33,101.5,0.08,مدت‌دار,9,حفظ مشتری کلیدی,منقضی‌شده,2020-06-15,2020-06-17,CRM_OFFERS
OFF-0000545,C_749821,2020-08-24,2020-08-25,P_RARE_Product_Family_05,Product_Family_05,165.94,164.26,0.0101,حجمی,27,افزایش حجم سفارش,قبول,2020-09-18,2020-09-19,CRM_OFFERS
OFF-0000546,C_117580,2020-04-25,2020-04-25,P_RARE_Product_Family_02,Product_Family_02,112.0,110.31,0.0151,حجمی,19,رقابت قیمتی,رد,2020-05-24,2020-05-24,CRM_OFFERS
OFF-0000547,C_739947,2020-08-15,2020-08-17,P_RARE_Product_Family_05,Product_Family_05,183.46,179.75,0.0202,حجمی,11,معرفی محصول جدید,درحال مذاکره,,,CRM_OFFERS
OFF-0000548,C_018229,2020-07-24,2020-07-24,P_379523,Product_Family_04,82.11,77.2,0.0598,مدت‌دار,15,افزایش سهم از سبد,رد,2020-07-27,2020-07-27,CRM_OFFERS
OFF-0000549,C_683666,2021-02-26,2021-02-28,P_RARE_Product_Family_03,Product_Family_03,196.7,183.95,0.0648,مدت‌دار,7,آزمون محصول,منقضی‌شده,2021-03-05,2021-03-07,CRM_OFFERS
OFF-0000550,C_701486,2020-08-14,2020-08-15,P_RARE_Product_Family_04,Product_Family_04,52.21,50.23,0.0379,مدت‌دار,30,افزایش سهم از سبد,منقضی‌شده,2020-09-04,2020-09-05,CRM_OFFERS
OFF-0000551,C_185126,2020-06-07,2020-06-09,P_444447,Product_Family_03,104.14,100.72,0.0328,مدت‌دار,12,تسویه سریع,رد,2020-06-23,2020-06-25,CRM_OFFERS
OFF-0000552,C_113139,2021-07-11,2021-07-11,P_RARE_Product_Family_03,Product_Family_03,92.38,89.81,0.0278,قیمتی,20,حفظ مشتری کلیدی,قبول,2021-07-23,2021-07-23,CRM_OFFERS
OFF-0000553,C_113139,2021-11-16,2021-11-17,P_RARE_Product_Family_03,Product_Family_03,237.84,232.44,0.0227,مدت‌دار,28,معرفی محصول جدید,درحال مذاکره,,,CRM_OFFERS
OFF-0000554,C_126481,2020-03-10,2020-03-12,P_RARE_Product_Family_03,Product_Family_03,56.02,55.03,0.0177,مدت‌دار,10,معرفی محصول جدید,رد,2020-03-13,2020-03-15,CRM_OFFERS
OFF-0000555,C_698497,2021-11-25,2021-11-25,P_370696,Product_Family_04,392.96,388.01,0.0126,مدت‌دار,18,آزمون محصول,قبول,2021-12-24,2021-12-24,CRM_OFFERS
OFF-0000556,C_594561,2022-04-07,2022-04-08,P_RARE_Product_Family_01,Product_Family_01,871.77,799.85,0.0825,قیمتی,26,آزمون محصول,منقضی‌شده,2022-05-01,2022-05-02,CRM_OFFERS
OFF-0000557,C_683666,2021-07-03,2021-07-05,P_RARE_Product_Family_03,Product_Family_03,170.41,157.2,0.0775,قیمتی,8,حفظ مشتری کلیدی,رد,2021-07-23,2021-07-25,CRM_OFFERS
OFF-0000558,C_683666,2020-07-04,2020-07-04,P_RARE_Product_Family_01,Product_Family_01,142.25,131.95,0.0724,مدت‌دار,15,آزمون محصول,درحال مذاکره,,,CRM_OFFERS
OFF-0000559,C_398853,2021-04-12,2021-04-13,P_RARE_Product_Family_02,Product_Family_02,193.78,180.72,0.0674,حجمی,23,تسویه سریع,منقضی‌شده,2021-04-23,2021-04-24,CRM_OFFERS
OFF-0000560,C_749821,2020-09-12,2020-09-14,P_576643,Product_Family_05,174.1,162.61,0.066,مدت‌دار,8,افزایش سهم از سبد,رد,2020-10-02,2020-10-04,CRM_OFFERS
OFF-0000561,C_806376,2020-10-03,2020-10-04,P_495385,Product_Family_03,70.84,65.8,0.0711,حجمی,26,تسویه سریع,منقضی‌شده,2020-10-27,2020-10-28,CRM_OFFERS
OFF-0000562,C_472366,2022-02-21,2022-02-22,P_275491,Product_Family_02,756.86,714.55,0.0559,حجمی,24,افزایش حجم سفارش,منقضی‌شده,2022-03-04,2022-03-05,CRM_OFFERS
OFF-0000563,C_535756,2021-10-18,2021-10-18,P_253702,Product_Family_04,301.18,282.81,0.061,قیمتی,16,حفظ مشتری کلیدی,قبول,2021-11-03,2021-11-03,CRM_OFFERS
OFF-0000564,C_276942,2020-06-16,2020-06-17,P_108163,Product_Family_01,140.53,138.94,0.0113,مدت‌دار,28,رقابت قیمتی,منقضی‌شده,2020-06-24,2020-06-25,CRM_OFFERS
OFF-0000565,C_317124,2021-06-06,2021-06-06,P_RARE_Product_Family_03,Product_Family_03,90.1,88.63,0.0163,قیمتی,20,افزایش سهم از سبد,قبول,2021-06-18,2021-06-18,CRM_OFFERS
OFF-0000566,C_479796,2020-08-13,2020-08-13,P_016117,Product_Family_04,85.62,79.1,0.0761,قیمتی,18,رقابت قیمتی,درحال مذاکره,,,CRM_OFFERS
OFF-0000567,C_113139,2021-12-21,2021-12-23,P_987392,Product_Family_03,237.84,218.53,0.0812,حجمی,10,افزایش حجم سفارش,درحال مذاکره,,,CRM_OFFERS
OFF-0000568,C_315505,2021-04-09,2021-04-09,P_RARE_Product_Family_03,Product_Family_03,212.87,206.16,0.0315,قیمتی,22,حفظ مشتری کلیدی,درحال مذاکره,,,CRM_OFFERS
OFF-0000569,C_853926,2020-05-20,2020-05-22,P_817472,Product_Family_05,157.76,151.99,0.0366,قیمتی,14,تسویه سریع,رد,2020-06-19,2020-06-21,CRM_OFFERS
OFF-0000570,C_691869,2020-08-10,2020-08-11,P_RARE_Product_Family_04,Product_Family_04,75.58,73.24,0.031,قیمتی,16,افزایش حجم سفارش,رد,2020-08-20,2020-08-21,CRM_OFFERS
OFF-0000571,C_245948,2020-05-06,2020-05-08,P_547452,Product_Family_04,64.31,62.64,0.026,حجمی,24,افزایش حجم سفارش,قبول,2020-05-12,2020-05-14,CRM_OFFERS
