Customer_ID,Customer_Segment,Customer_Status,Location_ID,Sales_Rep_ID,Credit_Limit,Payment_Terms_Days,Recency_Days,Days_Since_Last_Order,Frequency_Orders,Monetary_Total_Revenue,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,Last_Order_Date,First_Order_Date,Avg_Order_Interval_Days,Order_Interval_Std_Days,Avg_Payment_Delay_Days,Max_Payment_Delay_Days,Collections_Count,Bounced_Check_Rate,Lifetime_Days,Lifetime_Years,Annual_Sales_Trailing12M,Revenue_Total_Lifetime,Cost_Total_Lifetime,Margin_Total_Lifetime,Margin_Pct,Margin_Cost_Basis_Actual_Pct,Margin_RARE_Revenue_Pct,Margin_Confidence,LTV,Revenue_Share_As_Of_Month,Revenue_Share_Pct_Latest,Revenue_Share_Pct_Avg,Lifetime_Complaints,Recent_Complaints_12M,Biggest_Problem,Expected_Next_Order_Date,Days_Until_Expected_Next_Order,Risk_Score,Risk_Level,Recommended_Action
C_374172,A,غیرفعال,LOC-006,REP-003,87000,0,878.0,878.0,7,304497.88,5.0,3.0,3.0,533,Loyal Customers,2020-02-03,2019-12-30,5.8,2.9,20.0,40.0,7,0.0,35,0.1,0.0,304497.88,323169.8446,-18671.9646,-0.0613,0.385,0.78,Low,-18671.96,2022-06,0.0,0.0,0,0,,2020-02-08 19:12:00,-873.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_376135,B,غیرفعال,LOC-005,REP-003,226000,0,381.0,381.0,6,484764.01,4.0,3.0,3.0,433,Loyal Customers,2021-06-14,2020-03-16,91.0,112.3,24.0,44.0,6,0.0,455,1.25,0.0,484764.01,384429.8,100334.20999999999,0.207,0.312,1.0,Low,100334.21,2022-06,0.0,0.0,0,0,,2021-09-13 00:00:00,-290.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_376594,A,غیرفعال,LOC-007,REP-006,1279000,30,227.0,227.0,25,6712989.21,3.0,1.0,1.0,311,Regular,2021-11-15,2020-01-20,27.7,34.8,17.6,44.0,27,0.0,665,1.82,2989993.8,6712989.21,5872756.2182,840232.9917999997,0.1252,0.317,0.151,Medium,840232.99,2022-06,0.0,0.0625,4,1,کم شدن لای نخ,2021-12-12 16:48:00,-200.0,7.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_377241,C,غیرفعال,LOC-014,REP-004,41000,0,913.0,913.0,1,27212.149999999998,5.0,5.0,5.0,555,Champions,2019-12-30,2019-12-30,,,0.0,0.0,1,0.0,0,0.0,0.0,27212.149999999998,21286.276700000002,5925.8732999999975,0.2178,0.333,1.0,Low,5925.87,2022-06,0.0,0.0,0,0,,,,5.0,High,"Reactivation outreach — inactive, no recent orders"
C_378580,C,غیرفعال,LOC-003,REP-007,786000,0,367.0,367.0,5,1114798.42,4.0,3.0,2.0,432,Loyal Customers,2021-06-28,2020-07-13,87.5,87.3,19.7,33.0,6,0.0,350,0.96,0.0,1114798.42,1096513.6405,18284.779499999957,0.0164,0.323,0.084,Medium,18284.78,2022-06,0.0,0.0,0,0,,2021-09-23 12:00:00,-280.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_379035,C,غیرفعال,LOC-015,REP-002,14000,0,591.0,591.0,2,12880.4,4.0,4.0,5.0,445,Champions,2020-11-16,2020-11-16,0.0,,16.0,31.0,2,0.0,0,0.0,0.0,12880.4,11178.0487,1702.351299999999,0.1322,0.0,0.0,Low,1702.35,2022-06,0.0,0.0,0,0,,2020-11-16 00:00:00,-591.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_381828,B,غیرفعال,LOC-006,REP-001,5000,0,829.0,829.0,1,657.13,5.0,5.0,5.0,555,Champions,2020-03-23,2020-03-23,,,,,0,,0,0.0,0.0,657.13,540.9048,116.22519999999997,0.1769,0.0,0.0,Low,116.23,2022-06,0.0,0.0,0,0,,,,5.0,High,"Reactivation outreach — inactive, no recent orders"
C_382272,B,فعال,LOC-007,REP-005,6000,0,199.0,199.0,3,6917.55,3.0,4.0,5.0,345,Regular,2021-12-13,2020-07-13,259.0,188.1,32.3,48.0,3,0.0,518,1.42,6535.09,6917.55,6537.870199999999,379.67980000000034,0.0549,0.0,0.0,Low,379.68,2022-06,0.0,0.0683,0,0,,2022-08-29 00:00:00,60.0,5.0,High,Review credit terms / collections follow-up — chronic late payment
C_382534,C,فعال,LOC-010,REP-007,1529000,0,101.0,101.0,14,5142294.25,2.0,2.0,2.0,222,Lost / Churned,2022-03-21,2020-05-25,51.2,52.0,26.1,48.0,14,0.0,665,1.82,2574879.23,5142294.25,4765101.4788,377192.77119999996,0.0734,0.138,0.021,Low,377192.77,2022-06,0.0,0.1633,0,0,,2022-05-11 04:48:00,-50.0,3.0,Medium,Upsell / grow share-of-wallet — low share vs estimated potential
C_385527,B,فعال,LOC-007,REP-003,374000,0,185.0,185.0,19,1418432.5,2.0,2.0,2.0,222,Lost / Churned,2021-12-27,2020-07-27,28.8,42.5,20.8,43.0,18,0.0,518,1.42,133510.9,1418432.5,1290729.1737,127703.3263,0.09,0.316,0.0,Medium,127703.33,2022-06,0.0,0.1767,2,0,گره و اسنارل,2022-01-24 19:12:00,-157.0,4.0,High,Upsell / grow share-of-wallet — low share vs estimated potential
C_385862,A,غیرفعال,LOC-007,REP-005,629000,0,871.0,871.0,56,4281885.91,5.0,1.0,2.0,512,New / Recent,2020-02-10,2019-12-30,0.8,2.2,25.3,56.0,66,0.0,42,0.11,0.0,4281885.91,3830042.5341,451843.37590000004,0.1055,0.272,0.16,Medium,451843.38,2022-06,0.0,0.0,0,0,,2020-02-10 19:12:00,-871.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_386162,C,غیرفعال,LOC-001,REP-001,10000,0,311.0,311.0,4,17717.510000000002,3.0,3.0,5.0,335,Regular,2021-08-23,2021-06-28,18.7,8.1,19.5,35.0,6,0.0,56,0.15,12183.04,17717.510000000002,16801.9171,915.5929000000007,0.0517,0.6,0.0,High,915.59,2022-06,0.0,0.0675,0,0,,2021-09-10 16:48:00,-293.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_387172,A,غیرفعال,LOC-016,REP-007,318000,0,577.0,577.0,24,1061028.1,4.0,1.0,3.0,413,New / Recent,2020-11-30,2020-01-20,13.7,13.9,27.2,48.0,20,0.0,315,0.86,0.0,1061028.1,960560.942,100467.15799999998,0.0947,0.364,0.008,Medium,100467.16,2022-06,0.0,0.0,1,0,پیچش بسته/ تنشن پیچش,2020-12-13 16:48:00,-564.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_387585,B,فعال,LOC-008,REP-004,6631000,0,73.0,73.0,1,4420308.56,1.0,5.0,2.0,152,Regular,2022-04-18,2022-04-18,,,45.0,45.0,1,0.0,0,0.0,4420308.56,4420308.56,3917080.9985999996,503227.5614,0.1138,1.0,1.0,Low,503227.56,2022-06,0.0,0.0625,0,0,,,,3.0,Medium,Review credit terms / collections follow-up — chronic late payment
C_389645,A,غیرفعال,LOC-005,REP-001,211000,0,220.0,220.0,2,216495.97999999998,3.0,4.0,4.0,344,Regular,2021-11-22,2020-05-25,546.0,,11.0,21.0,2,0.0,546,1.49,76136.04999999999,216495.97999999998,172419.0594,44076.9206,0.2036,0.25,0.648,Low,44076.92,2022-06,0.0,0.0225,0,0,,2023-05-22 00:00:00,326.0,5.0,High,"Reactivation outreach — inactive, no recent orders"
C_389825,C,فعال,LOC-004,REP-008,1375000,0,73.0,73.0,1,916117.64,2.0,5.0,3.0,253,Regular,2022-04-18,2022-04-18,,,38.0,38.0,1,0.0,0,0.0,916117.64,916117.64,934133.6028999999,-18015.962899999926,-0.0197,1.0,0.0,High,-18015.96,2022-06,0.0,0.0317,0,0,,,,3.0,Medium,Review credit terms / collections follow-up — chronic late payment
C_390208,A,غیرفعال,LOC-007,REP-007,305000,0,318.0,318.0,8,960269.23,3.0,3.0,3.0,333,Regular,2021-08-16,2020-12-28,33.0,50.1,28.9,51.0,11,0.0,231,0.63,149623.72,960269.23,887779.5115,72489.71850000003,0.0755,0.467,0.848,Low,72489.72,2022-06,0.0,0.0392,1,0,آسیب دیدگی در حمل و نقل,2021-09-18 00:00:00,-285.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_391166,A,فعال,LOC-001,REP-004,1841000,0,143.0,143.0,13,5555771.2700000005,2.0,2.0,1.0,221,Lost / Churned,2022-02-07,2020-03-30,56.6,61.0,26.5,46.0,13,0.077,679,1.86,3243186.48,5555771.2700000005,4692475.6374,863295.6325999999,0.1554,0.325,0.998,Low,863295.63,2022-06,0.0,0.085,0,0,,2022-04-04 14:24:00,-87.0,3.0,Medium,Upsell / grow share-of-wallet — low share vs estimated potential
C_391675,C,فعال,LOC-013,REP-006,117000,0,80.0,80.0,1,77820.53,2.0,5.0,4.0,254,At Risk (High Value),2022-04-11,2022-04-11,,,21.0,21.0,1,0.0,0,0.0,77820.53,77820.53,67680.5499,10139.9801,0.1303,0.0,1.0,Low,10139.98,2022-06,0.0,0.0408,0,0,,,,2.0,Medium,Upsell / grow share-of-wallet — low share vs estimated potential
C_392302,B,غیرفعال,LOC-003,REP-007,496000,0,353.0,353.0,4,979956.07,4.0,3.0,3.0,433,Loyal Customers,2021-07-12,2020-04-13,151.7,74.8,29.6,51.0,5,0.0,455,1.25,168122.32,979956.07,888202.3032999999,91753.76670000004,0.0936,0.312,0.028,Medium,91753.77,2022-06,0.0,0.0558,0,0,,2021-12-10 16:48:00,-202.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_392933,A,غیرفعال,LOC-005,REP-007,29000,0,381.0,381.0,1,18817.27,4.0,5.0,5.0,455,Champions,2021-06-14,2021-06-14,,,,,0,,0,0.0,0.0,18817.27,14411.789499999999,4405.4805000000015,0.2341,0.0,1.0,Low,4405.48,2022-06,0.0,0.0,0,0,,,,5.0,High,"Reactivation outreach — inactive, no recent orders"
C_395264,A,غیرفعال,LOC-011,REP-003,1076000,0,325.0,325.0,2,1300722.45,3.0,4.0,2.0,342,Regular,2021-08-09,2021-06-07,63.0,,29.0,38.0,3,0.333,63,0.17,583739.73,1300722.45,1294474.3845,6248.065500000026,0.0048,0.0,0.0,Low,6248.07,2022-06,0.0,0.045,0,0,,2021-10-11 00:00:00,-262.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_398853,B,غیرفعال,LOC-006,REP-006,1374000,30,213.0,213.0,42,8361367.17,3.0,1.0,1.0,311,Regular,2021-11-29,2019-12-30,17.1,28.7,20.5,54.0,41,0.0,700,1.92,2107550.04,8361367.17,7642727.8719,718639.2980999998,0.0859,0.254,0.321,Medium,718639.3,2022-06,0.0,0.1042,2,0,مینگل بیشتر از حد,2021-12-16 02:24:00,-196.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_401016,C,غیرفعال,LOC-016,REP-003,13000,0,346.0,346.0,114,179701.39,3.0,1.0,4.0,314,Regular,2021-07-19,2020-03-30,4.2,6.7,19.8,52.0,122,0.0,476,1.3,1365.22,179701.39,162412.71670000002,17288.6733,0.0962,0.27,0.065,Medium,17288.67,2022-06,0.0,0.0542,2,0,پارگی فیلامنت,2021-07-23 04:48:00,-342.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_410063,B,غیرفعال,LOC-008,REP-003,212000,0,206.0,206.0,7,213159.15,3.0,3.0,4.0,334,Regular,2021-12-06,2020-03-02,107.3,157.8,32.2,53.0,8,0.0,644,1.76,140698.03,213159.15,208159.0499,5000.100099999998,0.0235,0.538,0.016,High,5000.1,2022-06,0.0,0.0508,0,0,,2022-03-23 07:12:00,-99.0,7.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_411261,A,فعال,LOC-003,REP-006,4042000,0,185.0,185.0,38,22666539.81,2.0,1.0,1.0,211,Lost / Churned,2021-12-27,2020-02-03,18.7,21.8,21.8,49.0,44,0.023,693,1.9,13852032.3,22666539.81,21319867.1756,1346672.6343999999,0.0594,0.347,0.355,Medium,1346672.63,2022-06,0.0,0.1675,0,0,,2022-01-14 16:48:00,-167.0,4.0,High,Upsell / grow share-of-wallet — low share vs estimated potential
C_411612,A,غیرفعال,LOC-004,REP-007,232000,30,311.0,311.0,8,914687.98,3.0,3.0,3.0,333,Regular,2021-08-23,2021-04-19,18.0,15.6,27.3,49.0,11,0.0,126,0.34,439600.65,914687.98,801056.084,113631.89599999998,0.1242,0.3,0.156,Medium,113631.9,2022-06,0.0,0.0883,0,0,,2021-09-10 00:00:00,-293.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_412212,C,غیرفعال,LOC-014,REP-004,410000,0,416.0,416.0,2,308423.21,4.0,4.0,3.0,443,Loyal Customers,2021-05-10,2020-04-06,399.0,,28.5,45.0,2,0.0,399,1.09,0.0,308423.21,206560.01629999996,101863.19370000002,0.3303,0.167,0.884,Low,101863.19,2022-06,0.0,0.0,0,0,,2022-06-13 00:00:00,-17.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_412635,B,فعال,LOC-015,REP-002,474000,0,59.0,59.0,149,4981743.45,1.0,1.0,2.0,112,Lost / Churned,2022-05-02,2019-12-23,5.8,10.9,23.9,54.0,166,0.006,861,2.36,2509639.12,4981743.45,4612298.0177,369445.4323,0.0742,0.353,0.232,Medium,369445.43,2022-06,0.0,0.3475,2,1,خرابی دوک و بسته‌بندی,2022-05-07 19:12:00,-54.0,3.0,Medium,Upsell / grow share-of-wallet — low share vs estimated potential
C_415428,C,غیرفعال,LOC-008,REP-002,2518000,0,206.0,206.0,7,3008428.68,3.0,3.0,2.0,332,Regular,2021-12-06,2020-03-09,106.2,135.5,18.3,41.0,7,0.0,637,1.74,2262420.06,3008428.68,2445443.1651,562985.5148999998,0.1871,0.312,0.715,Low,562985.51,2022-06,0.0,0.1,0,0,,2022-03-22 04:48:00,-100.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_416625,B,غیرفعال,LOC-016,REP-002,77000,0,857.0,857.0,2,90183.12,5.0,4.0,4.0,544,Champions,2020-02-24,2020-01-27,28.0,,12.7,14.0,3,0.0,28,0.08,0.0,90183.12,83993.28510000001,6189.834899999992,0.0686,0.364,0.003,Medium,6189.83,2022-06,0.0,0.0,0,0,,2020-03-23 00:00:00,-829.0,5.0,High,"Reactivation outreach — inactive, no recent orders"
C_417601,B,فعال,LOC-011,REP-003,1430000,0,45.0,45.0,27,3677052.35,1.0,1.0,2.0,112,Lost / Churned,2022-05-16,2020-06-15,26.9,27.8,23.9,53.0,36,0.0,700,1.92,3289909.64,3677052.35,3320900.4484,356151.9016000001,0.0969,0.3,0.165,Medium,356151.9,2022-06,0.0,0.4067,0,0,,2022-06-11 21:36:00,-19.0,2.0,Medium,Upsell / grow share-of-wallet — low share vs estimated potential
C_419410,C,فعال,LOC-013,REP-006,990000,0,31.0,31.0,70,9407882.45,1.0,1.0,1.0,111,Lost / Churned,2022-05-30,2021-02-15,6.8,16.5,17.9,56.0,73,0.0,469,1.28,8663352.1,9407882.45,8923670.14,484212.31,0.0515,0.333,0.018,Medium,484212.31,2022-06,0.0,0.4033,3,3,مینگل کمتر از حد,2022-06-05 19:12:00,-25.0,4.0,High,Escalate to service recovery — recent complaints + high risk
C_420287,A,غیرفعال,LOC-003,REP-008,279000,30,794.0,794.0,7,681472.67,5.0,3.0,3.0,533,Loyal Customers,2020-04-27,2020-03-02,9.3,7.2,21.1,47.0,9,0.0,56,0.15,0.0,681472.67,595472.0362,86000.63379999998,0.1262,0.261,0.752,Low,86000.63,2022-06,0.0,0.0,0,0,,2020-05-06 07:12:00,-785.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_420849,C,فعال,LOC-003,REP-003,2352000,0,122.0,122.0,12,4423177.31,2.0,2.0,2.0,222,Lost / Churned,2022-02-28,2020-07-27,52.8,62.8,23.9,48.0,15,0.0,581,1.59,3683550.27,4423177.31,4266120.6513,157056.65869999965,0.0355,0.154,0.102,Low,157056.66,2022-06,0.0,0.1583,0,0,,2022-04-21 19:12:00,-70.0,3.0,Medium,Upsell / grow share-of-wallet — low share vs estimated potential
C_420879,B,غیرفعال,LOC-002,REP-006,348000,0,346.0,346.0,6,1176707.21,3.0,3.0,2.0,332,Regular,2021-07-19,2020-02-24,102.2,155.2,22.0,39.0,6,0.0,511,1.4,223481.92,1176707.21,1041908.3674,134798.84260000006,0.1146,0.167,0.0,Low,134798.84,2022-06,0.0,0.0292,0,0,,2021-10-29 04:48:00,-244.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_421083,A,فعال,LOC-002,REP-003,2438000,90,38.0,38.0,9,3275400.2,1.0,2.0,2.0,122,Lost / Churned,2022-05-23,2020-03-02,101.5,182.1,23.5,37.0,6,0.0,812,2.22,2157050.11,3275400.2,3010376.3638999998,265023.8361,0.0809,0.34,0.36,Medium,265023.84,2022-06,0.0,0.0617,1,0,آلودگی / لکه روغن,2022-09-01 12:00:00,63.0,2.0,Medium,Upsell / grow share-of-wallet — low share vs estimated potential
C_421536,A,غیرفعال,LOC-011,REP-002,617000,0,332.0,332.0,155,10146667.2,3.0,1.0,1.0,311,Regular,2021-08-02,2019-12-16,3.9,6.8,24.2,54.0,172,0.017,595,1.63,49484.36,10146667.2,9169802.2862,976864.9138,0.0963,0.307,0.173,Medium,976864.91,2022-06,0.0,0.0983,4,0,مینگل کمتر از حد,2021-08-05 21:36:00,-329.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_422566,A,غیرفعال,LOC-004,REP-005,40000,0,304.0,304.0,2,46966.55,3.0,4.0,5.0,345,Regular,2021-08-30,2020-10-19,315.0,,14.5,29.0,2,0.0,315,0.86,26090.9,46966.55,42628.669799999996,4337.880200000001,0.0924,0.2,0.0,Medium,4337.88,2022-06,0.0,0.0625,0,0,,2022-07-11 00:00:00,11.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_422697,A,غیرفعال,LOC-002,REP-003,1061000,0,801.0,801.0,5,1921750.14,5.0,3.0,2.0,532,Loyal Customers,2020-04-20,2020-02-17,15.8,8.8,33.7,47.0,3,0.0,63,0.17,0.0,1921750.14,1429995.988,491754.1519999999,0.2559,0.357,1.0,Low,491754.15,2022-06,0.0,0.0,1,0,آسیب دیدگی در حمل و نقل,2020-05-05 19:12:00,-786.0,7.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_426424,B,فعال,LOC-016,REP-006,211000,0,31.0,31.0,4,266006.41000000003,1.0,3.0,4.0,134,Regular,2022-05-30,2021-08-30,91.0,74.1,14.8,29.0,4,0.0,273,0.75,266006.41000000003,266006.41000000003,248035.2747,17971.135299999998,0.0676,0.333,1.0,Low,17971.14,2022-06,0.0,0.2117,1,1,مینگل کمتر از حد,2022-08-29 00:00:00,60.0,3.0,Medium,Upsell / grow share-of-wallet — low share vs estimated potential
C_426816,B,فعال,LOC-015,REP-004,2238000,0,150.0,150.0,22,4569218.57,2.0,2.0,2.0,222,Lost / Churned,2022-01-31,2020-04-20,31.0,33.5,30.4,55.0,26,0.0,651,1.78,2642527.75,4569218.57,4111022.3502,458196.21979999985,0.1003,0.292,0.502,Low,458196.22,2022-06,0.0,0.1433,1,0,بازشدن نخ درجه C,2022-03-03 00:00:00,-119.0,4.0,High,Review credit terms / collections follow-up — chronic late payment
C_427824,B,غیرفعال,LOC-004,REP-001,196000,0,213.0,213.0,2,223463.54,3.0,4.0,4.0,344,Regular,2021-11-29,2021-05-10,203.0,,15.3,17.0,3,0.0,203,0.56,130405.47,223463.54,233554.7172,-10091.177199999987,-0.0452,0.5,0.584,Low,-10091.18,2022-06,0.0,0.0367,0,0,,2022-06-20 00:00:00,-10.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_428127,A,فعال,LOC-001,REP-008,1221000,0,73.0,73.0,12,3344663.42,2.0,2.0,2.0,222,Lost / Churned,2022-04-18,2020-02-24,71.3,72.5,30.9,54.0,15,0.0,784,2.15,1512370.9100000001,3344663.42,2708078.1985,636585.2215,0.1903,0.4,1.0,Low,636585.22,2022-06,0.0,0.1317,0,0,,2022-06-28 07:12:00,-2.0,3.0,Medium,Review credit terms / collections follow-up — chronic late payment
C_431599,B,غیرفعال,LOC-012,REP-005,1191000,0,255.0,255.0,5,1742777.53,3.0,3.0,2.0,332,Regular,2021-10-18,2021-06-14,31.5,35.5,38.5,47.0,4,0.0,126,0.34,1480247.9700000002,1742777.53,1223211.5813,519565.9487,0.2981,0.143,1.0,Low,519565.95,2022-06,0.0,0.0933,0,0,,2021-11-18 12:00:00,-224.0,7.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_431655,B,فعال,LOC-008,REP-005,797000,0,73.0,73.0,46,3914203.2399999998,2.0,1.0,2.0,212,Lost / Churned,2022-04-18,2020-05-18,15.6,28.7,23.7,51.0,50,0.0,700,1.92,2889379.76,3914203.2399999998,3727290.9414,186912.29859999998,0.0478,0.273,0.019,Medium,186912.3,2022-06,0.0,0.18,0,0,,2022-05-03 14:24:00,-58.0,2.0,Medium,Upsell / grow share-of-wallet — low share vs estimated potential
C_432760,C,فعال,LOC-014,REP-002,1554000,0,80.0,80.0,3,2780730.66,2.0,4.0,2.0,242,Regular,2022-04-11,2021-11-08,77.0,79.2,8.3,22.0,3,0.0,154,0.42,2780730.66,2780730.66,2412027.0182,368703.6418,0.1326,0.375,0.0,Medium,368703.64,2022-06,0.0,0.1217,0,0,,2022-06-27 00:00:00,-3.0,1.0,Low,Upsell / grow share-of-wallet — low share vs estimated potential
C_433939,B,غیرفعال,LOC-011,REP-006,281000,0,290.0,290.0,5,737429.97,3.0,3.0,3.0,333,Regular,2021-09-13,2020-06-22,112.0,174.0,24.6,50.0,8,0.0,448,1.23,181942.85,737429.97,712885.7395,24544.23050000001,0.0333,0.417,0.0,Medium,24544.23,2022-06,0.0,0.0592,0,0,,2022-01-03 00:00:00,-178.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_439356,C,غیرفعال,LOC-001,REP-001,240000,0,563.0,563.0,4,481368.58999999997,4.0,3.0,3.0,433,Loyal Customers,2020-12-14,2020-03-02,95.7,84.4,15.4,32.0,5,0.0,287,0.79,0.0,481368.58999999997,460951.19369999995,20417.396300000008,0.0424,0.444,0.0,Medium,20417.4,2022-06,0.0,0.0,0,0,,2021-03-19 16:48:00,-468.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_440132,A,فعال,LOC-007,REP-006,279000,0,122.0,122.0,6,483573.66000000003,2.0,3.0,3.0,233,Regular,2022-02-28,2021-07-19,44.8,57.9,21.1,38.0,8,0.0,224,0.61,483573.66000000003,483573.66000000003,454665.6676,28907.99239999999,0.0598,0.312,0.423,Medium,28907.99,2022-06,0.0,0.1758,0,0,,2022-04-13 19:12:00,-78.0,3.0,Medium,Upsell / grow share-of-wallet — low share vs estimated potential
C_442101,C,غیرفعال,LOC-007,REP-006,97000,0,619.0,619.0,1,64124.25,5.0,5.0,5.0,555,Champions,2020-10-19,2020-10-19,,,39.0,39.0,1,0.0,0,0.0,0.0,64124.25,52033.5048,12090.745199999998,0.1886,1.0,0.0,High,12090.75,2022-06,0.0,0.0,0,0,,,,7.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_444616,C,فعال,LOC-011,REP-001,1429000,0,66.0,66.0,20,4073105.38,1.0,2.0,2.0,122,Lost / Churned,2022-04-25,2020-01-06,44.2,80.0,19.9,55.0,23,0.0,840,2.3,2006658.91,4073105.38,3937619.491,135485.88899999997,0.0333,0.347,0.459,Medium,135485.89,2022-06,0.0,0.13,5,1,بدپیچی / سفتی بسته,2022-06-08 04:48:00,-22.0,3.0,Medium,Upsell / grow share-of-wallet — low share vs estimated potential
C_445916,B,فعال,LOC-011,REP-004,1301000,0,38.0,38.0,8,2349572.56,1.0,3.0,2.0,132,Lost / Churned,2022-05-23,2020-03-23,113.0,102.4,23.4,47.0,10,0.0,791,2.17,1570911.96,2349572.56,2094657.3108,254915.2492,0.1085,0.316,1.0,Low,254915.25,2022-06,0.0,0.16,1,0,بدپیچی و ریزش نخ,2022-09-13 00:00:00,75.0,2.0,Medium,Upsell / grow share-of-wallet — low share vs estimated potential
C_445923,B,غیرفعال,LOC-010,REP-002,132000,0,416.0,416.0,1,87547.09,4.0,5.0,4.0,454,Champions,2021-05-10,2021-05-10,,,36.0,36.0,1,0.0,0,0.0,0.0,87547.09,80254.6496,7292.440399999994,0.0833,0.667,1.0,Low,7292.44,2022-06,0.0,0.0,0,0,,,,7.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_451428,C,غیرفعال,LOC-009,REP-003,565000,0,353.0,353.0,2,641464.83,4.0,4.0,3.0,443,Loyal Customers,2021-07-12,2020-03-23,476.0,,30.5,38.0,2,0.0,476,1.3,376403.99,641464.83,557947.9550000001,83516.87499999999,0.1302,0.5,0.587,Low,83516.87,2022-06,0.0,0.0475,0,0,,2022-10-31 00:00:00,123.0,7.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_451674,A,غیرفعال,LOC-004,REP-005,5000,0,745.0,745.0,2,2772.56,5.0,4.0,5.0,545,Champions,2020-06-15,2020-04-27,49.0,,12.7,36.0,3,0.0,49,0.13,0.0,2772.56,2352.7724,419.7875999999999,0.1514,0.0,0.0,Low,419.79,2022-06,0.0,0.0,0,0,,2020-08-03 00:00:00,-696.0,5.0,High,"Reactivation outreach — inactive, no recent orders"
C_453891,C,غیرفعال,LOC-002,REP-002,615000,0,353.0,353.0,10,2207156.84,4.0,2.0,2.0,422,New / Recent,2021-07-12,2020-02-10,57.6,87.8,20.1,42.0,12,0.0,518,1.42,151086.83,2207156.84,1997077.1171,210079.72290000014,0.0952,0.25,0.392,Medium,210079.72,2022-06,0.0,0.0567,0,0,,2021-09-07 14:24:00,-296.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_455087,A,غیرفعال,LOC-015,REP-003,516000,0,514.0,514.0,5,1073801.03,4.0,3.0,3.0,433,Loyal Customers,2021-02-01,2020-07-06,52.5,45.2,29.8,48.0,6,0.0,210,0.57,0.0,1073801.03,947379.5475000001,126421.48249999993,0.1177,0.125,0.844,Low,126421.48,2022-06,0.0,0.0,0,0,,2021-03-25 12:00:00,-462.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_459713,A,فعال,LOC-004,REP-005,1336000,0,66.0,66.0,8,3541575.45,1.0,3.0,2.0,132,Lost / Churned,2022-04-25,2021-08-30,34.0,46.9,10.3,44.0,7,0.0,238,0.65,3541575.45,3541575.45,3139461.7986,402113.65140000015,0.1135,0.348,1.0,Low,402113.65,2022-06,0.0,0.1942,0,0,,2022-05-29 00:00:00,-32.0,1.0,Low,Upsell / grow share-of-wallet — low share vs estimated potential
C_459867,B,غیرفعال,LOC-003,REP-003,170000,0,227.0,227.0,5,284964.24,3.0,3.0,3.0,333,Regular,2021-11-15,2021-05-17,45.5,40.6,26.5,45.0,4,0.0,182,0.5,185769.91,284964.24,257563.0896,27401.150400000006,0.0962,0.0,0.0,Low,27401.15,2022-06,0.0,0.07,0,0,,2021-12-30 12:00:00,-182.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_464759,A,غیرفعال,LOC-012,REP-007,1740000,30,570.0,570.0,2,1252526.8299999998,4.0,4.0,2.0,442,Loyal Customers,2020-12-07,2020-11-30,7.0,,21.0,42.0,3,0.0,7,0.02,0.0,1252526.8299999998,1166972.7040000001,85554.12599999981,0.0683,0.333,0.0,Medium,85554.13,2022-06,0.0,0.0,0,0,,2020-12-14 00:00:00,-563.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
