شماره فاکتور,تاریخ,Customer_ID,ماه,سال,Available_At,Source_System
T_236855,2022-01-10,C_066978,M01,SY04,2022-01-11,ERP_SALES
T_236903,2021-04-19,C_806376,M04,SY03,2021-04-20,ERP_SALES
T_237051,2021-06-21,C_021985,M06,SY03,2021-06-22,ERP_SALES
T_237089,2021-08-23,C_342564,M08,SY03,2021-08-24,ERP_SALES
T_237183,2020-08-17,C_010119,M08,SY02,2020-08-18,ERP_SALES
T_237217,2020-11-09,C_050237,M11,SY02,2020-11-10,ERP_SALES
T_237331,2021-03-01,C_888956,M03,SY03,2021-03-02,ERP_SALES
T_237351,2021-11-22,C_479796,M11,SY03,2021-11-23,ERP_SALES
T_237363,2020-09-28,C_705680,M09,SY02,2020-09-29,ERP_SALES
T_237364,2021-10-18,C_419410,M10,SY03,2021-10-19,ERP_SALES
T_237497,2020-11-16,C_603877,M11,SY02,2020-11-17,ERP_SALES
T_237688,2021-07-26,C_806376,M07,SY03,2021-07-27,ERP_SALES
T_237841,2020-04-20,C_322219,M04,SY02,2020-04-21,ERP_SALES
T_237880,2020-09-21,C_150182,M09,SY02,2020-09-22,ERP_SALES
T_237884,2021-07-05,C_806376,M07,SY03,2021-07-06,ERP_SALES
T_237920,2020-08-17,C_258325,M08,SY02,2020-08-18,ERP_SALES
T_238036,2021-12-20,C_472366,M12,SY03,2021-12-21,ERP_SALES
T_238037,2020-11-23,C_866894,M11,SY02,2020-11-24,ERP_SALES
T_238181,2020-09-07,C_479796,M09,SY02,2020-09-08,ERP_SALES
T_238233,2020-12-07,C_245948,M12,SY02,2020-12-08,ERP_SALES
T_238313,2020-08-31,C_593639,M08,SY02,2020-09-01,ERP_SALES
T_238441,2021-01-25,C_800815,M01,SY03,2021-01-26,ERP_SALES
T_238447,2020-04-20,C_474104,M04,SY02,2020-04-21,ERP_SALES
T_238516,2020-11-23,C_984759,M11,SY02,2020-11-24,ERP_SALES
T_238532,2020-08-17,C_705572,M08,SY02,2020-08-18,ERP_SALES
T_238553,2020-09-07,C_728285,M09,SY02,2020-09-08,ERP_SALES
T_238671,2021-08-09,C_705572,M08,SY03,2021-08-10,ERP_SALES
T_238708,2020-03-02,C_984759,M03,SY02,2020-03-03,ERP_SALES
T_239003,2020-10-26,C_304036,M10,SY02,2020-10-27,ERP_SALES
T_239093,2021-09-27,C_507964,M09,SY03,2021-09-28,ERP_SALES
T_239097,2021-07-05,C_022240,M07,SY03,2021-07-06,ERP_SALES
T_239234,2020-07-20,C_853926,M07,SY02,2020-07-21,ERP_SALES
T_239323,2021-07-19,C_915518,M07,SY03,2021-07-20,ERP_SALES
T_239469,2020-02-24,C_398853,M02,SY02,2020-02-25,ERP_SALES
T_239495,2020-05-11,C_411261,M05,SY02,2020-05-12,ERP_SALES
T_239526,2022-03-21,C_491628,M03,SY04,2022-03-22,ERP_SALES
T_239581,2021-10-04,C_342153,M10,SY03,2021-10-05,ERP_SALES
T_239629,2019-12-23,C_018229,M12,SY01,2019-12-24,ERP_SALES
T_239657,2020-07-20,C_593639,M07,SY02,2020-07-21,ERP_SALES
T_239736,2021-07-19,C_806376,M07,SY03,2021-07-20,ERP_SALES
T_239780,2021-01-18,C_010649,M01,SY03,2021-01-19,ERP_SALES
T_239986,2021-12-13,C_472366,M12,SY03,2021-12-14,ERP_SALES
T_239990,2020-02-17,C_444616,M02,SY02,2020-02-18,ERP_SALES
T_240003,2021-11-29,C_683666,M11,SY03,2021-11-30,ERP_SALES
T_240127,2021-04-05,C_010649,M04,SY03,2021-04-06,ERP_SALES
T_240587,2020-09-07,C_683666,M09,SY02,2020-09-08,ERP_SALES
T_240623,2020-07-13,C_101842,M07,SY02,2020-07-14,ERP_SALES
T_240650,2020-08-10,C_593639,M08,SY02,2020-08-11,ERP_SALES
T_240714,2021-11-22,C_472366,M11,SY03,2021-11-23,ERP_SALES
T_240719,2020-03-09,C_939370,M03,SY02,2020-03-10,ERP_SALES
T_240798,2021-04-05,C_489616,M04,SY03,2021-04-06,ERP_SALES
T_240814,2021-07-12,C_276262,M07,SY03,2021-07-13,ERP_SALES
T_240861,2020-05-25,C_421536,M05,SY02,2020-05-26,ERP_SALES
T_240968,2019-12-23,C_468898,M12,SY01,2019-12-24,ERP_SALES
T_241022,2020-01-06,C_746892,M01,SY02,2020-01-07,ERP_SALES
T_241040,2020-11-30,C_806376,M11,SY02,2020-12-01,ERP_SALES
T_241084,2020-06-01,C_376594,M06,SY02,2020-06-02,ERP_SALES
T_241145,2022-04-11,C_551361,M04,SY04,2022-04-12,ERP_SALES
T_241312,2021-09-27,C_051535,M09,SY03,2021-09-28,ERP_SALES
T_241342,2020-08-10,C_444616,M08,SY02,2020-08-11,ERP_SALES
T_241367,2021-11-29,C_180817,M11,SY03,2021-11-30,ERP_SALES
T_241383,2020-08-17,C_117580,M08,SY02,2020-08-18,ERP_SALES
T_241475,2020-08-10,C_683666,M08,SY02,2020-08-11,ERP_SALES
T_241483,2021-01-11,C_692721,M01,SY03,2021-01-12,ERP_SALES
T_241531,2021-07-19,C_258325,M07,SY03,2021-07-20,ERP_SALES
T_241585,2021-08-02,C_113139,M08,SY03,2021-08-03,ERP_SALES
T_241675,2021-10-18,C_746892,M10,SY03,2021-10-19,ERP_SALES
T_241684,2022-03-21,C_419410,M03,SY04,2022-03-22,ERP_SALES
T_241845,2020-08-31,C_117580,M08,SY02,2020-09-01,ERP_SALES
T_241862,2020-06-01,C_095017,M06,SY02,2020-06-02,ERP_SALES
T_241863,2021-09-20,C_683666,M09,SY03,2021-09-21,ERP_SALES
T_241911,2021-10-25,C_858384,M10,SY03,2021-10-26,ERP_SALES
T_241935,2020-03-09,C_297913,M03,SY02,2020-03-10,ERP_SALES
T_242060,2021-03-15,C_245948,M03,SY03,2021-03-16,ERP_SALES
T_242134,2022-04-04,C_022240,M04,SY04,2022-04-05,ERP_SALES
T_242273,2020-02-17,C_453891,M02,SY02,2020-02-18,ERP_SALES
T_242281,2021-05-10,C_769491,M05,SY03,2021-05-11,ERP_SALES
T_242370,2020-06-29,C_633661,M06,SY02,2020-06-30,ERP_SALES
T_242567,2021-06-28,C_113139,M06,SY03,2021-06-29,ERP_SALES
T_242599,2020-01-20,C_465481,M01,SY02,2020-01-21,ERP_SALES
T_242669,2021-06-07,C_769450,M06,SY03,2021-06-08,ERP_SALES
T_242712,2020-06-22,C_421536,M06,SY02,2020-06-23,ERP_SALES
T_243021,2020-04-20,C_117580,M04,SY02,2020-04-21,ERP_SALES
T_243072,2021-11-08,C_479796,M11,SY03,2021-11-09,ERP_SALES
T_243100,2020-02-10,C_769491,M02,SY02,2020-02-11,ERP_SALES
T_243151,2020-05-11,C_479796,M05,SY02,2020-05-12,ERP_SALES
T_243533,2021-11-08,C_258325,M11,SY03,2021-11-09,ERP_SALES
T_243574,2021-10-04,C_677156,M10,SY03,2021-10-05,ERP_SALES
T_243576,2020-04-20,C_603968,M04,SY02,2020-04-21,ERP_SALES
T_243642,2021-01-18,C_479796,M01,SY03,2021-01-19,ERP_SALES
T_243645,2021-11-01,C_672256,M11,SY03,2021-11-02,ERP_SALES
T_243668,2022-04-18,C_769491,M04,SY04,2022-04-19,ERP_SALES
T_243687,2021-08-30,C_806376,M08,SY03,2021-08-31,ERP_SALES
T_243891,2021-11-08,C_705572,M11,SY03,2021-11-09,ERP_SALES
T_243947,2021-05-31,C_593639,M05,SY03,2021-06-01,ERP_SALES
T_243953,2021-02-01,C_076411,M02,SY03,2021-02-02,ERP_SALES
T_244075,2022-04-18,C_472366,M04,SY04,2022-04-19,ERP_SALES
T_244182,2020-09-07,C_739258,M09,SY02,2020-09-08,ERP_SALES
T_244502,2020-08-03,C_728285,M08,SY02,2020-08-04,ERP_SALES
T_244511,2020-04-27,C_877858,M04,SY02,2020-04-28,ERP_SALES
T_244566,2021-03-29,C_050237,M03,SY03,2021-03-30,ERP_SALES
T_244579,2021-06-21,C_806376,M06,SY03,2021-06-22,ERP_SALES
T_244582,2021-10-25,C_806376,M10,SY03,2021-10-26,ERP_SALES
T_244584,2021-08-23,C_806376,M08,SY03,2021-08-24,ERP_SALES
T_244638,2021-03-01,C_524968,M03,SY03,2021-03-02,ERP_SALES
T_244723,2020-08-24,C_245948,M08,SY02,2020-08-25,ERP_SALES
T_244808,2020-08-31,C_590257,M08,SY02,2020-09-01,ERP_SALES
T_245024,2020-05-25,C_939370,M05,SY02,2020-05-26,ERP_SALES
T_245047,2020-11-02,C_028208,M11,SY02,2020-11-03,ERP_SALES
T_245180,2021-02-15,C_035718,M02,SY03,2021-02-16,ERP_SALES
T_245232,2020-07-06,C_984759,M07,SY02,2020-07-07,ERP_SALES
T_245319,2021-11-29,C_600979,M11,SY03,2021-11-30,ERP_SALES
T_245325,2021-08-09,C_310107,M08,SY03,2021-08-10,ERP_SALES
T_245347,2021-08-30,C_633661,M08,SY03,2021-08-31,ERP_SALES
T_245459,2021-02-22,C_303006,M02,SY03,2021-02-23,ERP_SALES
T_245521,2020-08-10,C_426816,M08,SY02,2020-08-11,ERP_SALES
T_245527,2020-02-03,C_385862,M02,SY02,2020-02-04,ERP_SALES
T_245595,2021-11-15,C_101842,M11,SY03,2021-11-16,ERP_SALES
T_245606,2022-01-10,C_749821,M01,SY04,2022-01-11,ERP_SALES
T_245673,2022-02-07,C_593639,M02,SY04,2022-02-08,ERP_SALES
T_245692,2021-09-13,C_848211,M09,SY03,2021-09-14,ERP_SALES
T_245718,2020-09-07,C_519849,M09,SY02,2020-09-08,ERP_SALES
T_245744,2022-03-07,C_473035,M03,SY04,2022-03-08,ERP_SALES
T_245790,2020-07-13,C_512037,M07,SY02,2020-07-14,ERP_SALES
T_245829,2020-06-29,C_739947,M06,SY02,2020-06-30,ERP_SALES
T_245848,2021-03-01,C_633661,M03,SY03,2021-03-02,ERP_SALES
T_245852,2020-11-30,C_185126,M11,SY02,2020-12-01,ERP_SALES
T_245866,2021-06-28,C_698497,M06,SY03,2021-06-29,ERP_SALES
T_245888,2021-08-30,C_317124,M08,SY03,2021-08-31,ERP_SALES
T_245952,2021-06-21,C_074947,M06,SY03,2021-06-22,ERP_SALES
T_246337,2021-08-30,C_459713,M08,SY03,2021-08-31,ERP_SALES
T_246433,2020-06-01,C_939370,M06,SY02,2020-06-02,ERP_SALES
T_246440,2020-11-23,C_593639,M11,SY02,2020-11-24,ERP_SALES
T_246441,2020-04-13,C_633661,M04,SY02,2020-04-14,ERP_SALES
T_246750,2020-11-09,C_585944,M11,SY02,2020-11-10,ERP_SALES
T_246773,2020-02-17,C_815913,M02,SY02,2020-02-18,ERP_SALES
T_246862,2021-05-24,C_376135,M05,SY03,2021-05-25,ERP_SALES
T_246926,2021-02-15,C_376594,M02,SY03,2021-02-16,ERP_SALES
T_246993,2021-03-08,C_698497,M03,SY03,2021-03-09,ERP_SALES
T_247063,2021-06-28,C_756222,M06,SY03,2021-06-29,ERP_SALES
T_247109,2021-10-25,C_218295,M10,SY03,2021-10-26,ERP_SALES
T_247284,2020-01-20,C_862106,M01,SY02,2020-01-21,ERP_SALES
T_247326,2021-02-08,C_245948,M02,SY03,2021-02-09,ERP_SALES
T_247374,2020-06-22,C_117580,M06,SY02,2020-06-23,ERP_SALES
T_247598,2021-11-22,C_866894,M11,SY03,2021-11-23,ERP_SALES
T_247661,2021-01-25,C_951507,M01,SY03,2021-01-26,ERP_SALES
T_247765,2020-11-23,C_322219,M11,SY02,2020-11-24,ERP_SALES
T_247830,2020-03-16,C_117580,M03,SY02,2020-03-17,ERP_SALES
T_247901,2021-11-08,C_705572,M11,SY03,2021-11-09,ERP_SALES
T_247971,2021-05-10,C_627716,M05,SY03,2021-05-11,ERP_SALES
T_248008,2020-11-16,C_519849,M11,SY02,2020-11-17,ERP_SALES
T_248094,2021-04-19,C_412635,M04,SY03,2021-04-20,ERP_SALES
T_248110,2020-03-30,C_661757,M03,SY02,2020-03-31,ERP_SALES
T_248140,2020-04-20,C_683666,M04,SY02,2020-04-21,ERP_SALES
T_248201,2021-04-12,C_705572,M04,SY03,2021-04-13,ERP_SALES
T_248214,2020-03-09,C_184726,M03,SY02,2020-03-10,ERP_SALES
T_248509,2020-07-20,C_603968,M07,SY02,2020-07-21,ERP_SALES
T_248646,2021-08-30,C_535756,M08,SY03,2021-08-31,ERP_SALES
T_248687,2021-11-08,C_717003,M11,SY03,2021-11-09,ERP_SALES
T_248760,2020-04-13,C_126481,M04,SY02,2020-04-14,ERP_SALES
T_248810,2021-02-08,C_603877,M02,SY03,2021-02-09,ERP_SALES
T_248842,2020-11-02,C_633661,M11,SY02,2020-11-03,ERP_SALES
T_248916,2021-04-19,C_806376,M04,SY03,2021-04-20,ERP_SALES
T_248932,2021-09-13,C_051535,M09,SY03,2021-09-14,ERP_SALES
T_249030,2020-02-03,C_908293,M02,SY02,2020-02-04,ERP_SALES
T_249035,2022-01-24,C_848211,M01,SY04,2022-01-25,ERP_SALES
T_249059,2020-09-28,C_664019,M09,SY02,2020-09-29,ERP_SALES
T_249201,2020-08-24,C_117580,M08,SY02,2020-08-25,ERP_SALES
T_249238,2020-11-16,C_915518,M11,SY02,2020-11-17,ERP_SALES
T_249274,2021-09-27,C_473035,M09,SY03,2021-09-28,ERP_SALES
T_249375,2020-03-09,C_113139,M03,SY02,2020-03-10,ERP_SALES
T_249434,2020-06-15,C_117580,M06,SY02,2020-06-16,ERP_SALES
T_249506,2022-04-04,C_276262,M04,SY04,2022-04-05,ERP_SALES
T_249533,2021-03-01,C_633661,M03,SY03,2021-03-02,ERP_SALES
T_249650,2020-11-23,C_172705,M11,SY02,2020-11-24,ERP_SALES
T_249715,2020-08-17,C_661757,M08,SY02,2020-08-18,ERP_SALES
T_249732,2021-08-02,C_691869,M08,SY03,2021-08-03,ERP_SALES
T_249772,2020-08-17,C_728285,M08,SY02,2020-08-18,ERP_SALES
T_249810,2021-07-12,C_806376,M07,SY03,2021-07-13,ERP_SALES
T_249845,2020-09-07,C_664019,M09,SY02,2020-09-08,ERP_SALES
T_249896,2020-03-16,C_336021,M03,SY02,2020-03-17,ERP_SALES
T_249958,2021-04-26,C_172705,M04,SY03,2021-04-27,ERP_SALES
T_250020,2020-02-17,C_937594,M02,SY02,2020-02-18,ERP_SALES
T_250070,2020-11-02,C_705680,M11,SY02,2020-11-03,ERP_SALES
T_250248,2020-08-31,C_705572,M08,SY02,2020-09-01,ERP_SALES
T_250249,2021-02-15,C_749821,M02,SY03,2021-02-16,ERP_SALES
T_250392,2020-05-18,C_117580,M05,SY02,2020-05-19,ERP_SALES
T_250749,2020-11-30,C_806376,M11,SY02,2020-12-01,ERP_SALES
T_250762,2020-08-24,C_728285,M08,SY02,2020-08-25,ERP_SALES
T_251064,2022-01-24,C_535756,M01,SY04,2022-01-25,ERP_SALES
T_251319,2020-06-01,C_113139,M06,SY02,2020-06-02,ERP_SALES
T_251320,2020-01-20,C_245948,M01,SY02,2020-01-21,ERP_SALES
T_251449,2019-12-30,C_672256,M12,SY01,2019-12-31,ERP_SALES
T_251582,2020-10-19,C_421536,M10,SY02,2020-10-20,ERP_SALES
T_251676,2021-03-08,C_899372,M03,SY03,2021-03-09,ERP_SALES
T_251810,2020-05-25,C_937594,M05,SY02,2020-05-26,ERP_SALES
T_251881,2020-06-22,C_431655,M06,SY02,2020-06-23,ERP_SALES
T_251965,2020-03-23,C_662193,M03,SY02,2020-03-24,ERP_SALES
T_252068,2021-09-20,C_806376,M09,SY03,2021-09-21,ERP_SALES
T_252118,2020-12-14,C_683666,M12,SY02,2020-12-15,ERP_SALES
T_252217,2021-03-01,C_951507,M03,SY03,2021-03-02,ERP_SALES
T_252225,2021-10-25,C_808695,M10,SY03,2021-10-26,ERP_SALES
T_252229,2020-05-04,C_792125,M05,SY02,2020-05-05,ERP_SALES
T_252241,2020-12-14,C_951507,M12,SY02,2020-12-15,ERP_SALES
T_252370,2020-05-25,C_322219,M05,SY02,2020-05-26,ERP_SALES
T_252375,2020-03-30,C_126481,M03,SY02,2020-03-31,ERP_SALES
T_252380,2022-01-10,C_749821,M01,SY04,2022-01-11,ERP_SALES
T_252393,2020-11-30,C_698497,M11,SY02,2020-12-01,ERP_SALES
T_252437,2021-10-04,C_419410,M10,SY03,2021-10-05,ERP_SALES
T_252495,2021-03-08,C_074947,M03,SY03,2021-03-09,ERP_SALES
T_252508,2020-07-06,C_282979,M07,SY02,2020-07-07,ERP_SALES
T_252573,2021-04-12,C_739947,M04,SY03,2021-04-13,ERP_SALES
T_252619,2021-05-03,C_832816,M05,SY03,2021-05-04,ERP_SALES
T_252651,2021-07-12,C_593639,M07,SY03,2021-07-13,ERP_SALES
T_252673,2022-03-14,C_507964,M03,SY04,2022-03-15,ERP_SALES
T_252820,2020-06-01,C_083552,M06,SY02,2020-06-02,ERP_SALES
T_252882,2021-09-06,C_769491,M09,SY03,2021-09-07,ERP_SALES
T_252944,2020-12-07,C_806376,M12,SY02,2020-12-08,ERP_SALES
T_253009,2020-09-21,C_739947,M09,SY02,2020-09-22,ERP_SALES
T_253174,2020-07-13,C_117580,M07,SY02,2020-07-14,ERP_SALES
T_253264,2021-03-08,C_949047,M03,SY03,2021-03-09,ERP_SALES
T_253291,2021-11-01,C_749821,M11,SY03,2021-11-02,ERP_SALES
T_253313,2021-10-25,C_593639,M10,SY03,2021-10-26,ERP_SALES
T_253369,2020-12-21,C_401016,M12,SY02,2020-12-22,ERP_SALES
T_253475,2021-09-06,C_683666,M09,SY03,2021-09-07,ERP_SALES
T_253590,2020-02-17,C_172705,M02,SY02,2020-02-18,ERP_SALES
T_253615,2020-08-17,C_698497,M08,SY02,2020-08-18,ERP_SALES
T_253636,2020-10-12,C_603968,M10,SY02,2020-10-13,ERP_SALES
T_253692,2020-11-02,C_535756,M11,SY02,2020-11-03,ERP_SALES
T_253902,2020-08-03,C_117580,M08,SY02,2020-08-04,ERP_SALES
T_253962,2020-06-08,C_951507,M06,SY02,2020-06-09,ERP_SALES
T_254055,2021-07-26,C_113139,M07,SY03,2021-07-27,ERP_SALES
T_254065,2020-06-15,C_593639,M06,SY02,2020-06-16,ERP_SALES
T_254175,2020-11-30,C_464759,M11,SY02,2020-12-01,ERP_SALES
T_254200,2020-04-06,C_172705,M04,SY02,2020-04-07,ERP_SALES
T_254218,2020-06-22,C_310107,M06,SY02,2020-06-23,ERP_SALES
T_254254,2021-10-18,C_419410,M10,SY03,2021-10-19,ERP_SALES
T_254378,2021-09-06,C_662193,M09,SY03,2021-09-07,ERP_SALES
T_254597,2021-02-22,C_698497,M02,SY03,2021-02-23,ERP_SALES
T_254689,2020-08-17,C_051706,M08,SY02,2020-08-18,ERP_SALES
T_254818,2020-10-12,C_113139,M10,SY02,2020-10-13,ERP_SALES
T_254864,2021-03-22,C_806376,M03,SY03,2021-03-23,ERP_SALES
T_254996,2021-03-01,C_951507,M03,SY03,2021-03-02,ERP_SALES
T_255031,2021-07-05,C_593639,M07,SY03,2021-07-06,ERP_SALES
T_255117,2021-03-29,C_806376,M03,SY03,2021-03-30,ERP_SALES
T_255281,2022-05-16,C_243568,M05,SY04,2022-05-17,ERP_SALES
T_255283,2020-06-08,C_113139,M06,SY02,2020-06-09,ERP_SALES
T_255326,2020-03-02,C_633661,M03,SY02,2020-03-03,ERP_SALES
T_255330,2022-04-04,C_468898,M04,SY04,2022-04-05,ERP_SALES
T_255359,2021-06-07,C_806376,M06,SY03,2021-06-08,ERP_SALES
T_255370,2020-03-09,C_245948,M03,SY02,2020-03-10,ERP_SALES
T_255380,2020-08-24,C_387172,M08,SY02,2020-08-25,ERP_SALES
T_255481,2021-01-18,C_862106,M01,SY03,2021-01-19,ERP_SALES
T_255492,2020-02-03,C_258325,M02,SY02,2020-02-04,ERP_SALES
T_255530,2020-10-05,C_412635,M10,SY02,2020-10-06,ERP_SALES
T_255531,2020-08-10,C_951507,M08,SY02,2020-08-11,ERP_SALES
T_255740,2019-12-30,C_932446,M12,SY01,2019-12-31,ERP_SALES
T_255818,2020-11-30,C_387172,M11,SY02,2020-12-01,ERP_SALES
T_255854,2020-07-06,C_672256,M07,SY02,2020-07-07,ERP_SALES
T_255898,2020-09-28,C_633661,M09,SY02,2020-09-29,ERP_SALES
T_255931,2020-12-21,C_531868,M12,SY02,2020-12-22,ERP_SALES
T_256026,2020-11-09,C_342564,M11,SY02,2020-11-10,ERP_SALES
T_256102,2020-11-16,C_951507,M11,SY02,2020-11-17,ERP_SALES
T_256111,2021-06-07,C_172705,M06,SY03,2021-06-08,ERP_SALES
T_256122,2020-11-23,C_806376,M11,SY02,2020-11-24,ERP_SALES
T_256253,2020-12-07,C_746892,M12,SY02,2020-12-08,ERP_SALES
T_256276,2021-05-03,C_739947,M05,SY03,2021-05-04,ERP_SALES
T_256302,2021-09-06,C_479796,M09,SY03,2021-09-07,ERP_SALES
T_256311,2021-04-12,C_258325,M04,SY03,2021-04-13,ERP_SALES
T_256385,2022-04-25,C_304036,M04,SY04,2022-04-26,ERP_SALES
T_256399,2020-05-25,C_126481,M05,SY02,2020-05-26,ERP_SALES
T_256404,2021-11-22,C_328511,M11,SY03,2021-11-23,ERP_SALES
T_256655,2022-02-14,C_937594,M02,SY04,2022-02-15,ERP_SALES
T_256710,2020-06-29,C_603877,M06,SY02,2020-06-30,ERP_SALES
T_256763,2020-05-25,C_117580,M05,SY02,2020-05-26,ERP_SALES
T_256768,2021-12-06,C_472366,M12,SY03,2021-12-07,ERP_SALES
T_256774,2021-09-27,C_297913,M09,SY03,2021-09-28,ERP_SALES
T_256860,2021-08-23,C_050237,M08,SY03,2021-08-24,ERP_SALES
T_256892,2020-02-17,C_984759,M02,SY02,2020-02-18,ERP_SALES
T_256932,2022-03-14,C_472366,M03,SY04,2022-03-15,ERP_SALES
T_256966,2020-04-13,C_672706,M04,SY02,2020-04-14,ERP_SALES
T_257014,2020-09-07,C_603968,M09,SY02,2020-09-08,ERP_SALES
T_257097,2020-08-10,C_479796,M08,SY02,2020-08-11,ERP_SALES
T_257137,2020-05-25,C_937594,M05,SY02,2020-05-26,ERP_SALES
T_257165,2020-08-17,C_473035,M08,SY02,2020-08-18,ERP_SALES
T_257229,2021-07-05,C_806376,M07,SY03,2021-07-06,ERP_SALES
T_257257,2022-01-24,C_299317,M01,SY04,2022-01-25,ERP_SALES
T_257263,2021-06-07,C_051535,M06,SY03,2021-06-08,ERP_SALES
T_257470,2021-03-01,C_745897,M03,SY03,2021-03-02,ERP_SALES
T_257550,2021-08-23,C_705572,M08,SY03,2021-08-24,ERP_SALES
T_257667,2021-01-18,C_739947,M01,SY03,2021-01-19,ERP_SALES
T_257725,2020-04-13,C_479796,M04,SY02,2020-04-14,ERP_SALES
T_257731,2020-09-07,C_354860,M09,SY02,2020-09-08,ERP_SALES
T_257756,2020-11-02,C_317124,M11,SY02,2020-11-03,ERP_SALES
T_257771,2021-12-27,C_472366,M12,SY03,2021-12-28,ERP_SALES
T_257791,2020-06-22,C_282979,M06,SY02,2020-06-23,ERP_SALES
T_257814,2021-11-08,C_472366,M11,SY03,2021-11-09,ERP_SALES
T_257825,2020-08-24,C_490597,M08,SY02,2020-08-25,ERP_SALES
T_257831,2020-11-02,C_431655,M11,SY02,2020-11-03,ERP_SALES
T_257866,2020-06-22,C_117580,M06,SY02,2020-06-23,ERP_SALES
T_257868,2020-05-18,C_853926,M05,SY02,2020-05-19,ERP_SALES
T_257894,2021-02-22,C_638314,M02,SY03,2021-02-23,ERP_SALES
T_257907,2020-11-02,C_051706,M11,SY02,2020-11-03,ERP_SALES
T_257952,2021-03-15,C_245948,M03,SY03,2021-03-16,ERP_SALES
T_258077,2020-01-13,C_773326,M01,SY02,2020-01-14,ERP_SALES
T_258088,2021-03-08,C_401016,M03,SY03,2021-03-09,ERP_SALES
T_258104,2020-02-24,C_537815,M02,SY02,2020-02-25,ERP_SALES
T_258112,2020-08-17,C_342564,M08,SY02,2020-08-18,ERP_SALES
T_258148,2021-08-02,C_806376,M08,SY03,2021-08-03,ERP_SALES
T_258346,2021-11-22,C_768792,M11,SY03,2021-11-23,ERP_SALES
T_258347,2021-07-26,C_419410,M07,SY03,2021-07-27,ERP_SALES
T_258517,2020-03-09,C_633661,M03,SY02,2020-03-10,ERP_SALES
T_258559,2020-06-01,C_117580,M06,SY02,2020-06-02,ERP_SALES
T_258771,2020-11-02,C_603877,M11,SY02,2020-11-03,ERP_SALES
T_258967,2020-11-30,C_512037,M11,SY02,2020-12-01,ERP_SALES
T_258980,2020-12-28,C_180817,M12,SY02,2020-12-29,ERP_SALES
T_259031,2020-10-26,C_091997,M10,SY02,2020-10-27,ERP_SALES
T_259059,2021-10-04,C_980957,M10,SY03,2021-10-05,ERP_SALES
T_259061,2021-12-06,C_074947,M12,SY03,2021-12-07,ERP_SALES
T_259273,2020-06-29,C_672256,M06,SY02,2020-06-30,ERP_SALES
T_259368,2020-06-15,C_683666,M06,SY02,2020-06-16,ERP_SALES
T_259491,2020-10-12,C_245948,M10,SY02,2020-10-13,ERP_SALES
T_259719,2021-04-05,C_705572,M04,SY03,2021-04-06,ERP_SALES
T_259792,2021-12-06,C_050237,M12,SY03,2021-12-07,ERP_SALES
T_259892,2020-11-09,C_672256,M11,SY02,2020-11-10,ERP_SALES
T_259965,2020-07-06,C_937594,M07,SY02,2020-07-07,ERP_SALES
T_260026,2020-11-09,C_310107,M11,SY02,2020-11-10,ERP_SALES
T_260040,2021-07-19,C_316786,M07,SY03,2021-07-20,ERP_SALES
T_260245,2022-05-09,C_524968,M05,SY04,2022-05-10,ERP_SALES
T_260263,2021-11-01,C_937594,M11,SY03,2021-11-02,ERP_SALES
T_260408,2020-06-15,C_603968,M06,SY02,2020-06-16,ERP_SALES
T_260451,2020-06-22,C_117580,M06,SY02,2020-06-23,ERP_SALES
T_260669,2020-09-07,C_172705,M09,SY02,2020-09-08,ERP_SALES
T_260826,2020-05-11,C_411261,M05,SY02,2020-05-12,ERP_SALES
T_260934,2020-02-17,C_714619,M02,SY02,2020-02-18,ERP_SALES
T_261042,2020-08-03,C_701486,M08,SY02,2020-08-04,ERP_SALES
T_261061,2022-04-11,C_150182,M04,SY04,2022-04-12,ERP_SALES
T_261086,2021-01-25,C_769491,M01,SY03,2021-01-26,ERP_SALES
T_261119,2021-08-09,C_691869,M08,SY03,2021-08-10,ERP_SALES
T_261139,2021-10-04,C_878590,M10,SY03,2021-10-05,ERP_SALES
T_261175,2020-08-31,C_749821,M08,SY02,2020-09-01,ERP_SALES
T_261178,2020-08-03,C_155990,M08,SY02,2020-08-04,ERP_SALES
T_261273,2020-03-23,C_664019,M03,SY02,2020-03-24,ERP_SALES
T_261392,2020-06-29,C_245948,M06,SY02,2020-06-30,ERP_SALES
T_261524,2020-03-16,C_672256,M03,SY02,2020-03-17,ERP_SALES
T_261589,2022-04-04,C_749821,M04,SY04,2022-04-05,ERP_SALES
T_261865,2020-11-30,C_672256,M11,SY02,2020-12-01,ERP_SALES
T_262023,2022-03-28,C_937594,M03,SY04,2022-03-29,ERP_SALES
T_262202,2021-10-25,C_419410,M10,SY03,2021-10-26,ERP_SALES
T_262218,2020-07-20,C_739258,M07,SY02,2020-07-21,ERP_SALES
T_262226,2021-10-04,C_746892,M10,SY03,2021-10-05,ERP_SALES
T_262270,2020-11-02,C_939370,M11,SY02,2020-11-03,ERP_SALES
T_262287,2020-03-23,C_792125,M03,SY02,2020-03-24,ERP_SALES
T_262303,2020-04-06,C_412635,M04,SY02,2020-04-07,ERP_SALES
T_262355,2020-03-02,C_649318,M03,SY02,2020-03-03,ERP_SALES
T_262433,2020-09-21,C_758522,M09,SY02,2020-09-22,ERP_SALES
T_262464,2020-09-21,C_282979,M09,SY02,2020-09-22,ERP_SALES
