Customer_ID,Month_Key,Available_At,Estimated_Total_Purchase,Nafis_Purchase,Main_Competitor,Estimate_Source,Source_System
C_328979,2021-07,2021-08-05,"1,303.16",834.02,رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_328979,2021-08,2021-09-05,592.15,0.00,رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_328979,2021-09,2021-10-05,683.90,0.00,رقیب Y,برآورد بازدید,CRM_ESTIMATES
C_328979,2021-10,2021-11-05,667.22,0.00,رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_328979,2021-11,2021-12-05,567.13,0.00,رقیب Z,مشتری اظهار,CRM_ESTIMATES
C_328979,2021-12,2022-01-05,850.70,0.00,رقیب Z,مشتری اظهار,CRM_ESTIMATES
C_328979,2022-01,2022-02-05,433.69,0.00,رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_328979,2022-02,2022-03-05,"1,184.31",0.00,رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_328979,2022-03,2022-04-05,"1,092.57",0.00,تأمین,مشتری اظهار,CRM_ESTIMATES
C_328979,2022-04,2022-05-05,917.42,0.00,رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_328979,2022-05,2022-06-05,817.34,0.00,رقیب Z,مشتری اظهار,CRM_ESTIMATES
C_328979,2022-06,2022-07-05,725.60,0.00,رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_329432,2021-07,2021-08-05,"6,499.21","3,379.59",رقیب Y,مشتری اظهار,CRM_ESTIMATES
C_329432,2021-08,2021-09-05,"4,025.31","2,455.44",تأمین,مشتری اظهار,CRM_ESTIMATES
C_329432,2021-09,2021-10-05,"2,591.16","1,476.96",تأمین,برآورد بازدید,CRM_ESTIMATES
C_329432,2021-10,2021-11-05,"1,329.22",890.58,رقیب Y,برآورد بازدید,CRM_ESTIMATES
C_329432,2021-11,2021-12-05,"7,337.14","5,209.37",رقیب Y,مشتری اظهار,CRM_ESTIMATES
C_329432,2021-12,2022-01-05,"3,729.80","2,797.35",رقیب X,فروش کارشناس,CRM_ESTIMATES
C_329432,2022-01,2022-02-05,"16,458.93","7,077.34",رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_329432,2022-02,2022-03-05,"5,243.58","1,625.51",رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_329432,2022-03,2022-04-05,"16,623.03","5,818.06",رقیب Z,مشتری اظهار,CRM_ESTIMATES
C_329432,2022-04,2022-05-05,"3,568.97","2,641.04",رقیب Z,مشتری اظهار,CRM_ESTIMATES
C_329432,2022-05,2022-06-05,"1,968.90",0.00,رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_329432,2022-06,2022-07-05,"4,204.78",0.00,رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_330550,2021-07,2021-08-05,63.00,0.00,رقیب Z,مشتری اظهار,CRM_ESTIMATES
C_330550,2021-08,2021-09-05,94.00,0.00,تأمین,مشتری اظهار,CRM_ESTIMATES
C_330550,2021-09,2021-10-05,105.00,0.00,تأمین,فروش کارشناس,CRM_ESTIMATES
C_330550,2021-10,2021-11-05,83.00,0.00,رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_330550,2021-11,2021-12-05,72.00,0.00,رقیب Z,مشتری اظهار,CRM_ESTIMATES
C_330550,2021-12,2022-01-05,60.00,0.00,رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_330550,2022-01,2022-02-05,113.00,0.00,رقیب X,فروش کارشناس,CRM_ESTIMATES
C_330550,2022-02,2022-03-05,148.00,0.00,رقیب X,فروش کارشناس,CRM_ESTIMATES
C_330550,2022-03,2022-04-05,136.00,0.00,رقیب X,مشتری اظهار,CRM_ESTIMATES
C_330550,2022-04,2022-05-05,79.00,0.00,رقیب Y,فروش کارشناس,CRM_ESTIMATES
C_330550,2022-05,2022-06-05,68.00,0.00,رقیب Y,مشتری اظهار,CRM_ESTIMATES
C_330550,2022-06,2022-07-05,102.00,0.00,رقیب Y,مشتری اظهار,CRM_ESTIMATES
C_334349,2021-07,2021-08-05,65.00,0.00,تأمین,فروش کارشناس,CRM_ESTIMATES
C_334349,2021-08,2021-09-05,67.00,0.00,رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_334349,2021-09,2021-10-05,79.00,0.00,رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_334349,2021-10,2021-11-05,124.00,0.00,رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_334349,2021-11,2021-12-05,113.00,0.00,رقیب Z,مشتری اظهار,CRM_ESTIMATES
C_334349,2021-12,2022-01-05,101.00,0.00,رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_334349,2022-01,2022-02-05,150.00,0.00,رقیب Y,برآورد بازدید,CRM_ESTIMATES
C_334349,2022-02,2022-03-05,83.00,0.00,رقیب Y,برآورد بازدید,CRM_ESTIMATES
C_334349,2022-03,2022-04-05,72.00,0.00,رقیب Y,فروش کارشناس,CRM_ESTIMATES
C_334349,2022-04,2022-05-05,106.00,0.00,رقیب X,فروش کارشناس,CRM_ESTIMATES
C_334349,2022-05,2022-06-05,95.00,0.00,رقیب Y,مشتری اظهار,CRM_ESTIMATES
C_334349,2022-06,2022-07-05,129.00,0.00,رقیب X,مشتری اظهار,CRM_ESTIMATES
C_334474,2021-07,2021-08-05,"3,443.49",0.00,تأمین,مشتری اظهار,CRM_ESTIMATES
C_334474,2021-08,2021-09-05,"2,944.79","1,825.77",رقیب X,مشتری اظهار,CRM_ESTIMATES
C_334474,2021-09,2021-10-05,"7,059.24","4,094.36",رقیب X,برآورد بازدید,CRM_ESTIMATES
C_334474,2021-10,2021-11-05,"16,020.90","4,806.27",رقیب X,مشتری اظهار,CRM_ESTIMATES
C_334474,2021-11,2021-12-05,"18,748.68","6,374.55",رقیب X,فروش کارشناس,CRM_ESTIMATES
C_334474,2021-12,2022-01-05,"11,032.66","4,192.41",رقیب X,برآورد بازدید,CRM_ESTIMATES
C_334474,2022-01,2022-02-05,"5,781.66",0.00,تأمین,مشتری اظهار,CRM_ESTIMATES
C_334474,2022-02,2022-03-05,"8,373.07","5,107.57",تأمین,مشتری اظهار,CRM_ESTIMATES
C_334474,2022-03,2022-04-05,"6,469.02","4,204.86",تأمین,فروش کارشناس,CRM_ESTIMATES
C_334474,2022-04,2022-05-05,"10,011.65","3,403.96",رقیب Z,مشتری اظهار,CRM_ESTIMATES
C_334474,2022-05,2022-06-05,"3,443.49",0.00,رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_334474,2022-06,2022-07-05,"6,249.29",0.00,تأمین,فروش کارشناس,CRM_ESTIMATES
C_335322,2021-07,2021-08-05,591.43,0.00,تأمین,فروش کارشناس,CRM_ESTIMATES
C_335322,2021-08,2021-09-05,415.04,0.00,تأمین,فروش کارشناس,CRM_ESTIMATES
C_335322,2021-09,2021-10-05,477.30,0.00,تأمین,برآورد بازدید,CRM_ESTIMATES
C_335322,2021-10,2021-11-05,560.30,0.00,رقیب Y,مشتری اظهار,CRM_ESTIMATES
C_335322,2021-11,2021-12-05,498.05,0.00,رقیب Y,برآورد بازدید,CRM_ESTIMATES
C_335322,2021-12,2022-01-05,679.63,0.00,رقیب Y,برآورد بازدید,CRM_ESTIMATES
C_335322,2022-01,2022-02-05,295.72,0.00,رقیب X,برآورد بازدید,CRM_ESTIMATES
C_335322,2022-02,2022-03-05,997.69,518.80,رقیب X,فروش کارشناس,CRM_ESTIMATES
C_335322,2022-03,2022-04-05,700.38,0.00,رقیب X,مشتری اظهار,CRM_ESTIMATES
C_335322,2022-04,2022-05-05,643.31,0.00,رقیب X,برآورد بازدید,CRM_ESTIMATES
C_335322,2022-05,2022-06-05,581.06,0.00,رقیب X,فروش کارشناس,CRM_ESTIMATES
C_335322,2022-06,2022-07-05,523.99,0.00,رقیب X,مشتری اظهار,CRM_ESTIMATES
C_335730,2021-07,2021-08-05,"1,384.97",0.00,رقیب Y,مشتری اظهار,CRM_ESTIMATES
C_335730,2021-08,2021-09-05,"1,367.66",0.00,رقیب Z,مشتری اظهار,CRM_ESTIMATES
C_335730,2021-09,2021-10-05,"1,159.91",0.00,رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_335730,2021-10,2021-11-05,"1,211.85",0.00,رقیب Y,مشتری اظهار,CRM_ESTIMATES
C_335730,2021-11,2021-12-05,"1,402.28",0.00,رقیب Y,فروش کارشناس,CRM_ESTIMATES
C_335730,2021-12,2022-01-05,"1,610.03",0.00,رقیب Y,برآورد بازدید,CRM_ESTIMATES
C_335730,2022-01,2022-02-05,"2,354.45",0.00,رقیب X,مشتری اظهار,CRM_ESTIMATES
C_335730,2022-02,2022-03-05,"1,748.52",0.00,رقیب Y,مشتری اظهار,CRM_ESTIMATES
C_335730,2022-03,2022-04-05,"1,956.27",0.00,رقیب X,فروش کارشناس,CRM_ESTIMATES
C_335730,2022-04,2022-05-05,"6,411.89","1,731.21",رقیب X,مشتری اظهار,CRM_ESTIMATES
C_335730,2022-05,2022-06-05,"1,384.97",0.00,رقیب X,فروش کارشناس,CRM_ESTIMATES
C_335730,2022-06,2022-07-05,"2,544.88",0.00,رقیب X,فروش کارشناس,CRM_ESTIMATES
C_336021,2021-07,2021-08-05,21.26,8.08,رقیب Y,مشتری اظهار,CRM_ESTIMATES
C_336021,2021-08,2021-09-05,73.33,48.40,رقیب X,فروش کارشناس,CRM_ESTIMATES
C_336021,2021-09,2021-10-05,68.74,42.62,رقیب X,مشتری اظهار,CRM_ESTIMATES
C_336021,2021-10,2021-11-05,76.19,54.86,رقیب Y,مشتری اظهار,CRM_ESTIMATES
C_336021,2021-11,2021-12-05,53.50,0.00,رقیب Y,فروش کارشناس,CRM_ESTIMATES
C_336021,2021-12,2022-01-05,451.41,130.91,رقیب Y,برآورد بازدید,CRM_ESTIMATES
C_336021,2022-01,2022-02-05,64.41,0.00,رقیب Y,فروش کارشناس,CRM_ESTIMATES
C_336021,2022-02,2022-03-05,39.39,28.36,رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_336021,2022-03,2022-04-05,18.72,4.68,رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_336021,2022-04,2022-05-05,217.02,97.66,رقیب Y,فروش کارشناس,CRM_ESTIMATES
C_336021,2022-05,2022-06-05,35.32,0.00,رقیب Y,برآورد بازدید,CRM_ESTIMATES
C_336021,2022-06,2022-07-05,70.13,0.00,رقیب Y,برآورد بازدید,CRM_ESTIMATES
C_337945,2021-07,2021-08-05,3.97,0.00,رقیب X,فروش کارشناس,CRM_ESTIMATES
C_337945,2021-08,2021-09-05,3.52,0.00,رقیب X,مشتری اظهار,CRM_ESTIMATES
C_337945,2021-09,2021-10-05,3.12,0.00,رقیب X,برآورد بازدید,CRM_ESTIMATES
C_337945,2021-10,2021-11-05,3.23,0.00,تأمین,مشتری اظهار,CRM_ESTIMATES
C_337945,2021-11,2021-12-05,3.64,0.00,تأمین,فروش کارشناس,CRM_ESTIMATES
C_337945,2021-12,2022-01-05,4.08,0.00,تأمین,برآورد بازدید,CRM_ESTIMATES
C_337945,2022-01,2022-02-05,3.71,0.00,رقیب Z,مشتری اظهار,CRM_ESTIMATES
C_337945,2022-02,2022-03-05,2.41,0.00,رقیب Z,مشتری اظهار,CRM_ESTIMATES
C_337945,2022-03,2022-04-05,10.31,3.71,رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_337945,2022-04,2022-05-05,5.31,0.00,رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_337945,2022-05,2022-06-05,2.00,0.00,رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_337945,2022-06,2022-07-05,4.49,0.00,رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_338236,2021-07,2021-08-05,"6,748.23",0.00,رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_338236,2021-08,2021-09-05,"6,549.75",0.00,تأمین,برآورد بازدید,CRM_ESTIMATES
C_338236,2021-09,2021-10-05,"5,358.89",0.00,تأمین,فروش کارشناس,CRM_ESTIMATES
C_338236,2021-10,2021-11-05,"58,494.27","17,548.28",تأمین,برآورد بازدید,CRM_ESTIMATES
C_338236,2021-11,2021-12-05,"22,919.12","7,792.50",تأمین,مشتری اظهار,CRM_ESTIMATES
C_338236,2021-12,2022-01-05,"13,198.74",0.00,تأمین,فروش کارشناس,CRM_ESTIMATES
C_338236,2022-01,2022-02-05,"16,181.89","5,987.30",رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_338236,2022-02,2022-03-05,"46,030.92","11,507.73",رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_338236,2022-03,2022-04-05,"9,923.86",0.00,رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_338236,2022-04,2022-05-05,"5,557.36",0.00,رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_338236,2022-05,2022-06-05,"12,799.06","6,783.50",رقیب Y,برآورد بازدید,CRM_ESTIMATES
C_338236,2022-06,2022-07-05,"13,297.98",0.00,رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_342153,2021-07,2021-08-05,10.89,5.88,رقیب Y,فروش کارشناس,CRM_ESTIMATES
C_342153,2021-08,2021-09-05,75.26,31.61,رقیب Y,فروش کارشناس,CRM_ESTIMATES
C_342153,2021-09,2021-10-05,102.89,47.33,رقیب Y,برآورد بازدید,CRM_ESTIMATES
C_342153,2021-10,2021-11-05,85.41,52.10,تأمین,مشتری اظهار,CRM_ESTIMATES
C_342153,2021-11,2021-12-05,47.51,27.08,تأمین,برآورد بازدید,CRM_ESTIMATES
C_342153,2021-12,2022-01-05,48.54,0.00,تأمین,برآورد بازدید,CRM_ESTIMATES
C_342153,2022-01,2022-02-05,24.27,0.00,رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_342153,2022-02,2022-03-05,20.66,0.00,رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_342153,2022-03,2022-04-05,16.73,0.00,رقیب Z,مشتری اظهار,CRM_ESTIMATES
C_342153,2022-04,2022-05-05,46.25,0.00,رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_342153,2022-05,2022-06-05,42.31,0.00,رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_342153,2022-06,2022-07-05,38.70,0.00,رقیب Z,مشتری اظهار,CRM_ESTIMATES
C_342564,2021-07,2021-08-05,824.57,445.27,رقیب X,برآورد بازدید,CRM_ESTIMATES
C_342564,2021-08,2021-09-05,"2,295.93","1,331.64",رقیب X,مشتری اظهار,CRM_ESTIMATES
C_342564,2021-09,2021-10-05,"3,120.84","1,934.92",رقیب X,فروش کارشناس,CRM_ESTIMATES
C_342564,2021-10,2021-11-05,"6,526.43","2,741.10",رقیب X,برآورد بازدید,CRM_ESTIMATES
C_342564,2021-11,2021-12-05,47.68,18.12,رقیب X,فروش کارشناس,CRM_ESTIMATES
C_342564,2021-12,2022-01-05,"4,695.50","1,596.47",رقیب X,مشتری اظهار,CRM_ESTIMATES
C_342564,2022-01,2022-02-05,718.75,0.00,رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_342564,2022-02,2022-03-05,"1,689.43",473.04,رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_342564,2022-03,2022-04-05,"1,003.77",0.00,رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_342564,2022-04,2022-05-05,"2,496.78","1,373.23",رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_342564,2022-05,2022-06-05,"1,400.32",0.00,رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_342564,2022-06,2022-07-05,"1,834.05",0.00,رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_346978,2021-07,2021-08-05,131.00,0.00,رقیب X,برآورد بازدید,CRM_ESTIMATES
C_346978,2021-08,2021-09-05,110.00,0.00,رقیب X,مشتری اظهار,CRM_ESTIMATES
C_346978,2021-09,2021-10-05,99.00,0.00,رقیب X,برآورد بازدید,CRM_ESTIMATES
C_346978,2021-10,2021-11-05,121.00,0.00,رقیب Y,برآورد بازدید,CRM_ESTIMATES
C_346978,2021-11,2021-12-05,132.00,0.00,رقیب Y,مشتری اظهار,CRM_ESTIMATES
C_346978,2021-12,2022-01-05,144.00,0.00,رقیب Y,فروش کارشناس,CRM_ESTIMATES
C_346978,2022-01,2022-02-05,52.00,0.00,رقیب Y,برآورد بازدید,CRM_ESTIMATES
C_346978,2022-02,2022-03-05,118.00,0.00,رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_346978,2022-03,2022-04-05,130.00,0.00,رقیب Z,مشتری اظهار,CRM_ESTIMATES
C_346978,2022-04,2022-05-05,86.00,0.00,رقیب Y,برآورد بازدید,CRM_ESTIMATES
C_346978,2022-05,2022-06-05,97.00,0.00,رقیب Y,مشتری اظهار,CRM_ESTIMATES
C_346978,2022-06,2022-07-05,63.00,0.00,رقیب Y,مشتری اظهار,CRM_ESTIMATES
C_348438,2021-07,2021-08-05,94.00,0.00,تأمین,فروش کارشناس,CRM_ESTIMATES
C_348438,2021-08,2021-09-05,115.00,0.00,رقیب X,مشتری اظهار,CRM_ESTIMATES
C_348438,2021-09,2021-10-05,126.00,0.00,تأمین,فروش کارشناس,CRM_ESTIMATES
C_348438,2021-10,2021-11-05,104.00,0.00,رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_348438,2021-11,2021-12-05,93.00,0.00,رقیب Z,مشتری اظهار,CRM_ESTIMATES
C_348438,2021-12,2022-01-05,81.00,0.00,رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_348438,2022-01,2022-02-05,134.00,0.00,رقیب X,فروش کارشناس,CRM_ESTIMATES
C_348438,2022-02,2022-03-05,67.00,0.00,رقیب X,فروش کارشناس,CRM_ESTIMATES
C_348438,2022-03,2022-04-05,56.00,0.00,رقیب X,مشتری اظهار,CRM_ESTIMATES
C_348438,2022-04,2022-05-05,90.00,0.00,رقیب X,مشتری اظهار,CRM_ESTIMATES
C_348438,2022-05,2022-06-05,79.00,0.00,رقیب X,برآورد بازدید,CRM_ESTIMATES
C_348438,2022-06,2022-07-05,113.00,0.00,رقیب X,برآورد بازدید,CRM_ESTIMATES
C_350091,2021-07,2021-08-05,53.00,0.00,رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_350091,2021-08,2021-09-05,129.00,0.00,تأمین,برآورد بازدید,CRM_ESTIMATES
C_350091,2021-09,2021-10-05,140.00,0.00,تأمین,مشتری اظهار,CRM_ESTIMATES
C_350091,2021-10,2021-11-05,71.00,0.00,رقیب Y,برآورد بازدید,CRM_ESTIMATES
C_350091,2021-11,2021-12-05,59.00,0.00,رقیب Y,فروش کارشناس,CRM_ESTIMATES
C_350091,2021-12,2022-01-05,94.00,0.00,رقیب Y,فروش کارشناس,CRM_ESTIMATES
C_350091,2022-01,2022-02-05,72.00,0.00,تأمین,برآورد بازدید,CRM_ESTIMATES
C_350091,2022-02,2022-03-05,61.00,0.00,تأمین,فروش کارشناس,CRM_ESTIMATES
C_350091,2022-03,2022-04-05,150.00,0.00,تأمین,مشتری اظهار,CRM_ESTIMATES
C_350091,2022-04,2022-05-05,129.00,0.00,رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_350091,2022-05,2022-06-05,118.00,0.00,تأمین,مشتری اظهار,CRM_ESTIMATES
C_350091,2022-06,2022-07-05,106.00,0.00,تأمین,برآورد بازدید,CRM_ESTIMATES
C_352205,2021-07,2021-08-05,"5,684.91",0.00,رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_352205,2021-08,2021-09-05,"3,058.09",0.00,رقیب Y,فروش کارشناس,CRM_ESTIMATES
C_352205,2021-09,2021-10-05,"8,890.39","3,645.06",رقیب Z,مشتری اظهار,CRM_ESTIMATES
C_352205,2021-10,2021-11-05,"8,691.89","2,346.81",رقیب X,فروش کارشناس,CRM_ESTIMATES
C_352205,2021-11,2021-12-05,"11,118.90","3,446.86",رقیب X,برآورد بازدید,CRM_ESTIMATES
C_352205,2021-12,2022-01-05,"7,224.96","5,057.47",رقیب X,برآورد بازدید,CRM_ESTIMATES
C_352205,2022-01,2022-02-05,"6,521.91","4,304.46",تأمین,مشتری اظهار,CRM_ESTIMATES
C_352205,2022-02,2022-03-05,"8,007.19","5,605.03",تأمین,فروش کارشناس,CRM_ESTIMATES
C_352205,2022-03,2022-04-05,"4,782.91","3,539.35",تأمین,برآورد بازدید,CRM_ESTIMATES
C_352205,2022-04,2022-05-05,"11,806.70","5,431.08",رقیب X,مشتری اظهار,CRM_ESTIMATES
C_352205,2022-05,2022-06-05,"3,819.04","1,909.52",رقیب X,فروش کارشناس,CRM_ESTIMATES
C_352205,2022-06,2022-07-05,"4,155.86",0.00,رقیب X,برآورد بازدید,CRM_ESTIMATES
C_352740,2021-07,2021-08-05,126.00,0.00,تأمین,فروش کارشناس,CRM_ESTIMATES
C_352740,2021-08,2021-09-05,50.00,0.00,رقیب Z,مشتری اظهار,CRM_ESTIMATES
C_352740,2021-09,2021-10-05,140.00,0.00,رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_352740,2021-10,2021-11-05,61.00,0.00,تأمین,برآورد بازدید,CRM_ESTIMATES
C_352740,2021-11,2021-12-05,72.00,0.00,تأمین,مشتری اظهار,CRM_ESTIMATES
C_352740,2021-12,2022-01-05,139.00,0.00,تأمین,مشتری اظهار,CRM_ESTIMATES
C_352740,2022-01,2022-02-05,64.00,0.00,رقیب X,مشتری اظهار,CRM_ESTIMATES
C_352740,2022-02,2022-03-05,75.00,0.00,رقیب X,فروش کارشناس,CRM_ESTIMATES
C_352740,2022-03,2022-04-05,87.00,0.00,رقیب X,برآورد بازدید,CRM_ESTIMATES
C_352740,2022-04,2022-05-05,98.00,0.00,رقیب X,مشتری اظهار,CRM_ESTIMATES
C_352740,2022-05,2022-06-05,110.00,0.00,رقیب X,فروش کارشناس,CRM_ESTIMATES
C_352740,2022-06,2022-07-05,121.00,0.00,تأمین,برآورد بازدید,CRM_ESTIMATES
C_354860,2021-07,2021-08-05,95.00,0.00,رقیب X,مشتری اظهار,CRM_ESTIMATES
C_354860,2021-08,2021-09-05,60.00,0.00,رقیب X,مشتری اظهار,CRM_ESTIMATES
C_354860,2021-09,2021-10-05,72.00,0.00,رقیب X,فروش کارشناس,CRM_ESTIMATES
C_354860,2021-10,2021-11-05,88.00,0.00,رقیب Z,برآورد بازدید,CRM_ESTIMATES
C_354860,2021-11,2021-12-05,77.00,0.00,رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_354860,2021-12,2022-01-05,111.00,0.00,رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_354860,2022-01,2022-02-05,133.00,0.00,رقیب X,برآورد بازدید,CRM_ESTIMATES
C_354860,2022-02,2022-03-05,122.00,0.00,رقیب Y,فروش کارشناس,CRM_ESTIMATES
C_354860,2022-03,2022-04-05,110.00,0.00,رقیب Y,مشتری اظهار,CRM_ESTIMATES
C_354860,2022-04,2022-05-05,99.00,0.00,رقیب Y,برآورد بازدید,CRM_ESTIMATES
C_354860,2022-05,2022-06-05,87.00,0.00,رقیب Y,فروش کارشناس,CRM_ESTIMATES
C_354860,2022-06,2022-07-05,76.00,0.00,رقیب Y,مشتری اظهار,CRM_ESTIMATES
C_357434,2021-07,2021-08-05,"5,063.36","1,670.91",رقیب Z,مشتری اظهار,CRM_ESTIMATES
C_357434,2021-08,2021-09-05,895.86,0.00,رقیب Y,مشتری اظهار,CRM_ESTIMATES
C_357434,2021-09,2021-10-05,"1,330.85",971.52,رقیب Y,فروش کارشناس,CRM_ESTIMATES
C_357434,2021-10,2021-11-05,"1,004.81",0.00,رقیب Y,مشتری اظهار,CRM_ESTIMATES
C_357434,2021-11,2021-12-05,871.65,0.00,رقیب Y,برآورد بازدید,CRM_ESTIMATES
C_357434,2021-12,2022-01-05,726.37,0.00,رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_357434,2022-01,2022-02-05,"1,598.02",0.00,رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_357434,2022-02,2022-03-05,799.01,0.00,رقیب Z,فروش کارشناس,CRM_ESTIMATES
C_357434,2022-03,2022-04-05,"1,832.28",989.43,رقیب Z,مشتری اظهار,CRM_ESTIMATES
C_357434,2022-04,2022-05-05,"1,065.35",0.00,رقیب Y,مشتری اظهار,CRM_ESTIMATES
C_357434,2022-05,2022-06-05,932.18,0.00,رقیب Y,برآورد بازدید,CRM_ESTIMATES
C_357434,2022-06,2022-07-05,"1,343.79",0.00,رقیب Y,برآورد بازدید,CRM_ESTIMATES
C_358504,2021-07,2021-08-05,"2,715.09",0.00,رقیب Z,مشتری اظهار,CRM_ESTIMATES
C_358504,2021-08,2021-09-05,"1,585.46",0.00,تأمین,فروش کارشناس,CRM_ESTIMATES
C_358504,2021-09,2021-10-05,"1,367.46",0.00,تأمین,مشتری اظهار,CRM_ESTIMATES
C_358504,2021-10,2021-11-05,"1,426.91",0.00,تأمین,فروش کارشناس,CRM_ESTIMATES
C_358504,2021-11,2021-12-05,"1,644.91",0.00,تأمین,برآورد بازدید,CRM_ESTIMATES
C_358504,2021-12,2022-01-05,"2,972.73",0.00,تأمین,برآورد بازدید,CRM_ESTIMATES
C_358504,2022-01,2022-02-05,"3,048.95","1,981.82",تأمین,فروش کارشناس,CRM_ESTIMATES
C_358504,2022-02,2022-03-05,"1,783.64",0.00,رقیب Z,برآورد بازدید,CRM_ESTIMATES
